Time,SINR Rx[0],RSRP Rx[0],SINR Rx[1],RSRP Rx[1],Cycles,Test KPI type,Test KPI best,Test KPI worst,Test KPI avg,Intermediate KPI,Lat,Long
2018-01-06 17:11:59.510,28.8,-83.1,27.8,-92.4,,,,,,,,
2018-01-06 17:12:00.335,28.8,-83.1,27.8,-92.4,1/0,,,,,,,
2018-01-06 17:12:01.75,28.8,-83.1,27.8,-92.4,1/0,,,,,,55.629809,12.653229
2018-01-06 17:12:01.905,28.8,-83.1,27.8,-92.4,1/0,,,,,,55.629808,12.653227
2018-01-06 17:12:02.45,21.0,-83.6,21.4,-89.6,1/0,,,,,,55.629808,12.653227
2018-01-06 17:12:02.155,21.0,-83.6,21.4,-89.6,1/0,,,,,150,55.629808,12.653227
2018-01-06 17:12:02.375,26.5,-84.5,25.8,-91.8,1/0,,,,,150,55.629808,12.653227
2018-01-06 17:12:02.475,26.5,-84.5,25.8,-91.8,1/0,,,,,150,55.629808,12.653226
2018-01-06 17:12:03.40,25.0,-84.0,25.4,-90.2,1/0,,,,,150,55.629808,12.653226
2018-01-06 17:12:03.295,25.0,-84.0,25.4,-90.2,1/0,,,,,76,55.629808,12.653226
2018-01-06 17:12:03.320,25.5,-83.8,25.0,-90.6,1/0,,,,,76,55.629808,12.653226
2018-01-06 17:12:03.545,25.5,-83.8,25.0,-90.6,1/0,,,,,76,55.629808,12.653225
2018-01-06 17:12:03.960,25.6,-82.9,24.7,-90.5,1/0,,,,,76,55.629808,12.653225
2018-01-06 17:12:04.170,25.6,-82.9,24.7,-90.5,1/0,,,,,116,55.629808,12.653225
2018-01-06 17:12:04.435,26.1,-82.3,25.0,-92.9,1/0,,,,,116,55.629808,12.653225
2018-01-06 17:12:05.120,26.1,-82.3,25.0,-92.9,1/0,,,,,76,55.629808,12.653225
2018-01-06 17:12:05.180,24.3,-83.7,22.7,-93.1,1/0,,,,,76,55.629808,12.653225
2018-01-06 17:12:05.655,24.9,-83.6,23.5,-92.5,1/0,,,,,76,55.629808,12.653225
2018-01-06 17:12:06.115,24.9,-83.6,23.5,-92.5,1/0,,,,,85,55.629808,12.653225
2018-01-06 17:12:06.170,24.9,-82.9,23.2,-92.1,1/0,,,,,85,55.629808,12.653225
2018-01-06 17:12:06.700,25.1,-83.1,22.2,-93.6,1/0,,,,,85,55.629808,12.653225
2018-01-06 17:12:07.60,25.1,-83.1,22.2,-93.6,1/0,,,,,74,55.629808,12.653225
2018-01-06 17:12:07.200,24.2,-82.7,22.2,-92.6,1/0,,,,,74,55.629808,12.653225
2018-01-06 17:12:07.475,27.7,-82.2,26.1,-91.8,1/0,,,,,74,55.629808,12.653225
2018-01-06 17:12:07.585,27.7,-82.2,26.1,-91.8,1/0,,,,,74,55.629807,12.653225
2018-01-06 17:12:08.65,27.7,-82.2,26.1,-91.8,1/0,,,,,82,55.629807,12.653225
2018-01-06 17:12:08.270,24.5,-82.3,24.1,-91.6,1/0,,,,,82,55.629807,12.653225
2018-01-06 17:12:08.480,24.5,-82.3,24.1,-91.6,1/0,,,,,82,55.629808,12.653222
2018-01-06 17:12:08.910,26.0,-82.2,24.7,-91.9,1/0,,,,,82,55.629808,12.653222
2018-01-06 17:12:09.285,26.0,-82.2,24.7,-91.9,1/0,,,,,75,55.629808,12.653222
2018-01-06 17:12:09.410,26.6,-83.3,24.2,-92.6,1/0,,,,,75,55.629808,12.653222
2018-01-06 17:12:09.550,26.6,-83.3,24.2,-92.6,1/0,,,,,75,55.629809,12.653220
2018-01-06 17:12:09.890,26.5,-82.2,23.1,-94.7,1/0,,,,,75,55.629809,12.653220
2018-01-06 17:12:10.130,26.5,-82.2,23.1,-94.7,1/0,,,,,76,55.629809,12.653220
2018-01-06 17:12:10.365,24.2,-84.3,21.9,-93.9,1/0,,,,,76,55.629809,12.653220
2018-01-06 17:12:10.515,24.2,-84.3,21.9,-93.9,1/0,,,,,76,55.629809,12.653221
2018-01-06 17:12:11.30,25.6,-84.0,22.3,-94.6,1/0,,,,,76,55.629809,12.653221
2018-01-06 17:12:11.70,25.6,-84.0,22.3,-94.6,1/0,,,,,73,55.629809,12.653221
2018-01-06 17:12:11.90,25.6,-84.0,22.3,-94.6,1/0,RTT,88,88,88,0,55.629809,12.653221
2018-01-06 17:12:11.95,25.6,-84.0,22.3,-94.6,2/0,RTT,88,88,88,0,55.629809,12.653221
2018-01-06 17:12:11.315,26.3,-85.3,27.2,-90.1,2/0,RTT,88,88,88,0,55.629809,12.653221
2018-01-06 17:12:11.545,26.3,-85.3,27.2,-90.1,2/0,RTT,88,88,88,0,55.629807,12.653221
2018-01-06 17:12:12.35,26.3,-85.3,27.2,-90.1,2/0,RTT,88,88,88,57,55.629807,12.653221
2018-01-06 17:12:12.135,25.3,-84.3,25.9,-89.0,2/0,RTT,88,88,88,57,55.629807,12.653221
2018-01-06 17:12:12.590,25.3,-84.3,25.9,-89.0,2/0,RTT,88,88,88,57,55.629804,12.653223
2018-01-06 17:12:12.635,26.3,-84.2,26.1,-90.5,2/0,RTT,88,88,88,57,55.629804,12.653223
2018-01-06 17:12:13.70,26.3,-84.2,26.1,-90.5,2/0,RTT,88,88,88,92,55.629804,12.653223
2018-01-06 17:12:13.155,23.5,-85.5,23.7,-91.7,2/0,RTT,88,88,88,92,55.629804,12.653223
2018-01-06 17:12:13.460,23.5,-85.5,23.7,-91.7,2/0,RTT,88,88,88,92,55.629798,12.653224
2018-01-06 17:12:13.560,22.1,-87.2,22.8,-92.1,2/0,RTT,88,88,88,92,55.629798,12.653224
2018-01-06 17:12:14.155,25.6,-85.0,24.6,-92.6,2/0,RTT,88,88,88,92,55.629798,12.653224
2018-01-06 17:12:14.295,25.6,-85.0,24.6,-92.6,2/0,RTT,88,88,88,91,55.629798,12.653224
2018-01-06 17:12:14.495,25.6,-85.0,24.6,-92.6,2/0,RTT,88,88,88,91,55.629786,12.653232
2018-01-06 17:12:14.510,23.8,-86.4,23.6,-92.1,2/0,RTT,88,88,88,91,55.629786,12.653232
2018-01-06 17:12:15.180,23.8,-86.4,23.6,-92.1,2/0,RTT,88,88,88,92,55.629786,12.653232
2018-01-06 17:12:15.220,24.5,-84.8,24.0,-91.1,2/0,RTT,88,88,88,92,55.629786,12.653232
2018-01-06 17:12:15.485,24.5,-84.8,24.0,-91.1,2/0,RTT,88,88,88,92,55.629777,12.653244
2018-01-06 17:12:15.500,27.0,-82.3,23.8,-93.1,2/0,RTT,88,88,88,92,55.629777,12.653244
2018-01-06 17:12:16.220,24.5,-85.4,24.1,-88.8,2/0,RTT,88,88,88,92,55.629777,12.653244
2018-01-06 17:12:16.460,24.5,-85.4,24.1,-88.8,2/0,RTT,88,88,88,92,55.629770,12.653265
2018-01-06 17:12:16.775,23.2,-85.1,21.6,-91.7,2/0,RTT,88,88,88,92,55.629770,12.653265
2018-01-06 17:12:17.395,25.6,-86.9,24.7,-92.1,2/0,RTT,88,88,88,92,55.629770,12.653265
2018-01-06 17:12:17.600,25.6,-86.9,24.7,-92.1,2/0,RTT,88,88,88,92,55.629765,12.653288
2018-01-06 17:12:18.30,23.0,-85.8,23.4,-90.6,2/0,RTT,88,88,88,92,55.629765,12.653288
2018-01-06 17:12:18.60,23.0,-85.8,23.4,-90.6,2/0,RTT,88,88,88,90,55.629765,12.653288
2018-01-06 17:12:18.355,25.0,-84.6,23.3,-92.4,2/0,RTT,88,88,88,90,55.629765,12.653288
2018-01-06 17:12:18.510,25.0,-84.6,23.3,-92.4,2/0,RTT,88,88,88,90,55.629763,12.653313
2018-01-06 17:12:19.40,24.6,-84.2,23.3,-91.5,2/0,RTT,88,88,88,90,55.629763,12.653313
2018-01-06 17:12:19.330,27.4,-82.2,25.4,-90.5,2/0,RTT,88,88,88,90,55.629763,12.653313
2018-01-06 17:12:19.480,27.4,-82.2,25.4,-90.5,2/0,RTT,88,88,88,90,55.629761,12.653337
2018-01-06 17:12:20.60,25.5,-85.9,24.6,-90.5,2/0,RTT,88,88,88,90,55.629761,12.653337
2018-01-06 17:12:20.175,25.5,-85.9,24.6,-90.5,2/0,RTT,88,88,88,48,55.629761,12.653337
2018-01-06 17:12:20.270,28.3,-83.5,24.7,-94.4,2/0,RTT,88,88,88,48,55.629761,12.653337
2018-01-06 17:12:20.525,28.3,-83.5,24.7,-94.4,2/0,RTT,88,88,88,48,55.629759,12.653358
2018-01-06 17:12:21.60,28.3,-83.5,24.7,-94.4,2/0,RTT,88,88,88,90,55.629759,12.653358
2018-01-06 17:12:21.65,28.3,-83.5,24.7,-94.4,2/0,RTT,83,88,86,0,55.629759,12.653358
2018-01-06 17:12:21.70,28.3,-83.5,24.7,-94.4,3/0,RTT,83,88,86,0,55.629759,12.653358
2018-01-06 17:12:21.85,24.8,-85.5,22.2,-94.5,3/0,RTT,83,88,86,0,55.629759,12.653358
2018-01-06 17:12:21.565,26.5,-86.6,25.6,-92.3,3/0,RTT,83,88,86,0,55.629759,12.653358
2018-01-06 17:12:21.630,26.5,-86.6,25.6,-92.3,3/0,RTT,83,88,86,0,55.629758,12.653377
2018-01-06 17:12:22.110,23.3,-89.7,25.5,-93.1,3/0,RTT,83,88,86,0,55.629758,12.653377
2018-01-06 17:12:22.180,23.3,-89.7,25.5,-93.1,3/0,RTT,83,88,86,103,55.629758,12.653377
2018-01-06 17:12:22.515,23.3,-89.7,25.5,-93.1,3/0,RTT,83,88,86,103,55.629760,12.653394
2018-01-06 17:12:22.525,23.8,-90.8,25.9,-93.1,3/0,RTT,83,88,86,103,55.629760,12.653394
2018-01-06 17:12:23.230,24.3,-91.6,26.3,-93.0,3/0,RTT,83,88,86,103,55.629760,12.653394
2018-01-06 17:12:23.495,24.3,-91.6,26.3,-93.0,3/0,RTT,83,88,86,103,55.629756,12.653393
2018-01-06 17:12:23.715,23.0,-89.3,25.5,-93.1,3/0,RTT,83,88,86,103,55.629756,12.653393
2018-01-06 17:12:24.195,25.1,-89.3,26.2,-93.1,3/0,RTT,83,88,86,103,55.629756,12.653393
2018-01-06 17:12:24.480,25.1,-89.3,26.2,-93.1,3/0,RTT,83,88,86,103,55.629754,12.653393
2018-01-06 17:12:24.925,24.0,-89.0,24.4,-92.4,3/0,RTT,83,88,86,103,55.629754,12.653393
2018-01-06 17:12:25.140,24.0,-89.0,24.4,-92.4,3/0,RTT,83,88,86,64,55.629754,12.653393
2018-01-06 17:12:25.400,24.9,-89.3,23.5,-95.6,3/0,RTT,83,88,86,64,55.629754,12.653393
2018-01-06 17:12:25.545,24.9,-89.3,23.5,-95.6,3/0,RTT,83,88,86,64,55.629752,12.653393
2018-01-06 17:12:26.20,24.9,-89.3,23.5,-95.6,3/0,RTT,83,88,86,103,55.629752,12.653393
2018-01-06 17:12:26.35,21.9,-86.4,21.8,-93.8,3/0,RTT,83,88,86,103,55.629752,12.653393
2018-01-06 17:12:26.355,24.4,-87.8,27.0,-90.9,3/0,RTT,83,88,86,103,55.629752,12.653393
2018-01-06 17:12:26.570,24.4,-87.8,27.0,-90.9,3/0,RTT,83,88,86,103,55.629749,12.653395
2018-01-06 17:12:27.130,24.8,-81.8,22.1,-91.4,3/0,RTT,83,88,86,103,55.629749,12.653395
2018-01-06 17:12:27.135,24.8,-81.8,22.1,-91.4,3/0,RTT,83,88,86,102,55.629749,12.653395
2018-01-06 17:12:27.335,24.7,-83.0,25.0,-90.1,3/0,RTT,83,88,86,102,55.629749,12.653395
2018-01-06 17:12:27.545,24.7,-83.0,25.0,-90.1,3/0,RTT,83,88,86,102,55.629744,12.653400
2018-01-06 17:12:28.10,24.7,-80.7,21.9,-89.6,3/0,RTT,83,88,86,102,55.629744,12.653400
2018-01-06 17:12:28.50,24.7,-80.7,21.9,-89.6,3/0,RTT,83,88,86,108,55.629744,12.653400
2018-01-06 17:12:28.475,24.7,-80.7,21.9,-89.6,3/0,RTT,83,88,86,108,55.629733,12.653392
2018-01-06 17:12:28.605,25.3,-81.2,25.6,-85.2,3/0,RTT,83,88,86,108,55.629733,12.653392
2018-01-06 17:12:29.180,25.3,-81.2,25.6,-85.2,3/0,RTT,83,88,86,59,55.629733,12.653392
2018-01-06 17:12:29.390,24.5,-84.0,25.0,-89.1,3/0,RTT,83,88,86,59,55.629733,12.653392
2018-01-06 17:12:29.500,24.5,-84.0,25.0,-89.1,3/0,RTT,83,88,86,59,55.629722,12.653385
2018-01-06 17:12:29.870,25.2,-80.4,23.9,-86.7,3/0,RTT,83,88,86,59,55.629722,12.653385
2018-01-06 17:12:30.100,25.2,-80.4,23.9,-86.7,3/0,RTT,83,88,86,108,55.629722,12.653385
2018-01-06 17:12:30.225,27.2,-81.8,26.9,-87.1,3/0,RTT,83,88,86,108,55.629722,12.653385
2018-01-06 17:12:30.495,27.2,-81.8,26.9,-87.1,3/0,RTT,83,88,86,108,55.629709,12.653384
2018-01-06 17:12:30.850,24.9,-82.0,23.8,-90.2,3/0,RTT,83,88,86,108,55.629709,12.653384
2018-01-06 17:12:31.20,24.9,-82.0,23.8,-90.2,3/0,RTT,83,88,86,100,55.629709,12.653384
2018-01-06 17:12:31.35,24.9,-82.0,23.8,-90.2,3/0,RTT,83,95,89,0,55.629709,12.653384
2018-01-06 17:12:31.40,24.9,-82.0,23.8,-90.2,4/0,RTT,83,95,89,0,55.629709,12.653384
2018-01-06 17:12:31.480,26.1,-82.7,25.1,-92.3,4/0,RTT,83,95,89,0,55.629709,12.653384
2018-01-06 17:12:31.635,26.1,-82.7,25.1,-92.3,4/0,RTT,83,95,89,0,55.629696,12.653389
2018-01-06 17:12:31.980,26.1,-82.7,25.1,-92.3,4/0,RTT,83,95,89,73,55.629696,12.653389
2018-01-06 17:12:32.70,20.7,-84.3,19.9,-93.8,4/0,RTT,83,95,89,73,55.629696,12.653389
2018-01-06 17:12:32.465,21.6,-86.2,21.3,-93.5,4/0,RTT,83,95,89,73,55.629696,12.653389
2018-01-06 17:12:32.565,21.6,-86.2,21.3,-93.5,4/0,RTT,83,95,89,73,55.629682,12.653395
2018-01-06 17:12:33.0,21.6,-86.2,21.3,-93.5,4/0,RTT,83,95,89,72,55.629682,12.653395
2018-01-06 17:12:33.85,22.9,-87.3,22.4,-91.5,4/0,RTT,83,95,89,72,55.629682,12.653395
2018-01-06 17:12:33.395,27.0,-85.6,25.2,-93.1,4/0,RTT,83,95,89,72,55.629682,12.653395
2018-01-06 17:12:33.475,27.0,-85.6,25.2,-93.1,4/0,RTT,83,95,89,72,55.629670,12.653401
2018-01-06 17:12:33.985,27.0,-85.6,25.2,-93.1,4/0,RTT,83,95,89,71,55.629670,12.653401
2018-01-06 17:12:34.190,26.0,-90.3,23.9,-98.9,4/0,RTT,83,95,89,71,55.629670,12.653401
2018-01-06 17:12:34.480,26.0,-90.3,23.9,-98.9,4/0,RTT,83,95,89,71,55.629661,12.653406
2018-01-06 17:12:34.670,24.0,-92.2,21.2,-100.6,4/0,RTT,83,95,89,71,55.629661,12.653406
2018-01-06 17:12:35.210,24.0,-92.2,21.2,-100.6,4/0,RTT,83,95,89,112,55.629661,12.653406
2018-01-06 17:12:35.340,23.8,-94.3,21.7,-99.1,4/0,RTT,83,95,89,112,55.629661,12.653406
2018-01-06 17:12:35.590,23.8,-94.3,21.7,-99.1,4/0,RTT,83,95,89,112,55.629653,12.653415
2018-01-06 17:12:36.65,22.6,-94.3,20.8,-102.4,4/0,RTT,83,95,89,112,55.629653,12.653415
2018-01-06 17:12:36.145,22.6,-94.3,20.8,-102.4,4/0,RTT,83,95,89,189,55.629653,12.653415
2018-01-06 17:12:36.330,20.3,-97.3,19.4,-104.2,4/0,RTT,83,95,89,189,55.629653,12.653415
2018-01-06 17:12:36.465,20.3,-97.3,19.4,-104.2,4/0,RTT,83,95,89,189,55.629652,12.653419
2018-01-06 17:12:36.985,20.3,-97.3,19.4,-104.2,4/0,RTT,83,95,89,75,55.629652,12.653419
2018-01-06 17:12:37.100,20.0,-98.1,18.1,-103.4,4/0,RTT,83,95,89,75,55.629652,12.653419
2018-01-06 17:12:37.550,20.4,-98.2,18.6,-104.0,4/0,RTT,83,95,89,75,55.629652,12.653419
2018-01-06 17:12:37.555,20.4,-98.2,18.6,-104.0,4/0,RTT,83,95,89,75,55.629655,12.653429
2018-01-06 17:12:38.25,20.4,-98.2,18.6,-104.0,4/0,RTT,83,95,89,106,55.629655,12.653429
2018-01-06 17:12:38.165,21.3,-95.7,20.7,-100.7,4/0,RTT,83,95,89,106,55.629655,12.653429
2018-01-06 17:12:38.535,21.3,-95.7,20.7,-100.7,4/0,RTT,83,95,89,106,55.629661,12.653437
2018-01-06 17:12:38.605,21.0,-98.9,19.4,-103.7,4/0,RTT,83,95,89,106,55.629661,12.653437
2018-01-06 17:12:39.25,21.0,-98.9,19.4,-103.7,4/0,RTT,83,95,89,107,55.629661,12.653437
2018-01-06 17:12:39.70,21.8,-95.1,20.7,-100.5,4/0,RTT,83,95,89,107,55.629661,12.653437
2018-01-06 17:12:39.485,21.8,-95.1,20.7,-100.5,4/0,RTT,83,95,89,107,55.629667,12.653440
2018-01-06 17:12:39.640,19.9,-95.6,18.8,-102.3,4/0,RTT,83,95,89,107,55.629667,12.653440
2018-01-06 17:12:40.210,21.9,-94.6,19.9,-100.6,4/0,RTT,83,95,89,107,55.629667,12.653440
2018-01-06 17:12:40.485,21.9,-94.6,19.9,-100.6,4/0,RTT,83,95,89,107,55.629674,12.653442
2018-01-06 17:12:40.765,17.7,-97.7,20.0,-99.7,4/0,RTT,83,95,89,107,55.629674,12.653442
2018-01-06 17:12:41.60,17.7,-97.7,20.0,-99.7,4/0,RTT,83,95,89,108,55.629674,12.653442
2018-01-06 17:12:41.65,17.7,-97.7,20.0,-99.7,4/0,RTT,83,102,92,0,55.629674,12.653442
2018-01-06 17:12:41.70,17.7,-97.7,20.0,-99.7,5/0,RTT,83,102,92,0,55.629674,12.653442
2018-01-06 17:12:41.470,17.7,-97.7,20.0,-99.7,5/0,RTT,83,102,92,0,55.629684,12.653442
2018-01-06 17:12:41.470,18.1,-98.4,19.0,-102.2,5/0,RTT,83,102,92,0,55.629684,12.653442
2018-01-06 17:12:41.720,19.0,-97.9,17.8,-103.9,5/0,RTT,83,102,92,0,55.629684,12.653442
2018-01-06 17:12:42.105,19.0,-97.9,17.8,-103.9,5/0,RTT,83,102,92,73,55.629684,12.653442
2018-01-06 17:12:42.355,18.4,-98.0,17.4,-105.6,5/0,RTT,83,102,92,73,55.629684,12.653442
2018-01-06 17:12:42.600,18.4,-98.0,17.4,-105.6,5/0,RTT,83,102,92,73,55.629693,12.653441
2018-01-06 17:12:43.0,17.3,-101.7,19.9,-102.5,5/0,RTT,83,102,92,73,55.629693,12.653441
2018-01-06 17:12:43.150,17.3,-101.7,19.9,-102.5,5/0,RTT,83,102,92,104,55.629693,12.653441
2018-01-06 17:12:43.315,18.1,-100.7,17.8,-104.9,5/0,RTT,83,102,92,104,55.629693,12.653441
2018-01-06 17:12:43.545,18.1,-100.7,17.8,-104.9,5/0,RTT,83,102,92,104,55.629708,12.653426
2018-01-06 17:12:43.970,16.9,-102.2,18.0,-104.6,5/0,RTT,83,102,92,104,55.629708,12.653426
2018-01-06 17:12:44.390,16.9,-102.2,18.0,-104.6,5/0,RTT,83,102,92,102,55.629708,12.653426
2018-01-06 17:12:44.485,16.9,-102.2,18.0,-104.6,5/0,RTT,83,102,92,102,55.629721,12.653412
2018-01-06 17:12:44.595,18.1,-100.1,18.2,-102.9,5/0,RTT,83,102,92,102,55.629721,12.653412
2018-01-06 17:12:44.965,18.5,-101.0,17.8,-105.5,5/0,RTT,83,102,92,102,55.629721,12.653412
2018-01-06 17:12:45.345,18.5,-101.0,17.8,-105.5,5/0,RTT,83,102,92,100,55.629721,12.653412
2018-01-06 17:12:45.465,18.5,-101.0,17.8,-105.5,5/0,RTT,83,102,92,100,55.629733,12.653399
2018-01-06 17:12:45.560,17.7,-101.2,17.2,-103.8,5/0,RTT,83,102,92,100,55.629733,12.653399
2018-01-06 17:12:46.125,17.7,-101.2,17.2,-103.8,5/0,RTT,83,102,92,60,55.629733,12.653399
2018-01-06 17:12:46.205,17.8,-100.6,17.6,-102.8,5/0,RTT,83,102,92,60,55.629733,12.653399
2018-01-06 17:12:46.495,17.8,-100.6,17.6,-102.8,5/0,RTT,83,102,92,60,55.629746,12.653388
2018-01-06 17:12:46.510,19.2,-101.8,19.1,-104.1,5/0,RTT,83,102,92,60,55.629746,12.653388
2018-01-06 17:12:47.145,19.2,-101.8,19.1,-104.1,5/0,RTT,83,102,92,102,55.629746,12.653388
2018-01-06 17:12:47.315,20.6,-101.3,20.4,-103.2,5/0,RTT,83,102,92,102,55.629746,12.653388
2018-01-06 17:12:47.715,20.6,-101.3,20.4,-103.2,5/0,RTT,83,102,92,102,55.629733,12.653348
2018-01-06 17:12:47.870,20.2,-101.0,20.0,-103.6,5/0,RTT,83,102,92,102,55.629733,12.653348
2018-01-06 17:12:48.160,20.2,-101.0,20.0,-103.6,5/0,RTT,83,102,92,101,55.629733,12.653348
2018-01-06 17:12:48.360,20.1,-99.8,19.2,-103.7,5/0,RTT,83,102,92,101,55.629733,12.653348
2018-01-06 17:12:48.840,20.8,-99.6,18.5,-104.9,5/0,RTT,83,102,92,101,55.629733,12.653348
2018-01-06 17:12:48.930,20.8,-99.6,18.5,-104.9,5/0,RTT,83,102,92,101,55.629719,12.653308
2018-01-06 17:12:49.375,20.8,-99.6,18.5,-104.9,5/0,RTT,83,102,92,102,55.629719,12.653308
2018-01-06 17:12:49.410,20.7,-97.6,18.9,-104.7,5/0,RTT,83,102,92,102,55.629719,12.653308
2018-01-06 17:12:49.805,21.9,-96.1,20.4,-103.2,5/0,RTT,83,102,92,102,55.629719,12.653308
2018-01-06 17:12:50.150,21.9,-96.1,20.4,-103.2,5/0,RTT,83,102,92,102,55.629706,12.653268
2018-01-06 17:12:50.315,21.9,-96.1,20.4,-103.2,5/0,RTT,83,102,92,63,55.629706,12.653268
2018-01-06 17:12:50.370,22.2,-95.3,20.1,-101.5,5/0,RTT,83,102,92,63,55.629706,12.653268
2018-01-06 17:12:51.5,22.1,-95.2,20.5,-102.3,5/0,RTT,83,102,92,63,55.629706,12.653268
2018-01-06 17:12:51.145,22.1,-95.2,20.5,-102.3,5/0,RTT,83,102,92,95,55.629706,12.653268
2018-01-06 17:12:51.160,22.1,-95.2,20.5,-102.3,5/0,RTT,83,102,92,0,55.629706,12.653268
2018-01-06 17:12:51.165,22.1,-95.2,20.5,-102.3,6/0,RTT,83,102,92,0,55.629706,12.653268
2018-01-06 17:12:51.325,21.4,-96.2,19.3,-101.9,6/0,RTT,83,102,92,0,55.629706,12.653268
2018-01-06 17:12:51.365,21.4,-96.2,19.3,-101.9,6/0,RTT,83,102,92,0,55.629692,12.653228
2018-01-06 17:12:51.970,22.1,-94.2,20.5,-101.6,6/0,RTT,83,102,92,0,55.629692,12.653228
2018-01-06 17:12:52.175,22.1,-94.2,20.5,-101.6,6/0,RTT,83,102,92,74,55.629692,12.653228
2018-01-06 17:12:52.460,21.9,-91.3,20.4,-100.6,6/0,RTT,83,102,92,74,55.629692,12.653228
2018-01-06 17:12:52.585,21.9,-91.3,20.4,-100.6,6/0,RTT,83,102,92,74,55.629679,12.653188
2018-01-06 17:12:52.940,24.0,-90.5,22.7,-100.0,6/0,RTT,83,102,92,74,55.629679,12.653188
2018-01-06 17:12:53.570,23.7,-92.3,21.1,-100.5,6/0,RTT,83,102,92,74,55.629679,12.653188
2018-01-06 17:12:53.800,23.7,-92.3,21.1,-100.5,6/0,RTT,83,102,92,74,55.629666,12.653148
2018-01-06 17:12:53.890,20.2,-93.3,19.6,-100.9,6/0,RTT,83,102,92,74,55.629666,12.653148
2018-01-06 17:12:54.440,20.2,-93.3,19.6,-100.9,6/0,RTT,83,102,92,113,55.629666,12.653148
2018-01-06 17:12:54.540,21.9,-93.0,20.1,-100.6,6/0,RTT,83,102,92,113,55.629666,12.653148
2018-01-06 17:12:55.20,21.9,-93.0,20.1,-100.6,6/0,RTT,83,102,92,113,55.629652,12.653108
2018-01-06 17:12:55.325,22.7,-92.8,21.8,-99.5,6/0,RTT,83,102,92,113,55.629652,12.653108
2018-01-06 17:12:55.435,22.7,-92.8,21.8,-99.5,6/0,RTT,83,102,92,108,55.629652,12.653108
2018-01-06 17:12:55.790,23.0,-92.9,21.9,-99.6,6/0,RTT,83,102,92,108,55.629652,12.653108
2018-01-06 17:12:56.235,23.0,-92.9,21.9,-99.6,6/0,RTT,83,102,92,108,55.629639,12.653068
2018-01-06 17:12:56.415,23.0,-92.9,21.9,-99.6,6/0,RTT,83,102,92,68,55.629639,12.653068
2018-01-06 17:12:56.465,22.9,-93.1,22.0,-99.3,6/0,RTT,83,102,92,68,55.629639,12.653068
2018-01-06 17:12:57.80,24.2,-92.1,22.5,-99.1,6/0,RTT,83,102,92,68,55.629639,12.653068
2018-01-06 17:12:57.230,24.2,-92.1,22.5,-99.1,6/0,RTT,83,102,92,115,55.629639,12.653068
2018-01-06 17:12:57.455,24.2,-92.1,22.5,-99.1,6/0,RTT,83,102,92,115,55.629625,12.653028
2018-01-06 17:12:57.480,24.3,-92.2,23.0,-98.9,6/0,RTT,83,102,92,115,55.629625,12.653028
2018-01-06 17:12:58.85,22.9,-92.0,21.7,-98.6,6/0,RTT,83,102,92,115,55.629625,12.653028
2018-01-06 17:12:58.230,22.9,-92.0,21.7,-98.6,6/0,RTT,83,102,92,106,55.629625,12.653028
2018-01-06 17:12:58.670,22.9,-92.0,21.7,-98.6,6/0,RTT,83,102,92,106,55.629612,12.652988
2018-01-06 17:12:58.675,23.0,-92.3,21.9,-98.6,6/0,RTT,83,102,92,106,55.629612,12.652988
2018-01-06 17:12:59.15,24.3,-92.6,23.4,-98.9,6/0,RTT,83,102,92,106,55.629612,12.652988
2018-01-06 17:12:59.220,24.3,-92.6,23.4,-98.9,6/0,RTT,83,102,92,105,55.629612,12.652988
2018-01-06 17:12:59.650,22.8,-92.1,20.6,-100.2,6/0,RTT,83,102,92,105,55.629612,12.652988
2018-01-06 17:12:59.890,22.8,-92.1,20.6,-100.2,6/0,RTT,83,102,92,105,55.629599,12.652948
2018-01-06 17:13:00.385,22.8,-92.1,20.6,-100.2,6/0,RTT,83,102,92,102,55.629599,12.652948
2018-01-06 17:13:00.455,22.5,-92.0,20.4,-99.9,6/0,RTT,83,102,92,102,55.629599,12.652948
2018-01-06 17:13:01.95,21.4,-92.1,20.0,-100.0,6/0,RTT,83,102,92,102,55.629599,12.652948
2018-01-06 17:13:01.105,21.4,-92.1,20.0,-100.0,6/0,RTT,83,102,92,102,55.629585,12.652907
2018-01-06 17:13:01.350,21.4,-92.1,20.0,-100.0,6/0,RTT,83,102,92,103,55.629585,12.652907
2018-01-06 17:13:01.350,21.4,-92.1,20.0,-100.0,6/0,RTT,83,102,92,0,55.629585,12.652907
2018-01-06 17:13:01.360,21.4,-92.1,20.0,-100.0,7/0,RTT,83,102,92,0,55.629585,12.652907
2018-01-06 17:13:01.555,23.7,-91.5,21.8,-99.7,7/0,RTT,83,102,92,0,55.629585,12.652907
2018-01-06 17:13:02.105,22.3,-91.2,20.4,-99.4,7/0,RTT,83,102,92,0,55.629585,12.652907
2018-01-06 17:13:02.325,22.3,-91.2,20.4,-99.4,7/0,RTT,83,102,92,0,55.629572,12.652867
2018-01-06 17:13:02.335,22.3,-91.2,20.4,-99.4,7/0,RTT,83,102,92,78,55.629572,12.652867
2018-01-06 17:13:02.595,24.0,-91.5,21.7,-99.7,7/0,RTT,83,102,92,78,55.629572,12.652867
2018-01-06 17:13:03.155,21.8,-91.7,19.7,-99.7,7/0,RTT,83,102,92,78,55.629572,12.652867
2018-01-06 17:13:03.335,21.8,-91.7,19.7,-99.7,7/0,RTT,83,102,92,77,55.629572,12.652867
