Time,RSRP,RSRQ,RSSI,SINR Rx[0],SINR Rx[1],Cycles,Test KPI type,Test KPI best,Test KPI worst,Test KPI avg,Intermediate KPI
2017-11-27 14:22:21.570,-92.4,-10.6,-31.8,13.6,14,7/0,Application thrpt,117906.1,42612.8,78755.5,65295
2017-11-27 14:22:22.55,-92.8,-28.9,-33.2,13.7,14,7/0,Application thrpt,117906.1,42612.8,78755.5,65295
2017-11-27 14:22:22.555,-93.3,-28.8,-34.1,12.5,12.8,7/0,Application thrpt,117906.1,42612.8,78755.5,65295
2017-11-27 14:22:22.625,-93.3,-28.8,-34.1,12.5,12.8,7/0,Application thrpt,117906.1,42612.8,78755.5,55379
2017-11-27 14:22:23.55,-92.6,-26.1,-32.6,16.4,15,7/0,Application thrpt,117906.1,42612.8,78755.5,55379
2017-11-27 14:22:23.570,-92.7,-8.4,-31.9,15.1,15.1,7/0,Application thrpt,117906.1,42612.8,78755.5,55379
2017-11-27 14:22:24.50,-92.5,-21.1,-31.9,14,12.6,7/0,Application thrpt,117906.1,42612.8,78755.5,55379
2017-11-27 14:22:24.565,-93.3,-28.4,-34.5,14.5,12.7,7/0,Application thrpt,117906.1,42612.8,78755.5,55379
2017-11-27 14:22:24.630,-93.3,-28.4,-34.5,14.5,12.7,7/0,Application thrpt,117906.1,42612.8,78755.5,32711
2017-11-27 14:22:25.125,-92.4,-23.2,-32,14.3,13.7,7/0,Application thrpt,117906.1,42612.8,78755.5,32711
2017-11-27 14:22:25.615,-91.7,-20.5,-28,15.5,15.1,7/0,Application thrpt,117906.1,42612.8,78755.5,32711
2017-11-27 14:22:26.165,-90.9,-28.2,-24,11.8,12.3,7/0,Application thrpt,117906.1,42612.8,78755.5,32711
2017-11-27 14:22:26.635,-90.9,-28.2,-24,11.8,12.3,7/0,Application thrpt,117906.1,42612.8,78755.5,50171
2017-11-27 14:22:26.660,-90.8,-28.1,-25,15.8,15,7/0,Application thrpt,117906.1,42612.8,78755.5,50171
2017-11-27 14:22:27.170,-91.2,-25.3,-27.1,13.3,13.3,7/0,Application thrpt,117906.1,42612.8,78755.5,50171
2017-11-27 14:22:27.675,-92.3,-26.2,-31.5,13.5,13.4,7/0,Application thrpt,117906.1,42612.8,78755.5,50171
2017-11-27 14:22:28.200,-93.4,-23.2,-34.8,11.8,10.6,7/0,Application thrpt,117906.1,42612.8,78755.5,50171
2017-11-27 14:22:28.645,-93.4,-23.2,-34.8,11.8,10.6,7/0,Application thrpt,117906.1,42612.8,78755.5,33998
2017-11-27 14:22:28.715,-91.6,-23.3,-31.3,17.3,14.8,7/0,Application thrpt,117906.1,42612.8,78755.5,33998
2017-11-27 14:22:29.200,-93.3,-24.9,-34.7,16.1,14.5,7/0,Application thrpt,117906.1,42612.8,78755.5,33998
2017-11-27 14:22:29.710,-92.2,-23.6,-33.4,14.2,11.5,7/0,Application thrpt,117906.1,42612.8,78755.5,33998
2017-11-27 14:22:30.220,-93.1,-28.9,-33.7,11.3,11,7/0,Application thrpt,117906.1,42612.8,78755.5,33998
2017-11-27 14:22:30.650,-93.1,-28.9,-33.7,11.3,11,7/0,Application thrpt,117906.1,42612.8,78755.5,37556
2017-11-27 14:22:30.730,-94.3,-25.2,-38.7,9.5,8.3,7/0,Application thrpt,117906.1,42612.8,78755.5,37556
2017-11-27 14:22:31.185,-93,-20.8,-38.5,14.7,11.4,7/0,Application thrpt,117906.1,42612.8,78755.5,37556
2017-11-27 14:22:31.750,-92.6,-26.8,-30.9,12.1,11.9,7/0,Application thrpt,117906.1,42612.8,78755.5,37556
2017-11-27 14:22:32.245,-92.2,-23.4,-29.9,11.5,10.5,7/0,Application thrpt,117906.1,42612.8,78755.5,37556
2017-11-27 14:22:32.650,-92.2,-23.4,-29.9,11.5,10.5,7/0,Application thrpt,117906.1,42612.8,78755.5,43147
2017-11-27 14:22:32.760,-91.2,-25.1,-27.3,15.3,14.7,7/0,Application thrpt,117906.1,42612.8,78755.5,43147
2017-11-27 14:22:33.265,-91.7,-11.8,-30,16.7,15.5,7/0,Application thrpt,117906.1,42612.8,78755.5,43147
2017-11-27 14:22:33.790,-91.7,-22.2,-30.8,16.7,15,7/0,Application thrpt,117906.1,42612.8,78755.5,43147
2017-11-27 14:22:34.320,-92.1,-3.7,-31.6,13.9,13.4,7/0,Application thrpt,117906.1,42612.8,78755.5,43147
2017-11-27 14:22:34.670,-92.1,-3.7,-31.6,13.9,13.4,7/0,Application thrpt,117906.1,42612.8,78755.5,49846
2017-11-27 14:22:34.845,-90.3,-28.3,-22.1,14.3,15.3,7/0,Application thrpt,117906.1,42612.8,78755.5,49846
2017-11-27 14:22:35.390,-92.1,-13.4,-29.6,17,17,7/0,Application thrpt,117906.1,42612.8,78755.5,49846
2017-11-27 14:22:35.905,-91.7,-25.9,-29,14.9,14.6,7/0,Application thrpt,117906.1,42612.8,78755.5,49846
2017-11-27 14:22:36.385,-91.2,-28.3,-25.9,13.6,16.2,7/0,Application thrpt,117906.1,42612.8,78755.5,49846
2017-11-27 14:22:36.660,-91.2,-28.3,-25.9,13.6,16.2,7/0,Application thrpt,117906.1,42612.8,78755.5,51811
2017-11-27 14:22:36.890,-92.1,-25.8,-27.4,15.2,16.1,7/0,Application thrpt,117906.1,42612.8,78755.5,51811
2017-11-27 14:22:37.445,-90.2,-28.2,-20.9,16.2,16.5,7/0,Application thrpt,117906.1,42612.8,78755.5,51811
2017-11-27 14:22:37.935,-92.8,-26.6,-33.2,15.1,15.3,7/0,Application thrpt,117906.1,42612.8,78755.5,51811
2017-11-27 14:22:38.425,-92.1,-24.4,-31.9,16.5,15.3,7/0,Application thrpt,117906.1,42612.8,78755.5,51811
2017-11-27 14:22:38.675,-92.1,-24.4,-31.9,16.5,15.3,7/0,Application thrpt,117906.1,42612.8,78755.5,57578
2017-11-27 14:22:38.945,-91.8,-24.8,-30.1,17.9,16.2,7/0,Application thrpt,117906.1,42612.8,78755.5,57578
2017-11-27 14:22:39.225,-92.2,-28.9,-29.4,17.3,15.4,7/0,Application thrpt,117906.1,42612.8,78755.5,57578
2017-11-27 14:22:40.120,-89.2,-28.5,-19,15.8,16.5,7/0,Application thrpt,117906.1,42612.8,78755.5,57578
2017-11-27 14:22:40.655,-88.3,-9.9,-17.1,18,18.8,7/0,Application thrpt,117906.1,42612.8,78755.5,57578
2017-11-27 14:22:40.675,-88.3,-9.9,-17.1,18,18.8,7/0,Application thrpt,117906.1,42612.8,78755.5,64720
2017-11-27 14:22:41.160,-84.6,-28.6,-10.2,17.8,20.1,7/0,Application thrpt,117906.1,42612.8,78755.5,64720
2017-11-27 14:22:41.665,-86.7,-25.1,-13.1,18.6,18.4,7/0,Application thrpt,117906.1,42612.8,78755.5,64720
2017-11-27 14:22:42.130,-86.5,-28.6,-11.5,18,18.7,7/0,Application thrpt,117906.1,42612.8,78755.5,64720
2017-11-27 14:22:42.675,-86.5,-28.6,-11.5,18,18.7,7/0,Application thrpt,117906.1,42612.8,78755.5,67800
2017-11-27 14:22:42.795,-88.3,-28.6,-14.7,17.1,18.1,7/0,Application thrpt,117906.1,42612.8,78755.5,67800
2017-11-27 14:22:43.350,-89,-28.1,-18.7,17,18,7/0,Application thrpt,117906.1,42612.8,78755.5,67800
2017-11-27 14:22:43.855,-89.9,-10.6,-20.4,16.7,16.6,7/0,Application thrpt,117906.1,42612.8,78755.5,67800
2017-11-27 14:22:44.380,-87.8,-25.5,-16.7,18.9,17.7,7/0,Application thrpt,117906.1,42612.8,78755.5,67800
2017-11-27 14:22:44.690,-87.8,-25.5,-16.7,18.9,17.7,7/0,Application thrpt,117906.1,42612.8,78755.5,58244
2017-11-27 14:22:44.715,-88.6,-22.8,-17.5,17.4,16.1,7/0,Application thrpt,117906.1,42612.8,78755.5,58244
2017-11-27 14:22:45.390,-83.9,-25,-17.7,19,18.2,7/0,Application thrpt,117906.1,42612.8,78755.5,58244
2017-11-27 14:22:45.865,-80.7,-26.5,-105.6,20.7,19.7,7/0,Application thrpt,117906.1,42612.8,78755.5,58244
2017-11-27 14:22:46.365,-77.1,-27.6,-97.1,20.5,20.3,7/0,Application thrpt,117906.1,42612.8,78755.5,58244
2017-11-27 14:22:46.690,-77.1,-27.6,-97.1,20.5,20.3,7/0,Application thrpt,117906.1,42612.8,78755.5,80773
2017-11-27 14:22:46.935,-83.4,-27.2,-13,18.2,19.1,7/0,Application thrpt,117906.1,42612.8,78755.5,80773
2017-11-27 14:22:47.515,-83.9,-25,-16.4,18.8,18.6,7/0,Application thrpt,117906.1,42612.8,78755.5,80773
2017-11-27 14:22:47.980,-88.9,-26.3,-18.7,16.2,16.4,7/0,Application thrpt,117906.1,42612.8,78755.5,80773
2017-11-27 14:22:48.540,-81.2,-28.3,-106.2,20,21.5,7/0,Application thrpt,117906.1,42612.8,78755.5,80773
2017-11-27 14:22:48.695,-81.2,-28.3,-106.2,20,21.5,7/0,Application thrpt,117906.1,42612.8,78755.5,75775
2017-11-27 14:22:49.20,-80.4,-28.1,-103.6,20.4,20.5,7/0,Application thrpt,117906.1,42612.8,78755.5,75775
2017-11-27 14:22:49.495,-82,-26.2,-109.9,20.8,20.8,7/0,Application thrpt,117906.1,42612.8,78755.5,75775
2017-11-27 14:22:50.175,-83.6,-12.7,-13.9,20.2,19.9,7/0,Application thrpt,117906.1,42612.8,78755.5,75775
2017-11-27 14:22:50.695,-83.6,-12.7,-13.9,20.2,19.9,7/0,Application thrpt,117906.1,42612.8,78755.5,81991
2017-11-27 14:22:50.765,-84.8,-24.1,-11.4,19.8,19,7/0,Application thrpt,117906.1,42612.8,78755.5,81991
2017-11-27 14:22:52.305,-82.5,-12.8,-16.2,19.8,20.3,7/0,Application thrpt,117906.1,42612.8,78755.5,81991
2017-11-27 14:22:52.705,-82.5,-12.8,-16.2,19.8,20.3,7/0,Application thrpt,117906.1,42612.8,78755.5,81368
2017-11-27 14:22:52.815,-81.2,-27.4,-107.8,19.9,20.6,7/0,Application thrpt,117906.1,42612.8,78755.5,81368
2017-11-27 14:22:53.270,-80.6,-25.7,-104.1,18.9,19.7,7/0,Application thrpt,117906.1,42612.8,78755.5,81368
2017-11-27 14:22:54.230,-81.6,-24.9,-103.4,20.1,20.7,7/0,Application thrpt,117906.1,42612.8,78755.5,81368
2017-11-27 14:22:54.705,-78.4,-27.6,-102.1,20.1,21.5,7/0,Application thrpt,117906.1,42612.8,78755.5,81368
2017-11-27 14:22:54.710,-78.4,-27.6,-102.1,20.1,21.5,7/0,Application thrpt,117906.1,42612.8,78755.5,74814
2017-11-27 14:22:55.220,-80.4,-14.8,-26.2,20.2,20.2,7/0,Application thrpt,117906.1,42612.8,78755.5,74814
2017-11-27 14:22:56.710,-80.4,-14.8,-26.2,20.2,20.2,7/0,Application thrpt,117906.1,42612.8,78755.5,87785
2017-11-27 14:22:57.215,-81.7,-24.4,-103.2,19.7,19.9,7/0,Application thrpt,117906.1,42612.8,78755.5,87785
2017-11-27 14:22:57.710,-79.3,-22.8,-103.8,20.5,20.3,7/0,Application thrpt,117906.1,42612.8,78755.5,87785
2017-11-27 14:22:58.225,-80.1,-24.3,-104.7,20.5,20.1,7/0,Application thrpt,117906.1,42612.8,78755.5,87785
2017-11-27 14:22:58.715,-80.1,-24.3,-104.7,20.5,20.1,7/0,Application thrpt,117906.1,42612.8,78755.5,83056
2017-11-27 14:22:58.745,-79.5,-24.3,-106,20.2,19.8,7/0,Application thrpt,117906.1,42612.8,78755.5,83056
2017-11-27 14:22:59.255,-80.1,-24,-108.9,20.3,19.7,7/0,Application thrpt,117906.1,42612.8,78755.5,83056
2017-11-27 14:22:59.930,-81.6,-26.4,-10,19.2,19.2,7/0,Application thrpt,117906.1,42612.8,78755.5,83056
2017-11-27 14:23:00.535,-81.7,-24.3,-109.2,19.9,19.5,7/0,Application thrpt,117906.1,42612.8,78755.5,83056
2017-11-27 14:23:00.715,-81.7,-24.3,-109.2,19.9,19.5,7/0,Application thrpt,117906.1,42612.8,78755.5,77011
2017-11-27 14:23:01.60,-83.7,-24,-16.2,19.6,19.6,7/0,Application thrpt,117906.1,42612.8,78755.5,77011
2017-11-27 14:23:01.575,-85.5,-27,-10.4,17.9,18.8,7/0,Application thrpt,117906.1,42612.8,78755.5,77011
2017-11-27 14:23:01.985,-82.5,-28.2,-15.4,14.8,18.1,7/0,Application thrpt,117906.1,42612.8,78755.5,77011
2017-11-27 14:23:02.665,-81.1,-16.7,-15.7,20,21.2,7/0,Application thrpt,117906.1,42612.8,78755.5,77011
2017-11-27 14:23:02.720,-81.1,-16.7,-15.7,20,21.2,7/0,Application thrpt,117906.1,42612.8,78755.5,75862
2017-11-27 14:23:04.730,-81.1,-16.7,-15.7,20,21.2,7/0,Application thrpt,117906.1,42612.8,78755.5,79409
2017-11-27 14:23:05.985,-82.9,-24.9,-10.2,19.3,19.7,7/0,Application thrpt,117906.1,42612.8,78755.5,79409
2017-11-27 14:23:06.465,-87.2,-23.4,-14,15.6,13.6,7/0,Application thrpt,117906.1,42612.8,78755.5,79409
2017-11-27 14:23:06.730,-87.2,-23.4,-14,15.6,13.6,7/0,Application thrpt,117906.1,42612.8,78755.5,76842
2017-11-27 14:23:06.955,-88.1,-24.5,-15.6,12.5,10.1,7/0,Application thrpt,117906.1,42612.8,78755.5,76842
2017-11-27 14:23:07.665,-85.9,-23.3,-14.4,16.6,12.2,7/0,Application thrpt,117906.1,42612.8,78755.5,76842
2017-11-27 14:23:08.185,-90.1,-24.4,-21.9,12,8.5,7/0,Application thrpt,117906.1,42612.8,78755.5,76842
2017-11-27 14:23:08.675,-89.7,-25.3,-21.1,17,15.7,7/0,Application thrpt,117906.1,42612.8,78755.5,76842
2017-11-27 14:23:08.740,-89.7,-25.3,-21.1,17,15.7,7/0,Application thrpt,117906.1,42612.8,78755.5,57218
2017-11-27 14:23:09.215,-89.9,-24.2,-24.8,19.1,18.3,7/0,Application thrpt,117906.1,42612.8,78755.5,57218
2017-11-27 14:23:09.745,-89.4,-26.5,-20.4,17.7,18.3,7/0,Application thrpt,117906.1,42612.8,78755.5,57218
2017-11-27 14:23:10.215,-90.2,-25.7,-22.6,16.8,18,7/0,Application thrpt,117906.1,42612.8,78755.5,57218
2017-11-27 14:23:10.740,-90.2,-25.7,-22.6,16.8,18,7/0,Application thrpt,117906.1,42612.8,78755.5,67900
2017-11-27 14:23:10.770,-90,-23.9,-23.2,16.1,14.1,7/0,Application thrpt,117906.1,42612.8,78755.5,67900
2017-11-27 14:23:11.260,-89.4,-28.1,-19.2,10.6,11.3,7/0,Application thrpt,117906.1,42612.8,78755.5,67900
2017-11-27 14:23:11.730,-89.5,-23.8,-21.5,13.7,10.1,7/0,Application thrpt,117906.1,42612.8,78755.5,67900
2017-11-27 14:23:12.325,-89.3,-24.4,-21.3,12.2,12.9,7/0,Application thrpt,117906.1,42612.8,78755.5,67900
2017-11-27 14:23:12.750,-89.3,-24.4,-21.3,12.2,12.9,7/0,Application thrpt,117906.1,42612.8,78755.5,52288
2017-11-27 14:23:12.835,-88,-28.6,-14.5,13.1,14,7/0,Application thrpt,117906.1,42612.8,78755.5,52288
2017-11-27 14:23:13.355,-88.4,-28.2,-15.7,13.8,14.3,7/0,Application thrpt,117906.1,42612.8,78755.5,52288
2017-11-27 14:23:13.860,-89.6,-23.7,-22.6,16.2,13.6,7/0,Application thrpt,117906.1,42612.8,78755.5,52288
2017-11-27 14:23:14.330,-88.8,-21.9,-20.8,16.8,15.2,7/0,Application thrpt,117906.1,42612.8,78755.5,52288
2017-11-27 14:23:14.755,-88.8,-21.9,-20.8,16.8,15.2,7/0,Application thrpt,117906.1,42612.8,78755.5,58312
2017-11-27 14:23:14.890,-88.6,-22.2,-20.5,17.4,13.1,7/0,Application thrpt,117906.1,42612.8,78755.5,58312
2017-11-27 14:23:15.380,-89.5,-22.5,-22.3,17.7,15.9,7/0,Application thrpt,117906.1,42612.8,78755.5,58312
2017-11-27 14:23:15.905,-89.8,-24.1,-23.6,18.2,18.1,7/0,Application thrpt,117906.1,42612.8,78755.5,58312
2017-11-27 14:23:16.420,-89.6,-22.8,-24.1,18.3,18.5,7/0,Application thrpt,117906.1,42612.8,78755.5,58312
2017-11-27 14:23:16.750,-89.6,-22.8,-24.1,18.3,18.5,7/0,Application thrpt,117906.1,42612.8,78755.5,71831
2017-11-27 14:23:16.945,-89.6,-24.9,-22.7,18.4,20.1,7/0,Application thrpt,117906.1,42612.8,78755.5,71831
2017-11-27 14:23:17.395,-87.8,-3.7,-24.8,18.6,21.6,7/0,Application thrpt,117906.1,42612.8,78755.5,71831
2017-11-27 14:23:17.935,-89.3,-26.4,-20.2,15.4,16.1,7/0,Application thrpt,117906.1,42612.8,78755.5,71831
2017-11-27 14:23:18.495,-90.3,-9.3,-25.2,13.2,14.6,7/0,Application thrpt,117906.1,42612.8,78755.5,71831
2017-11-27 14:23:18.760,-90.3,-9.3,-25.2,13.2,14.6,7/0,Application thrpt,117906.1,42612.8,78755.5,53780
2017-11-27 14:23:19.5,-90.3,-9.3,-25.2,13.2,14.6,7/0,Application thrpt,117906.1,42612.8,74285.5,0
2017-11-27 14:23:19.25,-90.3,-9.3,-25.2,13.2,14.6,8/0,Application thrpt,117906.1,42612.8,74285.5,0
2017-11-27 14:23:19.35,-90.1,-23.4,-25.2,18.1,16.4,8/0,Application thrpt,117906.1,42612.8,74285.5,0
2017-11-27 14:23:19.225,-87.6,-0.9,-28.3,23.1,21.4,8/0,Application thrpt,117906.1,42612.8,74285.5,0
2017-11-27 14:23:20.40,-88.6,-1.1,-40.1,21.6,21.9,8/0,Application thrpt,117906.1,42612.8,74285.5,0
2017-11-27 14:23:20.560,-89.5,-1,-29.3,20.4,17.2,8/0,Application thrpt,117906.1,42612.8,74285.5,0
2017-11-27 14:23:21.0,-86.4,0.1,-19.9,23.1,18.8,8/0,Application thrpt,117906.1,42612.8,74285.5,0
2017-11-27 14:23:21.495,-86.1,-0.3,-21.1,23.7,21.5,8/0,Application thrpt,117906.1,42612.8,74285.5,0
2017-11-27 14:23:21.710,-86.1,-0.3,-21.1,23.7,21.5,8/0,Application thrpt,117906.1,42612.8,74285.5,22811
2017-11-27 14:23:22.70,-85.8,-3.3,-20.2,21.9,19.5,8/0,Application thrpt,117906.1,42612.8,74285.5,22811
2017-11-27 14:23:22.595,-88.1,-24.7,-16.4,21.9,20.5,8/0,Application thrpt,117906.1,42612.8,74285.5,22811
2017-11-27 14:23:23.110,-89.6,-17.1,-25.1,20,21.2,8/0,Application thrpt,117906.1,42612.8,74285.5,22811
2017-11-27 14:23:23.600,-91.5,-28.3,-28.6,19.8,19.4,8/0,Application thrpt,117906.1,42612.8,74285.5,22811
2017-11-27 14:23:23.710,-91.5,-28.3,-28.6,19.8,19.4,8/0,Application thrpt,117906.1,42612.8,74285.5,82194
2017-11-27 14:23:24.115,-92.5,-23.1,-33.8,19.2,17.8,8/0,Application thrpt,117906.1,42612.8,74285.5,82194
2017-11-27 14:23:24.585,-92,-23.4,-33.6,20.6,19,8/0,Application thrpt,117906.1,42612.8,74285.5,82194
2017-11-27 14:23:25.115,-91.1,-22.4,-31,20.5,20.4,8/0,Application thrpt,117906.1,42612.8,74285.5,82194
2017-11-27 14:23:25.630,-89.4,-23.6,-22.7,20.6,20.9,8/0,Application thrpt,117906.1,42612.8,74285.5,82194
2017-11-27 14:23:25.715,-89.4,-23.6,-22.7,20.6,20.9,8/0,Application thrpt,117906.1,42612.8,74285.5,91931
2017-11-27 14:23:26.150,-88.2,-27.8,-15.4,22.2,21.6,8/0,Application thrpt,117906.1,42612.8,74285.5,91931
2017-11-27 14:23:26.625,-90.2,-25.1,-24.1,22.3,20.7,8/0,Application thrpt,117906.1,42612.8,74285.5,91931
2017-11-27 14:23:27.150,-90.1,-27.8,-24.3,21.6,19.7,8/0,Application thrpt,117906.1,42612.8,74285.5,91931
2017-11-27 14:23:27.680,-90.7,-28.4,-23.5,21.7,20.3,8/0,Application thrpt,117906.1,42612.8,74285.5,91931
2017-11-27 14:23:27.715,-90.7,-28.4,-23.5,21.7,20.3,8/0,Application thrpt,117906.1,42612.8,74285.5,65727
2017-11-27 14:23:28.175,-88,-27.9,-15,22.1,20.7,8/0,Application thrpt,117906.1,42612.8,74285.5,65727
2017-11-27 14:23:28.680,-88.9,-28.5,-17.7,22,20.6,8/0,Application thrpt,117906.1,42612.8,74285.5,65727
2017-11-27 14:23:29.230,-90.7,-17,-29.3,20.4,20.9,8/0,Application thrpt,117906.1,42612.8,74285.5,65727
2017-11-27 14:23:29.720,-90.7,-17,-29.3,20.4,20.9,8/0,Application thrpt,117906.1,42612.8,74285.5,79703
2017-11-27 14:23:29.755,-92.4,-22.7,-36.7,19.1,20.1,8/0,Application thrpt,117906.1,42612.8,74285.5,79703
2017-11-27 14:23:30.225,-92.9,-23.1,-38.4,17.4,19.2,8/0,Application thrpt,117906.1,42612.8,74285.5,79703
2017-11-27 14:23:30.760,-91.1,-25.1,-24.7,17.4,16.2,8/0,Application thrpt,117906.1,42612.8,74285.5,79703
2017-11-27 14:23:31.315,-88.9,-28.6,-18.3,20.5,17,8/0,Application thrpt,117906.1,42612.8,74285.5,79703
2017-11-27 14:23:31.725,-88.9,-28.6,-18.3,20.5,17,8/0,Application thrpt,117906.1,42612.8,74285.5,50515
2017-11-27 14:23:31.820,-89.8,-28.4,-21.2,19.6,17.7,8/0,Application thrpt,117906.1,42612.8,74285.5,50515
2017-11-27 14:23:32.345,-87.2,-28.7,-12.2,21.8,19.9,8/0,Application thrpt,117906.1,42612.8,74285.5,50515
2017-11-27 14:23:32.875,-89.3,-28.3,-18.4,21,19.7,8/0,Application thrpt,117906.1,42612.8,74285.5,50515
2017-11-27 14:23:33.400,-90.1,-28.4,-23.2,20.9,18.4,8/0,Application thrpt,117906.1,42612.8,74285.5,50515
2017-11-27 14:23:33.725,-90.1,-28.4,-23.2,20.9,18.4,8/0,Application thrpt,117906.1,42612.8,74285.5,62780
2017-11-27 14:23:33.865,-89.9,-28.6,-22.3,20.1,18.8,8/0,Application thrpt,117906.1,42612.8,74285.5,62780
2017-11-27 14:23:34.430,-91,-28.4,-26.4,19,17.8,8/0,Application thrpt,117906.1,42612.8,74285.5,62780
2017-11-27 14:23:34.955,-90,-23.5,-23.2,18.9,18.7,8/0,Application thrpt,117906.1,42612.8,74285.5,62780
2017-11-27 14:23:35.480,-90.2,-22.9,-24.2,20.9,20,8/0,Application thrpt,117906.1,42612.8,74285.5,62780
2017-11-27 14:23:35.725,-90.2,-22.9,-24.2,20.9,20,8/0,Application thrpt,117906.1,42612.8,74285.5,47189
2017-11-27 14:23:35.955,-89.8,-28.6,-21.3,19.9,15.2,8/0,Application thrpt,117906.1,42612.8,74285.5,47189
2017-11-27 14:23:36.505,-89.8,-28.7,-21.6,19.9,19.3,8/0,Application thrpt,117906.1,42612.8,74285.5,47189
2017-11-27 14:23:36.995,-88.8,-25.5,-18.1,20.5,20.3,8/0,Application thrpt,117906.1,42612.8,74285.5,47189
2017-11-27 14:23:37.560,-89.7,-22.9,-24.8,19.5,20.4,8/0,Application thrpt,117906.1,42612.8,74285.5,47189
2017-11-27 14:23:37.730,-89.7,-22.9,-24.8,19.5,20.4,8/0,Application thrpt,117906.1,42612.8,74285.5,92326
2017-11-27 14:23:38.75,-91.1,-24.7,-27.6,18.4,18.4,8/0,Application thrpt,117906.1,42612.8,74285.5,92326
2017-11-27 14:23:38.550,-91.8,-28.5,-29.3,19.7,18.4,8/0,Application thrpt,117906.1,42612.8,74285.5,92326
2017-11-27 14:23:39.80,-90.9,-28.5,-26.3,20,18.6,8/0,Application thrpt,117906.1,42612.8,74285.5,92326
2017-11-27 14:23:39.440,-92.1,-26.8,-31.6,19.6,19.2,8/0,Application thrpt,117906.1,42612.8,74285.5,92326
2017-11-27 14:23:39.730,-92.1,-26.8,-31.6,19.6,19.2,8/0,Application thrpt,117906.1,42612.8,74285.5,87468
2017-11-27 14:23:40.85,-92.1,-10.6,-30.7,20.5,19.2,8/0,Application thrpt,117906.1,42612.8,74285.5,87468
2017-11-27 14:23:40.550,-89.9,-28.5,-22.6,19,16,8/0,Application thrpt,117906.1,42612.8,74285.5,87468
2017-11-27 14:23:41.80,-90.5,-28.4,-25,18.3,15.1,8/0,Application thrpt,117906.1,42612.8,74285.5,87468
2017-11-27 14:23:41.600,-89.9,-28.3,-22.7,19.3,14.9,8/0,Application thrpt,117906.1,42612.8,74285.5,87468
2017-11-27 14:23:41.820,-89.9,-28.3,-22.7,19.3,14.9,8/0,Application thrpt,117906.1,42612.8,74285.5,85491
2017-11-27 14:23:42.115,-90.1,-27.5,-23.4,20.7,17.3,8/0,Application thrpt,117906.1,42612.8,74285.5,85491
2017-11-27 14:23:42.590,-91.2,-23.6,-30.1,18.2,16.6,8/0,Application thrpt,117906.1,42612.8,74285.5,85491
2017-11-27 14:23:43.150,-90.4,-21,-29.7,18.1,18.6,8/0,Application thrpt,117906.1,42612.8,74285.5,85491
2017-11-27 14:23:43.630,-90.4,-22.8,-30.1,18.1,19,8/0,Application thrpt,117906.1,42612.8,74285.5,85491
2017-11-27 14:23:43.820,-90.4,-22.8,-30.1,18.1,19,8/0,Application thrpt,117906.1,42612.8,74285.5,59712
2017-11-27 14:23:44.150,-92.2,-23.5,-36,17.4,19.4,8/0,Application thrpt,117906.1,42612.8,74285.5,59712
2017-11-27 14:23:44.690,-91.4,-10.4,-27.6,20,19.6,8/0,Application thrpt,117906.1,42612.8,74285.5,59712
2017-11-27 14:23:45.190,-90.9,-28.2,-26.8,20.6,20.1,8/0,Application thrpt,117906.1,42612.8,74285.5,59712
2017-11-27 14:23:45.715,-91,-22.8,-31.7,19.9,19.6,8/0,Application thrpt,117906.1,42612.8,74285.5,59712
2017-11-27 14:23:45.825,-91,-22.8,-31.7,19.9,19.6,8/0,Application thrpt,117906.1,42612.8,74285.5,71554
2017-11-27 14:23:46.230,-92.1,-23.8,-34.4,19,19.2,8/0,Application thrpt,117906.1,42612.8,74285.5,71554
2017-11-27 14:23:46.755,-91.4,-28.2,-27.7,20.1,18.8,8/0,Application thrpt,117906.1,42612.8,74285.5,71554
2017-11-27 14:23:47.280,-90.3,-24,-24.6,20.3,20.4,8/0,Application thrpt,117906.1,42612.8,74285.5,71554
2017-11-27 14:23:47.785,-90.4,-22.1,-28.8,17.7,18.8,8/0,Application thrpt,117906.1,42612.8,74285.5,71554
2017-11-27 14:23:47.825,-90.4,-22.1,-28.8,17.7,18.8,8/0,Application thrpt,117906.1,42612.8,74285.5,77051
2017-11-27 14:23:48.275,-92.7,-22.8,-34.8,17.4,16.6,8/0,Application thrpt,117906.1,42612.8,74285.5,77051
2017-11-27 14:23:48.795,-92.4,-24.3,-32.7,17.1,15.9,8/0,Application thrpt,117906.1,42612.8,74285.5,77051
2017-11-27 14:23:49.350,-93,-23.6,-35.6,18.4,18.2,8/0,Application thrpt,117906.1,42612.8,74285.5,77051
2017-11-27 14:23:49.830,-93,-23.6,-35.6,18.4,18.2,8/0,Application thrpt,117906.1,42612.8,74285.5,65898
2017-11-27 14:23:49.875,-93.1,-28.1,-34.7,15.6,15.2,8/0,Application thrpt,117906.1,42612.8,74285.5,65898
2017-11-27 14:23:50.360,-92,-28.9,-30,16.4,14.7,8/0,Application thrpt,117906.1,42612.8,74285.5,65898
2017-11-27 14:23:50.865,-91.2,-28.4,-27.3,16.1,14.2,8/0,Application thrpt,117906.1,42612.8,74285.5,65898
2017-11-27 14:23:51.360,-91.2,-28.2,-27.2,15.2,12.7,8/0,Application thrpt,117906.1,42612.8,74285.5,65898
2017-11-27 14:23:51.830,-91.2,-28.2,-27.2,15.2,12.7,8/0,Application thrpt,117906.1,42612.8,74285.5,43483
