Time,SINR Rx[0],RSRP Rx[0],SINR Rx[1],RSRP Rx[1],Cycles,Test KPI type,Test KPI best,Test KPI worst,Test KPI avg,Intermediate KPI,Lat,Long
2017-12-06 12:35:41.195,22.5,-99.6,17.8,-107.8,1/5,,,,,6396,55.052871,9.784201
2017-12-06 12:35:41.920,22.5,-99.6,17.8,-107.8,1/5,,,,,9387,55.052871,9.784201
2017-12-06 12:35:42.195,22.5,-99.6,17.8,-107.8,1/5,,,,,9387,55.052868,9.784200
2017-12-06 12:35:42.315,24.3,-100.4,18.7,-108.1,1/5,,,,,9387,55.052868,9.784200
2017-12-06 12:35:43.210,24.3,-100.4,18.7,-108.1,1/5,,,,,9387,55.052867,9.784199
2017-12-06 12:35:43.575,23.0,-100.0,18.4,-107.7,1/5,,,,,9387,55.052867,9.784199
2017-12-06 12:35:43.945,23.0,-100.0,18.4,-107.7,1/5,,,,,5326,55.052867,9.784199
2017-12-06 12:35:44.835,21.4,-100.1,17.0,-107.8,1/5,,,,,5326,55.052867,9.784199
2017-12-06 12:35:45.260,21.4,-100.1,17.0,-107.8,1/5,,,,,5326,55.052867,9.784198
2017-12-06 12:35:46.15,21.4,-100.1,17.0,-107.8,1/5,,,,,5701,55.052867,9.784198
2017-12-06 12:35:46.150,22.4,-100.3,17.1,-108.3,1/5,,,,,5701,55.052867,9.784198
2017-12-06 12:35:47.405,23.1,-100.2,18.6,-107.4,1/5,,,,,5701,55.052867,9.784198
2017-12-06 12:35:48.25,23.1,-100.2,18.6,-107.4,1/5,,,,,4016,55.052867,9.784198
2017-12-06 12:35:48.700,22.8,-100.2,18.8,-107.7,1/5,,,,,4016,55.052867,9.784198
2017-12-06 12:35:49.990,23.9,-100.3,19.1,-108.1,1/5,,,,,4016,55.052867,9.784198
2017-12-06 12:35:50.20,23.9,-100.3,19.1,-108.1,1/5,,,,,6349,55.052867,9.784198
2017-12-06 12:35:51.250,25.3,-100.1,18.6,-108.0,1/5,,,,,6349,55.052867,9.784198
2017-12-06 12:35:52.215,25.3,-100.1,18.6,-108.0,1/5,,,,,7799,55.052867,9.784198
2017-12-06 12:35:52.560,20.4,-100.1,16.3,-107.8,1/5,,,,,7799,55.052867,9.784198
2017-12-06 12:35:53.810,22.6,-100.5,17.6,-108.4,1/5,,,,,7799,55.052867,9.784198
2017-12-06 12:35:54.110,22.6,-100.5,17.6,-108.4,1/5,,,,,8049,55.052867,9.784198
2017-12-06 12:35:55.110,22.1,-100.6,18.0,-108.0,1/5,,,,,8049,55.052867,9.784198
2017-12-06 12:35:56.110,22.1,-100.6,18.0,-108.0,1/5,,,,,5018,55.052867,9.784198
2017-12-06 12:35:56.210,22.1,-100.6,18.0,-108.0,1/5,,,,,5018,55.052867,9.784199
2017-12-06 12:35:56.395,23.9,-100.9,19.1,-108.2,1/5,,,,,5018,55.052867,9.784199
2017-12-06 12:35:57.665,20.6,-104.2,18.8,-107.8,1/5,,,,,5018,55.052867,9.784199
2017-12-06 12:35:58.110,20.6,-104.2,18.8,-107.8,1/5,,,,,6528,55.052867,9.784199
2017-12-06 12:35:58.950,20.5,-103.6,18.9,-107.4,1/5,,,,,6528,55.052867,9.784199
2017-12-06 12:36:00.115,20.5,-103.6,18.9,-107.4,1/5,,,,,2472,55.052867,9.784199
2017-12-06 12:36:00.210,21.8,-103.1,20.3,-106.8,1/5,,,,,2472,55.052867,9.784199
2017-12-06 12:36:02.115,21.8,-103.1,20.3,-106.8,1/5,,,,,2260,55.052867,9.784199
2017-12-06 12:36:02.765,27.2,-103.4,19.6,-107.2,1/5,,,,,2260,55.052867,9.784199
2017-12-06 12:36:03.190,27.2,-103.4,19.6,-107.2,1/5,,,,,2260,55.052866,9.784199
2017-12-06 12:36:04.40,23.4,-99.8,21.6,-104.2,1/5,,,,,2260,55.052866,9.784199
2017-12-06 12:36:04.120,23.4,-99.8,21.6,-104.2,1/5,,,,,6706,55.052866,9.784199
2017-12-06 12:36:05.350,22.2,-103.1,17.8,-109.0,1/5,,,,,6706,55.052866,9.784199
2017-12-06 12:36:06.120,22.2,-103.1,17.8,-109.0,1/5,,,,,9288,55.052866,9.784199
2017-12-06 12:36:06.620,19.8,-104.4,18.1,-108.4,1/5,,,,,9288,55.052866,9.784199
2017-12-06 12:36:07.915,19.9,-104.0,17.9,-109.2,1/5,,,,,9288,55.052866,9.784199
2017-12-06 12:36:08.150,19.9,-104.0,17.9,-109.2,1/5,,,,,7154,55.052866,9.784199
2017-12-06 12:36:08.190,19.9,-104.0,17.9,-109.2,1/5,,,,,7154,55.052865,9.784199
2017-12-06 12:36:10.155,19.9,-104.0,17.9,-109.2,1/5,,,,,5867,55.052865,9.784199
2017-12-06 12:36:11.730,19.9,-103.8,20.3,-106.1,1/5,,,,,5867,55.052865,9.784199
2017-12-06 12:36:12.175,19.9,-103.8,20.3,-106.1,1/5,,,,,6978,55.052865,9.784199
2017-12-06 12:36:14.170,19.9,-103.8,20.3,-106.1,1/5,,,,,7325,55.052865,9.784199
2017-12-06 12:36:15.585,20.0,-104.7,17.9,-109.1,1/5,,,,,7325,55.052865,9.784199
2017-12-06 12:36:16.175,20.0,-104.7,17.9,-109.1,1/5,,,,,9709,55.052865,9.784199
2017-12-06 12:36:16.210,20.0,-104.7,17.9,-109.1,1/5,,,,,9709,55.052864,9.784199
2017-12-06 12:36:16.850,21.0,-99.4,18.2,-108.2,1/5,,,,,9709,55.052864,9.784199
2017-12-06 12:36:18.175,21.0,-99.4,18.2,-108.2,1/5,,,,,7946,55.052864,9.784199
2017-12-06 12:36:20.225,21.0,-99.4,18.2,-108.2,1/5,,,,,6664,55.052864,9.784199
2017-12-06 12:36:21.185,21.0,-99.4,18.2,-108.2,1/5,,,,,6664,55.052864,9.784198
2017-12-06 12:36:22.210,21.0,-99.4,18.2,-108.2,1/5,,,,,6000,55.052864,9.784198
2017-12-06 12:36:24.215,21.0,-99.4,18.2,-108.2,1/5,,,,,6740,55.052864,9.784198
2017-12-06 12:36:25.275,21.0,-99.4,18.2,-108.2,1/5,,,,,6740,55.052863,9.784198
2017-12-06 12:36:26.240,21.0,-99.4,18.2,-108.2,1/5,,,,,7101,55.052863,9.784198
2017-12-06 12:36:28.270,21.0,-99.4,18.2,-108.2,1/5,,,,,6088,55.052863,9.784198
2017-12-06 12:36:28.340,18.8,-105.8,15.7,-111.6,1/5,,,,,6088,55.052863,9.784198
2017-12-06 12:36:29.630,22.1,-103.0,16.1,-111.3,1/5,,,,,6088,55.052863,9.784198
2017-12-06 12:36:30.195,22.1,-103.0,16.1,-111.3,1/5,,,,,6088,55.052863,9.784197
2017-12-06 12:36:30.240,22.1,-103.0,16.1,-111.3,1/5,,,,,4307,55.052863,9.784197
2017-12-06 12:36:30.915,22.3,-103.3,15.2,-112.5,1/5,,,,,4307,55.052863,9.784197
2017-12-06 12:36:32.200,21.4,-103.6,14.5,-112.4,1/5,,,,,4307,55.052863,9.784197
2017-12-06 12:36:32.250,21.4,-103.6,14.5,-112.4,1/5,,,,,1612,55.052863,9.784197
2017-12-06 12:36:33.465,21.3,-103.1,14.3,-112.8,1/5,,,,,1612,55.052863,9.784197
2017-12-06 12:36:34.265,21.3,-103.1,14.3,-112.8,1/5,,,,,3543,55.052863,9.784197
2017-12-06 12:36:34.760,19.7,-104.1,14.0,-113.2,1/5,,,,,3543,55.052863,9.784197
2017-12-06 12:36:36.40,24.2,-100.3,20.4,-106.3,1/5,,,,,3543,55.052863,9.784197
2017-12-06 12:36:36.300,24.2,-100.3,20.4,-106.3,1/5,,,,,4679,55.052863,9.784197
2017-12-06 12:36:37.325,24.5,-100.4,19.5,-107.0,1/5,,,,,4679,55.052863,9.784197
2017-12-06 12:36:38.305,24.5,-100.4,19.5,-107.0,1/5,,,,,3923,55.052863,9.784197
2017-12-06 12:36:38.595,24.7,-100.4,20.6,-106.2,1/5,,,,,3923,55.052863,9.784197
2017-12-06 12:36:40.305,24.7,-100.4,20.6,-106.2,1/5,,,,,4270,55.052863,9.784197
2017-12-06 12:36:41.155,18.2,-104.9,16.3,-109.6,1/5,,,,,4270,55.052863,9.784197
2017-12-06 12:36:42.315,18.2,-104.9,16.3,-109.6,1/5,,,,,5283,55.052863,9.784197
2017-12-06 12:36:42.440,25.3,-99.2,20.4,-106.7,1/5,,,,,5283,55.052863,9.784197
2017-12-06 12:36:43.730,23.5,-99.9,19.2,-107.2,1/5,,,,,5283,55.052863,9.784197
2017-12-06 12:36:44.410,23.5,-99.9,19.2,-107.2,1/5,,,,,6303,55.052863,9.784197
2017-12-06 12:36:45.5,22.6,-100.7,19.6,-106.4,1/5,,,,,6303,55.052863,9.784197
2017-12-06 12:36:45.200,22.6,-100.7,19.6,-106.4,1/5,,,,,6303,55.052863,9.784196
2017-12-06 12:36:46.195,22.6,-100.7,19.6,-106.4,1/5,,,,,6303,55.052862,9.784196
2017-12-06 12:36:46.280,22.4,-99.2,21.8,-102.9,1/5,,,,,6303,55.052862,9.784196
2017-12-06 12:36:46.410,22.4,-99.2,21.8,-102.9,1/5,,,,,6565,55.052862,9.784196
2017-12-06 12:36:47.560,23.0,-101.1,22.6,-104.6,1/5,,,,,6565,55.052862,9.784196
2017-12-06 12:36:48.410,23.0,-101.1,22.6,-104.6,1/5,,,,,5390,55.052862,9.784196
2017-12-06 12:36:48.845,21.1,-100.6,20.6,-102.8,1/5,,,,,5390,55.052862,9.784196
2017-12-06 12:36:50.135,22.5,-101.9,22.7,-104.2,1/5,,,,,5390,55.052862,9.784196
2017-12-06 12:36:50.415,22.5,-101.9,22.7,-104.2,1/5,,,,,8168,55.052862,9.784196
2017-12-06 12:36:51.415,20.1,-100.3,20.7,-103.3,1/5,,,,,8168,55.052862,9.784196
2017-12-06 12:36:52.415,20.1,-100.3,20.7,-103.3,1/5,,,,,5728,55.052862,9.784196
2017-12-06 12:36:52.700,23.2,-101.2,22.6,-103.9,1/5,,,,,5728,55.052862,9.784196
2017-12-06 12:36:53.215,23.2,-101.2,22.6,-103.9,1/5,,,,,5728,55.052861,9.784196
2017-12-06 12:36:53.970,22.2,-98.4,21.4,-102.8,1/5,,,,,5728,55.052861,9.784196
2017-12-06 12:36:54.415,22.2,-98.4,21.4,-102.8,1/5,,,,,7480,55.052861,9.784196
2017-12-06 12:36:55.245,24.2,-100.0,24.9,-102.6,1/5,,,,,7480,55.052861,9.784196
2017-12-06 12:36:56.425,24.2,-100.0,24.9,-102.6,1/5,,,,,7432,55.052861,9.784196
2017-12-06 12:36:56.515,22.3,-100.3,21.9,-102.7,1/5,,,,,7432,55.052861,9.784196
2017-12-06 12:36:57.220,22.3,-100.3,21.9,-102.7,1/5,,,,,7432,55.052860,9.784196
2017-12-06 12:36:57.815,23.9,-100.7,24.4,-102.7,1/5,,,,,7432,55.052860,9.784196
2017-12-06 12:36:58.215,23.9,-100.7,24.4,-102.7,1/5,,,,,7432,55.052860,9.784195
2017-12-06 12:36:58.430,23.9,-100.7,24.4,-102.7,1/5,,,,,4766,55.052860,9.784195
2017-12-06 12:36:59.100,17.8,-100.4,19.0,-102.7,1/5,,,,,4766,55.052860,9.784195
2017-12-06 12:37:00.200,17.8,-100.4,19.0,-102.7,1/5,,,,,4766,55.052859,9.784195
2017-12-06 12:37:00.355,21.2,-100.9,22.1,-102.6,1/5,,,,,4766,55.052859,9.784195
2017-12-06 12:37:00.445,21.2,-100.9,22.1,-102.6,1/5,,,,,1812,55.052859,9.784195
2017-12-06 12:37:01.215,21.2,-100.9,22.1,-102.6,1/5,,,,,1812,55.052859,9.784194
2017-12-06 12:37:01.645,20.3,-100.9,20.8,-102.8,1/5,,,,,1812,55.052859,9.784194
2017-12-06 12:37:02.275,20.3,-100.9,20.8,-102.8,1/5,,,,,1812,55.052858,9.784194
2017-12-06 12:37:02.445,20.3,-100.9,20.8,-102.8,1/5,,,,,2176,55.052858,9.784194
2017-12-06 12:37:02.930,19.4,-100.4,19.7,-103.1,1/5,,,,,2176,55.052858,9.784194
2017-12-06 12:37:03.195,19.4,-100.4,19.7,-103.1,1/5,,,,,2176,55.052858,9.784193
2017-12-06 12:37:04.205,23.9,-96.9,22.1,-103.2,1/5,,,,,2176,55.052858,9.784193
2017-12-06 12:37:04.215,23.9,-96.9,22.1,-103.2,1/5,,,,,2176,55.052857,9.784193
2017-12-06 12:37:04.455,23.9,-96.9,22.1,-103.2,1/5,,,,,7054,55.052857,9.784193
2017-12-06 12:37:05.190,23.9,-96.9,22.1,-103.2,1/5,,,,,7054,55.052858,9.784193
2017-12-06 12:37:05.485,25.7,-96.7,20.6,-106.3,1/5,,,,,7054,55.052858,9.784193
2017-12-06 12:37:06.215,25.7,-96.7,20.6,-106.3,1/5,,,,,7054,55.052859,9.784194
2017-12-06 12:37:06.450,25.7,-96.7,20.6,-106.3,1/5,,,,,6582,55.052859,9.784194
2017-12-06 12:37:06.780,22.1,-97.9,17.6,-108.6,1/5,,,,,6582,55.052859,9.784194
2017-12-06 12:37:07.200,22.1,-97.9,17.6,-108.6,1/5,,,,,6582,55.052860,9.784194
2017-12-06 12:37:08.60,25.3,-97.4,20.7,-106.4,1/5,,,,,6582,55.052860,9.784194
2017-12-06 12:37:08.460,25.3,-97.4,20.7,-106.4,1/5,,,,,5381,55.052860,9.784194
2017-12-06 12:37:09.200,25.3,-97.4,20.7,-106.4,1/5,,,,,5381,55.052860,9.784193
2017-12-06 12:37:09.325,25.8,-97.8,20.6,-106.4,1/5,,,,,5381,55.052860,9.784193
2017-12-06 12:37:10.460,25.8,-97.8,20.6,-106.4,1/5,,,,,6439,55.052860,9.784193
2017-12-06 12:37:10.625,26.4,-98.2,19.3,-107.1,1/5,,,,,6439,55.052860,9.784193
2017-12-06 12:37:11.905,25.7,-97.0,20.7,-106.1,1/5,,,,,6439,55.052860,9.784193
2017-12-06 12:37:12.200,25.7,-97.0,20.7,-106.1,1/5,,,,,6439,55.052861,9.784193
2017-12-06 12:37:12.465,25.7,-97.0,20.7,-106.1,1/5,,,,,6671,55.052861,9.784193
2017-12-06 12:37:13.190,28.4,-98.2,21.7,-105.4,1/5,,,,,6671,55.052861,9.784193
2017-12-06 12:37:14.455,26.5,-96.8,20.4,-106.7,1/5,,,,,6671,55.052861,9.784193
2017-12-06 12:37:14.475,26.5,-96.8,20.4,-106.7,1/5,,,,,6243,55.052861,9.784193
2017-12-06 12:37:15.750,26.8,-97.5,21.4,-105.3,1/5,,,,,6243,55.052861,9.784193
2017-12-06 12:37:16.475,26.8,-97.5,21.4,-105.3,1/5,,,,,6880,55.052861,9.784193
2017-12-06 12:37:17.25,24.6,-100.2,19.5,-107.5,1/5,,,,,6880,55.052861,9.784193
2017-12-06 12:37:18.190,24.6,-100.2,19.5,-107.5,1/5,,,,,6880,55.052861,9.784192
2017-12-06 12:37:18.295,22.9,-98.7,17.7,-109.2,1/5,,,,,6880,55.052861,9.784192
2017-12-06 12:37:18.480,22.9,-98.7,17.7,-109.2,1/5,,,,,5778,55.052861,9.784192
2017-12-06 12:37:19.590,24.3,-99.9,15.9,-111.4,1/5,,,,,5778,55.052861,9.784192
2017-12-06 12:37:20.245,24.3,-99.9,15.9,-111.4,1/5,,,,,5778,55.052861,9.784193
2017-12-06 12:37:20.490,24.3,-99.9,15.9,-111.4,1/5,,,,,6375,55.052861,9.784193
2017-12-06 12:37:20.870,24.3,-100.1,17.6,-109.7,1/5,,,,,6375,55.052861,9.784193
2017-12-06 12:37:22.145,22.5,-99.1,16.0,-110.9,1/5,,,,,6375,55.052861,9.784193
2017-12-06 12:37:22.490,22.5,-99.1,16.0,-110.9,1/5,,,,,5977,55.052861,9.784193
2017-12-06 12:37:23.415,23.8,-99.7,16.2,-111.2,1/5,,,,,5977,55.052861,9.784193
2017-12-06 12:37:24.490,23.8,-99.7,16.2,-111.2,1/5,,,,,9105,55.052861,9.784193
2017-12-06 12:37:24.715,26.1,-99.4,18.2,-108.9,1/5,,,,,9105,55.052861,9.784193
2017-12-06 12:37:25.995,23.3,-101.8,17.4,-109.5,1/5,,,,,9105,55.052861,9.784193
2017-12-06 12:37:26.210,23.3,-101.8,17.4,-109.5,1/5,,,,,9105,55.052861,9.784194
2017-12-06 12:37:26.495,23.3,-101.8,17.4,-109.5,1/5,,,,,8311,55.052861,9.784194
2017-12-06 12:37:28.495,23.3,-101.8,17.4,-109.5,1/5,,,,,5905,55.052861,9.784194
2017-12-06 12:37:29.205,23.3,-101.8,17.4,-109.5,1/5,,,,,5905,55.052860,9.784194
2017-12-06 12:37:29.840,20.6,-104.1,21.6,-104.8,1/5,,,,,5905,55.052860,9.784194
2017-12-06 12:37:30.535,20.6,-104.1,21.6,-104.8,1/5,,,,,2429,55.052860,9.784194
2017-12-06 12:37:31.120,24.1,-101.2,21.9,-104.8,1/5,,,,,2429,55.052860,9.784194
2017-12-06 12:37:32.370,21.5,-101.5,20.1,-105.6,1/5,,,,,2429,55.052860,9.784194
2017-12-06 12:37:32.545,21.5,-101.5,20.1,-105.6,1/5,,,,,1974,55.052860,9.784194
2017-12-06 12:37:33.665,23.3,-101.6,21.8,-104.8,1/5,,,,,1974,55.052860,9.784194
2017-12-06 12:37:34.185,23.3,-101.6,21.8,-104.8,1/5,,,,,1974,55.052859,9.784193
2017-12-06 12:37:34.550,23.3,-101.6,21.8,-104.8,1/5,,,,,7038,55.052859,9.784193
2017-12-06 12:37:34.940,20.1,-104.0,20.5,-105.1,1/5,,,,,7038,55.052859,9.784193
2017-12-06 12:37:36.240,14.3,-102.1,13.0,-105.8,1/5,,,,,7038,55.052859,9.784193
2017-12-06 12:37:36.550,14.3,-102.1,13.0,-105.8,1/5,,,,,7362,55.052859,9.784193
2017-12-06 12:37:37.515,20.6,-103.4,20.2,-105.4,1/5,,,,,7362,55.052859,9.784193
2017-12-06 12:37:38.550,20.6,-103.4,20.2,-105.4,1/5,,,,,7306,55.052859,9.784193
2017-12-06 12:37:38.795,21.4,-103.6,22.2,-104.8,1/5,,,,,7306,55.052859,9.784193
2017-12-06 12:37:39.215,21.4,-103.6,22.2,-104.8,1/5,,,,,7306,55.052858,9.784193
2017-12-06 12:37:40.80,22.1,-103.1,21.4,-105.1,1/5,,,,,7306,55.052858,9.784193
2017-12-06 12:37:40.550,22.1,-103.1,21.4,-105.1,1/5,,,,,9385,55.052858,9.784193
2017-12-06 12:37:41.205,22.1,-103.1,21.4,-105.1,1/5,,,,,9385,55.052858,9.784192
2017-12-06 12:37:41.345,20.6,-103.1,20.1,-105.3,1/5,,,,,9385,55.052858,9.784192
2017-12-06 12:37:42.575,20.6,-103.1,20.1,-105.3,1/5,,,,,7124,55.052858,9.784192
2017-12-06 12:37:42.635,20.9,-103.6,20.7,-105.0,1/5,,,,,7124,55.052858,9.784192
2017-12-06 12:37:43.205,20.9,-103.6,20.7,-105.0,1/5,,,,,7124,55.052857,9.784192
2017-12-06 12:37:43.920,21.5,-103.3,20.6,-105.3,1/5,,,,,7124,55.052857,9.784192
2017-12-06 12:37:44.575,21.5,-103.3,20.6,-105.3,1/5,,,,,6475,55.052857,9.784192
2017-12-06 12:37:45.210,21.0,-103.4,21.0,-104.6,1/5,,,,,6475,55.052857,9.784192
2017-12-06 12:37:46.485,23.2,-102.1,21.4,-105.4,1/5,,,,,6475,55.052857,9.784192
2017-12-06 12:37:46.615,23.2,-102.1,21.4,-105.4,1/5,,,,,5644,55.052857,9.784192
2017-12-06 12:37:47.755,21.8,-100.8,20.4,-105.2,1/5,,,,,5644,55.052857,9.784192
2017-12-06 12:37:48.705,21.8,-100.8,20.4,-105.2,1/5,,,,,3716,55.052857,9.784192
2017-12-06 12:37:49.50,24.1,-100.8,21.5,-105.3,1/5,,,,,3716,55.052857,9.784192
2017-12-06 12:37:49.230,24.1,-100.8,21.5,-105.3,1/5,,,,,3716,55.052857,9.784191
2017-12-06 12:37:50.210,24.1,-100.8,21.5,-105.3,1/5,,,,,3716,55.052856,9.784191
2017-12-06 12:37:50.290,22.0,-99.9,20.1,-105.4,1/5,,,,,3716,55.052856,9.784191
2017-12-06 12:37:50.710,22.0,-99.9,20.1,-105.4,1/5,,,,,5434,55.052856,9.784191
2017-12-06 12:37:51.595,25.1,-100.2,21.8,-105.0,1/5,,,,,5434,55.052856,9.784191
2017-12-06 12:37:52.715,25.1,-100.2,21.8,-105.0,1/5,,,,,6924,55.052856,9.784191
