Time,SINR Rx[0],RSRP Rx[0],SINR Rx[1],RSRP Rx[1],Cycles,Test KPI type,Test KPI best,Test KPI worst,Test KPI avg,Intermediate KPI,Lat,Long
2018-01-04 08:42:12.140,-4.8,-127.2,-3.5,-127.3,2/0,,,,,1116,,
2018-01-04 08:42:12.140,-4.8,-127.2,-3.5,-127.3,2/0,,,,,109,,
2018-01-04 08:42:12.505,2.2,-116.9,5.1,-117.7,2/0,,,,,109,,
2018-01-04 08:42:13.90,6.6,-110.8,9.2,-113.1,2/0,,,,,109,,
2018-01-04 08:42:13.95,6.6,-110.8,9.2,-113.1,2/0,,,,,71,,
2018-01-04 08:42:13.610,11.7,-103.4,14.5,-104.3,2/0,,,,,71,,
2018-01-04 08:42:14.95,13.6,-94.4,13.8,-96.7,2/0,,,,,71,,
2018-01-04 08:42:14.95,13.6,-94.4,13.8,-96.7,2/0,,,,,69,,
2018-01-04 08:42:14.560,11.1,-90.9,12.9,-92.8,2/0,,,,,69,,
2018-01-04 08:42:15.105,11.1,-90.9,12.9,-92.8,2/0,,,,,67,,
2018-01-04 08:42:15.115,11.1,-90.9,12.9,-92.8,2/0,RTT,2202,2202,2202,0,,
2018-01-04 08:42:15.125,11.1,-90.9,12.9,-92.8,3/0,RTT,2202,2202,2202,0,,
2018-01-04 08:42:15.195,12.0,-88.7,12.2,-92.2,3/0,RTT,2202,2202,2202,0,,
2018-01-04 08:42:15.400,12.4,-89.3,13.4,-92.7,3/0,RTT,2202,2202,2202,0,,
2018-01-04 08:42:16.150,12.4,-89.3,13.4,-92.7,3/0,RTT,2202,2202,2202,89,,
2018-01-04 08:42:16.185,12.3,-89.4,14.0,-91.7,3/0,RTT,2202,2202,2202,89,,
2018-01-04 08:42:16.710,13.8,-89.5,13.5,-92.8,3/0,RTT,2202,2202,2202,89,,
2018-01-04 08:42:17.180,12.1,-91.7,12.1,-92.9,3/0,RTT,2202,2202,2202,89,,
2018-01-04 08:42:17.185,12.1,-91.7,12.1,-92.9,3/0,RTT,2202,2202,2202,77,,
2018-01-04 08:42:17.700,8.5,-91.8,10.8,-91.2,3/0,RTT,2202,2202,2202,77,,
2018-01-04 08:42:18.245,12.5,-87.9,12.6,-92.5,3/0,RTT,2202,2202,2202,77,,
2018-01-04 08:42:18.755,14.3,-86.4,14.4,-91.6,3/0,RTT,2202,2202,2202,77,,
2018-01-04 08:42:19.255,14.3,-84.5,14.3,-89.3,3/0,RTT,2202,2202,2202,77,,
2018-01-04 08:42:19.550,14.9,-80.5,12.6,-88.4,3/0,RTT,2202,2202,2202,77,,
2018-01-04 08:42:20.195,14.9,-80.5,12.6,-88.4,3/0,RTT,2202,2202,2202,76,,
2018-01-04 08:42:20.350,13.8,-81.1,11.6,-90.5,3/0,RTT,2202,2202,2202,76,,
2018-01-04 08:42:20.835,13.4,-84.4,16.8,-87.5,3/0,RTT,2202,2202,2202,76,,
2018-01-04 08:42:21.145,13.4,-84.4,16.8,-87.5,3/0,RTT,2202,2202,2202,75,,
2018-01-04 08:42:21.335,16.4,-81.7,16.3,-86.3,3/0,RTT,2202,2202,2202,75,,
2018-01-04 08:42:21.800,11.1,-83.1,8.9,-88.2,3/0,RTT,2202,2202,2202,75,,
2018-01-04 08:42:22.210,11.1,-83.1,8.9,-88.2,3/0,RTT,2202,2202,2202,67,,
2018-01-04 08:42:22.505,13.1,-83.6,10.7,-90.4,3/0,RTT,2202,2202,2202,67,,
2018-01-04 08:42:22.765,14.1,-81.1,14.0,-87.2,3/0,RTT,2202,2202,2202,67,,
2018-01-04 08:42:23.205,14.1,-81.1,14.0,-87.2,3/0,RTT,2202,2202,2202,69,,
2018-01-04 08:42:23.385,14.8,-83.1,14.9,-87.4,3/0,RTT,2202,2202,2202,69,,
2018-01-04 08:42:24.25,17.2,-81.0,16.0,-87.3,3/0,RTT,2202,2202,2202,69,,
2018-01-04 08:42:24.185,17.2,-81.0,16.0,-87.3,3/0,RTT,2202,2202,2202,107,,
2018-01-04 08:42:24.670,13.6,-79.7,13.4,-84.9,3/0,RTT,2202,2202,2202,107,,
2018-01-04 08:42:24.990,20.8,-74.1,17.2,-81.6,3/0,RTT,2202,2202,2202,107,,
2018-01-04 08:42:25.250,20.8,-74.1,17.2,-81.6,3/0,RTT,2202,2202,2202,108,,
2018-01-04 08:42:25.250,20.8,-74.1,17.2,-81.6,3/0,RTT,82,2202,1142,0,,
2018-01-04 08:42:25.375,20.8,-74.1,17.2,-81.6,4/0,RTT,82,2202,1142,0,,
2018-01-04 08:42:25.650,17.3,-74.9,15.0,-80.7,4/0,RTT,82,2202,1142,0,,
2018-01-04 08:42:25.970,17.9,-72.8,16.7,-76.8,4/0,RTT,82,2202,1142,0,,
2018-01-04 08:42:26.375,17.9,-72.8,16.7,-76.8,4/0,RTT,82,2202,1142,99,,
2018-01-04 08:42:26.630,19.4,-72.2,18.7,-74.2,4/0,RTT,82,2202,1142,99,,
2018-01-04 08:42:27.405,19.4,-72.1,18.6,-73.9,4/0,RTT,82,2202,1142,99,,
2018-01-04 08:42:27.475,19.4,-72.1,18.6,-73.9,4/0,RTT,82,2202,1142,98,,
2018-01-04 08:42:27.875,17.1,-71.8,16.6,-76.3,4/0,RTT,82,2202,1142,98,,
2018-01-04 08:42:28.375,17.1,-71.8,16.6,-76.3,4/0,RTT,82,2202,1142,96,,
2018-01-04 08:42:28.435,17.9,-69.2,17.9,-76.8,4/0,RTT,82,2202,1142,96,,
2018-01-04 08:42:28.915,15.5,-70.7,14.7,-78.3,4/0,RTT,82,2202,1142,96,,
2018-01-04 08:42:29.455,20.0,-71.7,13.0,-79.0,4/0,RTT,82,2202,1142,96,,
2018-01-04 08:42:29.525,20.0,-71.7,13.0,-79.0,4/0,RTT,82,2202,1142,95,,
2018-01-04 08:42:29.795,12.3,-75.5,9.1,-79.6,4/0,RTT,82,2202,1142,95,,
2018-01-04 08:42:30.495,13.0,-70.0,11.5,-77.2,4/0,RTT,82,2202,1142,95,,
2018-01-04 08:42:30.765,13.4,-68.0,11.8,-75.5,4/0,RTT,82,2202,1142,95,,
2018-01-04 08:42:31.535,11.2,-68.0,9.5,-76.5,4/0,RTT,82,2202,1142,95,,
2018-01-04 08:42:32.40,17.1,-70.0,14.3,-78.2,4/0,RTT,82,2202,1142,95,,
2018-01-04 08:42:32.430,17.1,-70.0,14.3,-78.2,4/0,RTT,82,2202,1142,91,,
2018-01-04 08:42:32.535,8.6,-68.4,6.8,-80.0,4/0,RTT,82,2202,1142,91,,
2018-01-04 08:42:32.905,16.0,-68.8,12.0,-80.4,4/0,RTT,82,2202,1142,91,,
2018-01-04 08:42:33.325,13.6,-69.1,10.7,-76.8,4/0,RTT,82,2202,1142,91,,
2018-01-04 08:42:33.410,13.6,-69.1,10.7,-76.8,4/0,RTT,82,2202,1142,93,,
2018-01-04 08:42:33.740,12.1,-71.2,13.4,-76.2,4/0,RTT,82,2202,1142,93,,
2018-01-04 08:42:34.410,13.6,-68.8,13.4,-73.5,4/0,RTT,82,2202,1142,93,,
2018-01-04 08:42:34.445,13.6,-68.8,13.4,-73.5,4/0,RTT,82,2202,1142,52,,
2018-01-04 08:42:34.925,13.9,-71.8,13.9,-74.1,4/0,RTT,82,2202,1142,52,,
2018-01-04 08:42:35.450,13.9,-71.8,13.9,-74.1,4/0,RTT,82,2202,1142,91,,
2018-01-04 08:42:35.455,13.9,-71.8,13.9,-74.1,4/0,RTT,82,2202,791,0,,
2018-01-04 08:42:35.515,13.9,-71.8,13.9,-74.1,5/0,RTT,82,2202,791,0,,
2018-01-04 08:42:35.530,14.5,-69.3,13.4,-74.7,5/0,RTT,82,2202,791,0,,
2018-01-04 08:42:35.890,14.9,-66.2,14.6,-71.5,5/0,RTT,82,2202,791,0,,
2018-01-04 08:42:36.645,14.9,-66.2,14.6,-71.5,5/0,RTT,82,2202,791,94,,
2018-01-04 08:42:36.690,17.0,-65.7,16.4,-70.7,5/0,RTT,82,2202,791,94,,
2018-01-04 08:42:37.170,14.9,-66.6,13.1,-73.0,5/0,RTT,82,2202,791,94,,
2018-01-04 08:42:37.610,14.9,-66.6,13.1,-73.0,5/0,RTT,82,2202,791,99,,
2018-01-04 08:42:37.685,9.5,-71.2,12.8,-76.3,5/0,RTT,82,2202,791,99,,
2018-01-04 08:42:38.210,9.3,-72.9,14.4,-75.4,5/0,RTT,82,2202,791,99,,
2018-01-04 08:42:38.530,9.3,-72.9,14.4,-75.4,5/0,RTT,82,2202,791,57,,
2018-01-04 08:42:38.690,6.1,-78.2,6.5,-82.2,5/0,RTT,82,2202,791,57,,
2018-01-04 08:42:39.245,4.3,-77.0,3.9,-82.7,5/0,RTT,82,2202,791,57,,
2018-01-04 08:42:39.540,4.3,-77.0,3.9,-82.7,5/0,RTT,82,2202,791,89,,
2018-01-04 08:42:39.740,10.7,-74.2,7.4,-81.9,5/0,RTT,82,2202,791,89,,
2018-01-04 08:42:40.235,10.6,-75.2,6.4,-81.5,5/0,RTT,82,2202,791,89,,
2018-01-04 08:42:40.545,10.6,-75.2,6.4,-81.5,5/0,RTT,82,2202,791,88,,
2018-01-04 08:42:40.750,8.9,-74.9,7.3,-82.0,5/0,RTT,82,2202,791,88,,
2018-01-04 08:42:41.200,4.9,-75.7,5.0,-82.7,5/0,RTT,82,2202,791,88,,
2018-01-04 08:42:41.735,9.3,-72.8,13.2,-76.4,5/0,RTT,82,2202,791,88,,
2018-01-04 08:42:42.285,10.2,-73.3,10.7,-79.3,5/0,RTT,82,2202,791,88,,
2018-01-04 08:42:42.545,10.2,-73.3,10.7,-79.3,5/0,RTT,82,2202,791,87,,
2018-01-04 08:42:42.820,7.0,-76.8,8.2,-80.7,5/0,RTT,82,2202,791,87,,
2018-01-04 08:42:43.445,10.6,-74.3,13.2,-75.9,5/0,RTT,82,2202,791,87,,
2018-01-04 08:42:43.525,10.6,-74.3,13.2,-75.9,5/0,RTT,82,2202,791,41,,
2018-01-04 08:42:43.965,12.3,-70.7,15.3,-74.2,5/0,RTT,82,2202,791,41,,
2018-01-04 08:42:44.210,12.4,-69.7,15.1,-73.0,5/0,RTT,82,2202,791,41,,
2018-01-04 08:42:44.545,12.4,-69.7,15.1,-73.0,5/0,RTT,82,2202,791,85,,
2018-01-04 08:42:44.850,15.8,-67.9,16.1,-73.4,5/0,RTT,82,2202,791,85,,
2018-01-04 08:42:45.550,15.8,-67.9,16.1,-73.4,5/0,RTT,82,2202,791,89,,
2018-01-04 08:42:45.555,15.8,-67.9,16.1,-73.4,5/0,RTT,82,2202,614,0,,
2018-01-04 08:42:45.560,15.8,-67.9,16.1,-73.4,6/0,RTT,82,2202,614,0,,
2018-01-04 08:42:45.650,11.8,-70.2,9.5,-77.4,6/0,RTT,82,2202,614,0,,
2018-01-04 08:42:46.140,8.2,-71.6,10.2,-76.4,6/0,RTT,82,2202,614,0,,
2018-01-04 08:42:46.685,8.0,-72.9,9.8,-78.4,6/0,RTT,82,2202,614,0,,
2018-01-04 08:42:46.750,8.0,-72.9,9.8,-78.4,6/0,RTT,82,2202,614,106,,
2018-01-04 08:42:47.90,9.9,-72.2,9.5,-77.9,6/0,RTT,82,2202,614,106,,
2018-01-04 08:42:47.670,9.9,-72.2,9.5,-77.9,6/0,RTT,82,2202,614,105,,
2018-01-04 08:42:47.885,2.8,-75.6,6.2,-79.5,6/0,RTT,82,2202,614,105,,
2018-01-04 08:42:48.380,5.5,-75.5,8.5,-78.5,6/0,RTT,82,2202,614,105,,
2018-01-04 08:42:48.865,12.8,-70.8,12.9,-75.2,6/0,RTT,82,2202,614,105,,
2018-01-04 08:42:49.335,9.9,-74.1,11.8,-78.3,6/0,RTT,82,2202,614,105,,
2018-01-04 08:42:49.770,9.9,-74.1,11.8,-78.3,6/0,RTT,82,2202,614,104,,
2018-01-04 08:42:49.970,5.6,-83.0,3.4,-87.7,6/0,RTT,82,2202,614,104,,
2018-01-04 08:42:50.610,6.0,-84.6,4.0,-90.0,6/0,RTT,82,2202,614,104,,
2018-01-04 08:42:50.715,6.0,-84.6,4.0,-90.0,6/0,RTT,82,2202,614,99,,
2018-01-04 08:42:50.925,7.6,-84.6,6.6,-89.0,6/0,RTT,82,2202,614,99,,
2018-01-04 08:42:51.650,7.6,-84.6,6.6,-89.0,6/0,RTT,82,2202,614,59,,
2018-01-04 08:42:51.725,5.6,-85.3,3.2,-90.9,6/0,RTT,82,2202,614,59,,
2018-01-04 08:42:52.210,3.2,-87.9,1.0,-93.0,6/0,RTT,82,2202,614,59,,
2018-01-04 08:42:52.640,3.2,-87.9,1.0,-93.0,6/0,RTT,82,2202,614,57,,
2018-01-04 08:42:52.740,4.4,-84.5,3.0,-89.6,6/0,RTT,82,2202,614,57,,
2018-01-04 08:42:53.170,4.6,-84.3,6.5,-87.2,6/0,RTT,82,2202,614,57,,
2018-01-04 08:42:53.655,4.6,-84.3,6.5,-87.2,6/0,RTT,82,2202,614,54,,
2018-01-04 08:42:53.815,8.2,-80.7,7.4,-86.0,6/0,RTT,82,2202,614,54,,
2018-01-04 08:42:54.310,8.9,-79.6,8.7,-83.6,6/0,RTT,82,2202,614,54,,
2018-01-04 08:42:54.665,8.9,-79.6,8.7,-83.6,6/0,RTT,82,2202,614,96,,
2018-01-04 08:42:54.840,13.3,-79.4,13.9,-81.6,6/0,RTT,82,2202,614,96,,
2018-01-04 08:42:55.510,15.7,-76.4,16.9,-79.9,6/0,RTT,82,2202,614,96,,
2018-01-04 08:42:55.660,15.7,-76.4,16.9,-79.9,6/0,RTT,82,2202,614,92,,
2018-01-04 08:42:55.815,15.7,-76.4,16.9,-79.9,6/0,RTT,82,2202,509,0,,
2018-01-04 08:42:55.820,15.7,-76.4,16.9,-79.9,7/0,RTT,82,2202,509,0,,
2018-01-04 08:42:55.945,16.4,-76.3,16.1,-81.3,7/0,RTT,82,2202,509,0,,
2018-01-04 08:42:56.360,13.0,-76.2,12.0,-82.0,7/0,RTT,82,2202,509,0,,
2018-01-04 08:42:57.150,14.0,-76.4,14.7,-81.6,7/0,RTT,82,2202,509,0,,
2018-01-04 08:42:57.160,14.0,-76.4,14.7,-81.6,7/0,RTT,82,2202,509,120,,
2018-01-04 08:42:57.645,14.1,-77.0,13.7,-82.9,7/0,RTT,82,2202,509,120,,
2018-01-04 08:42:58.0,14.1,-77.0,13.7,-82.9,7/0,RTT,82,2202,509,80,,
2018-01-04 08:42:58.125,10.1,-78.4,10.2,-84.0,7/0,RTT,82,2202,509,80,,
2018-01-04 08:42:58.605,13.8,-78.0,14.7,-81.4,7/0,RTT,82,2202,509,80,,
2018-01-04 08:42:59.90,13.8,-78.0,14.7,-81.4,7/0,RTT,82,2202,509,115,,
2018-01-04 08:42:59.255,14.2,-75.3,13.7,-80.6,7/0,RTT,82,2202,509,115,,
2018-01-04 08:42:59.925,15.9,-73.7,14.0,-81.2,7/0,RTT,82,2202,509,115,,
2018-01-04 08:42:59.950,15.9,-73.7,14.0,-81.2,7/0,RTT,82,2202,509,74,,
2018-01-04 08:43:00.210,14.8,-75.0,11.7,-81.8,7/0,RTT,82,2202,509,74,,
2018-01-04 08:43:01.15,14.8,-75.0,11.7,-81.8,7/0,RTT,82,2202,509,114,,
2018-01-04 08:43:01.15,13.4,-76.2,11.8,-81.0,7/0,RTT,82,2202,509,114,,
2018-01-04 08:43:01.495,13.4,-75.5,12.9,-80.4,7/0,RTT,82,2202,509,114,,
2018-01-04 08:43:01.960,13.4,-75.5,12.9,-80.4,7/0,RTT,82,2202,509,32,,
2018-01-04 08:43:02.5,13.4,-73.5,11.8,-79.9,7/0,RTT,82,2202,509,32,,
2018-01-04 08:43:02.440,10.5,-75.1,8.2,-82.8,7/0,RTT,82,2202,509,32,,
2018-01-04 08:43:03.95,4.4,-82.7,3.8,-87.4,7/0,RTT,82,2202,509,32,,
2018-01-04 08:43:03.245,4.4,-82.7,3.8,-87.4,7/0,RTT,82,2202,509,268,,
2018-01-04 08:43:03.540,7.6,-84.3,12.8,-82.1,7/0,RTT,82,2202,509,268,,
2018-01-04 08:43:03.980,7.6,-84.3,12.8,-82.1,7/0,RTT,82,2202,509,104,,
2018-01-04 08:43:04.35,6.8,-84.5,11.2,-83.3,7/0,RTT,82,2202,509,104,,
2018-01-04 08:43:04.410,11.3,-80.1,11.2,-84.1,7/0,RTT,82,2202,509,104,,
2018-01-04 08:43:04.995,11.3,-80.1,11.2,-84.1,7/0,RTT,82,2202,509,69,,
2018-01-04 08:43:05.85,14.2,-74.4,7.8,-86.0,7/0,RTT,82,2202,509,69,,
2018-01-04 08:43:05.425,13.8,-77.5,13.4,-81.7,7/0,RTT,82,2202,509,69,,
2018-01-04 08:43:05.990,13.8,-77.5,13.4,-81.7,7/0,RTT,82,2202,509,110,,
2018-01-04 08:43:06.20,13.8,-77.5,13.4,-81.7,7/0,RTT,82,2202,442,0,,
2018-01-04 08:43:06.30,13.8,-77.5,13.4,-81.7,8/0,RTT,82,2202,442,0,,
2018-01-04 08:43:06.180,10.5,-83.0,10.7,-87.0,8/0,RTT,82,2202,442,0,,
2018-01-04 08:43:06.645,10.4,-80.6,8.9,-86.8,8/0,RTT,82,2202,442,0,,
2018-01-04 08:43:06.975,10.4,-80.6,8.9,-86.8,8/0,RTT,82,2202,442,39,,
2018-01-04 08:43:07.270,10.2,-83.8,9.8,-87.2,8/0,RTT,82,2202,442,39,,
2018-01-04 08:43:07.910,4.6,-85.7,4.9,-88.1,8/0,RTT,82,2202,442,39,,
2018-01-04 08:43:08.55,4.6,-85.7,4.9,-88.1,8/0,RTT,82,2202,442,117,,
2018-01-04 08:43:08.250,9.5,-84.8,10.7,-86.4,8/0,RTT,82,2202,442,117,,
2018-01-04 08:43:08.885,6.2,-87.0,7.1,-86.8,8/0,RTT,82,2202,442,117,,
2018-01-04 08:43:09.25,6.2,-87.0,7.1,-86.8,8/0,RTT,82,2202,442,75,,
2018-01-04 08:43:09.220,8.0,-85.7,10.0,-88.1,8/0,RTT,82,2202,442,75,,
2018-01-04 08:43:09.830,9.4,-87.5,10.3,-86.3,8/0,RTT,82,2202,442,75,,
2018-01-04 08:43:10.495,8.5,-87.1,11.7,-86.7,8/0,RTT,82,2202,442,75,,
2018-01-04 08:43:11.80,8.5,-87.1,11.7,-86.7,8/0,RTT,82,2202,442,78,,
2018-01-04 08:43:11.140,9.3,-85.2,9.4,-87.9,8/0,RTT,82,2202,442,78,,
2018-01-04 08:43:11.435,7.5,-87.3,10.9,-88.9,8/0,RTT,82,2202,442,78,,
2018-01-04 08:43:12.60,7.5,-87.3,10.9,-88.9,8/0,RTT,82,2202,442,116,,
2018-01-04 08:43:12.180,12.3,-82.6,12.7,-86.4,8/0,RTT,82,2202,442,116,,
2018-01-04 08:43:12.760,12.3,-84.7,10.9,-88.7,8/0,RTT,82,2202,442,116,,
2018-01-04 08:43:13.15,12.3,-84.7,10.9,-88.7,8/0,RTT,82,2202,442,78,,
2018-01-04 08:43:13.350,9.4,-85.4,12.0,-88.2,8/0,RTT,82,2202,442,78,,
2018-01-04 08:43:13.935,6.5,-86.2,9.1,-89.9,8/0,RTT,82,2202,442,78,,
2018-01-04 08:43:14.50,6.5,-86.2,9.1,-89.9,8/0,RTT,82,2202,442,39,,
2018-01-04 08:43:14.305,6.8,-85.9,9.7,-89.8,8/0,RTT,82,2202,442,39,,
2018-01-04 08:43:15.35,6.8,-85.9,9.7,-89.8,8/0,RTT,82,2202,442,74,,
2018-01-04 08:43:15.100,5.9,-87.3,7.3,-91.6,8/0,RTT,82,2202,442,74,,
2018-01-04 08:43:15.600,4.7,-87.1,7.3,-91.8,8/0,RTT,82,2202,442,74,,
2018-01-04 08:43:16.120,6.4,-85.3,7.7,-90.4,8/0,RTT,82,2202,442,74,,
2018-01-04 08:43:16.140,6.4,-85.3,7.7,-90.4,8/0,RTT,82,2202,442,115,,
2018-01-04 08:43:16.145,6.4,-85.3,7.7,-90.4,8/0,RTT,81,2202,391,0,,
2018-01-04 08:43:16.150,6.4,-85.3,7.7,-90.4,9/0,RTT,81,2202,391,0,,
2018-01-04 08:43:16.550,4.3,-86.5,6.8,-92.0,9/0,RTT,81,2202,391,0,,
2018-01-04 08:43:17.190,3.8,-87.5,5.1,-94.6,9/0,RTT,81,2202,391,0,,
2018-01-04 08:43:17.335,3.8,-87.5,5.1,-94.6,9/0,RTT,81,2202,391,93,,
2018-01-04 08:43:17.570,-0.3,-89.6,-0.6,-93.4,9/0,RTT,81,2202,391,93,,
2018-01-04 08:43:18.205,-4.4,-87.6,-2.3,-92.8,9/0,RTT,81,2202,391,93,,
2018-01-04 08:43:18.335,-4.4,-87.6,-2.3,-92.8,9/0,RTT,81,2202,391,94,,
2018-01-04 08:43:18.810,1.7,-88.6,3.3,-93.7,9/0,RTT,81,2202,391,94,,
2018-01-04 08:43:19.330,1.7,-88.6,3.3,-93.7,9/0,RTT,81,2202,391,90,,
2018-01-04 08:43:19.420,3.8,-87.9,4.4,-92.8,9/0,RTT,81,2202,391,90,,
2018-01-04 08:43:19.775,3.0,-88.1,4.9,-93.2,9/0,RTT,81,2202,391,90,,
2018-01-04 08:43:20.435,3.0,-88.1,4.9,-93.2,9/0,RTT,81,2202,391,92,,
2018-01-04 08:43:20.445,0.7,-86.9,2.5,-92.4,9/0,RTT,81,2202,391,92,,
2018-01-04 08:43:20.895,-1.2,-87.7,0.7,-92.7,9/0,RTT,81,2202,391,92,,
2018-01-04 08:43:21.375,-1.2,-87.7,0.7,-92.7,9/0,RTT,81,2202,391,51,,
2018-01-04 08:43:21.460,2.4,-88.5,4.1,-93.2,9/0,RTT,81,2202,391,51,,
2018-01-04 08:43:21.990,4.1,-87.5,6.5,-92.3,9/0,RTT,81,2202,391,51,,
2018-01-04 08:43:22.340,4.1,-87.5,6.5,-92.3,9/0,RTT,81,2202,391,97,,
2018-01-04 08:43:22.635,3.6,-87.0,5.6,-92.4,9/0,RTT,81,2202,391,97,,
2018-01-04 08:43:23.300,5.2,-87.0,6.8,-92.7,9/0,RTT,81,2202,391,97,,
2018-01-04 08:43:23.415,5.2,-87.0,6.8,-92.7,9/0,RTT,81,2202,391,85,,
2018-01-04 08:43:23.590,4.9,-86.7,6.2,-92.2,9/0,RTT,81,2202,391,85,,
2018-01-04 08:43:24.365,4.9,-86.7,6.2,-92.2,9/0,RTT,81,2202,391,44,,
2018-01-04 08:43:24.385,4.2,-87.4,5.0,-92.3,9/0,RTT,81,2202,391,44,,
2018-01-04 08:43:24.895,2.6,-87.9,3.9,-92.3,9/0,RTT,81,2202,391,44,,
2018-01-04 08:43:25.365,2.6,-87.9,3.9,-92.3,9/0,RTT,81,2202,391,93,,
2018-01-04 08:43:25.420,4.7,-87.2,6.3,-93.1,9/0,RTT,81,2202,391,93,,
2018-01-04 08:43:25.960,3.7,-87.7,5.8,-92.9,9/0,RTT,81,2202,391,93,,
2018-01-04 08:43:26.400,3.7,-87.7,5.8,-92.9,9/0,RTT,81,2202,391,90,,
2018-01-04 08:43:26.405,3.7,-87.7,5.8,-92.9,9/0,RTT,81,2202,352,0,,
