Time,SINR Rx[0],RSRP Rx[0],SINR Rx[1],RSRP Rx[1],Cycles,Test KPI type,Test KPI best,Test KPI worst,Test KPI avg,Intermediate KPI,Lat,Long
2017-11-27 14:07:45.440,,,,,,,,,,,,
2017-11-27 14:07:45.445,6.2,-102.3,12.9,-99.8,,,,,,,,
2017-11-27 14:07:45.605,6.2,-102.3,12.9,-99.8,1/0,,,,,,,
2017-11-27 14:07:46.625,7.7,-101.7,9.8,-102.1,1/0,,,,,,,
2017-11-27 14:07:47.135,5.3,-103.4,8.2,-102.0,1/0,,,,,,,
2017-11-27 14:07:47.625,8.7,-99.6,8.8,-101.9,1/0,,,,,,,
2017-11-27 14:07:48.185,11.3,-95.3,9.1,-101.7,1/0,,,,,,,
2017-11-27 14:07:48.700,9.3,-99.1,10.4,-101.5,1/0,,,,,,,
2017-11-27 14:07:48.755,9.3,-99.1,10.4,-101.5,1/0,,,,,22879,,
2017-11-27 14:07:49.185,5.3,-101.6,6.2,-103.9,1/0,,,,,22879,,
2017-11-27 14:07:49.740,6.5,-99.8,5.9,-103.3,1/0,,,,,22879,,
2017-11-27 14:07:50.225,4.5,-100.0,5.0,-102.9,1/0,,,,,22879,,
2017-11-27 14:07:50.755,4.5,-100.0,5.0,-102.9,1/0,,,,,27399,,
2017-11-27 14:07:50.775,4.7,-100.1,4.4,-102.9,1/0,,,,,27399,,
2017-11-27 14:07:51.265,3.2,-100.7,2.6,-103.7,1/0,,,,,27399,,
2017-11-27 14:07:52.760,3.2,-100.7,2.6,-103.7,1/0,,,,,13081,,
2017-11-27 14:07:53.100,2.8,-100.1,5.9,-99.0,1/0,,,,,13081,,
2017-11-27 14:07:53.615,11.8,-92.4,9.4,-95.6,1/0,,,,,13081,,
2017-11-27 14:07:54.105,8.4,-94.5,4.4,-98.1,1/0,,,,,13081,,
2017-11-27 14:07:54.610,9.8,-93.9,8.7,-94.2,1/0,,,,,13081,,
2017-11-27 14:07:54.760,9.8,-93.9,8.7,-94.2,1/0,,,,,32175,,
2017-11-27 14:07:55.105,5.7,-91.5,4.7,-93.8,1/0,,,,,32175,,
2017-11-27 14:07:55.580,2.3,-92.1,-1.2,-91.7,1/0,,,,,32175,,
2017-11-27 14:07:56.180,0.1,-88.8,-3.2,-92.6,1/0,,,,,32175,,
2017-11-27 14:07:56.710,4.1,-87.5,1.6,-90.9,1/0,,,,,32175,,
2017-11-27 14:07:56.770,4.1,-87.5,1.6,-90.9,1/0,,,,,14113,,
2017-11-27 14:07:57.205,2.5,-89.3,1.6,-91.6,1/0,,,,,14113,,
2017-11-27 14:07:57.705,13.1,-87.0,6.2,-92.8,1/0,,,,,14113,,
2017-11-27 14:07:58.225,6.1,-90.6,2.6,-94.1,1/0,,,,,14113,,
2017-11-27 14:07:58.700,5.1,-93.9,-0.5,-96.4,1/0,,,,,14113,,
2017-11-27 14:07:58.770,5.1,-93.9,-0.5,-96.4,1/0,,,,,19751,,
2017-11-27 14:07:59.340,5.9,-94.7,2.5,-98.4,1/0,,,,,19751,,
2017-11-27 14:07:59.830,5.5,-95.1,6.7,-95.8,1/0,,,,,19751,,
2017-11-27 14:08:00.350,5.8,-96.0,7.8,-94.3,1/0,,,,,19751,,
2017-11-27 14:08:00.775,5.8,-96.0,7.8,-94.3,1/0,,,,,23700,,
2017-11-27 14:08:00.830,6.2,-97.5,8.2,-96.1,1/0,,,,,23700,,
2017-11-27 14:08:01.360,6.1,-94.9,8.9,-95.3,1/0,,,,,23700,,
2017-11-27 14:08:01.905,6.1,-94.8,8.1,-94.1,1/0,,,,,23700,,
2017-11-27 14:08:02.430,7.1,-94.7,10.9,-92.2,1/0,,,,,23700,,
2017-11-27 14:08:02.775,7.1,-94.7,10.9,-92.2,1/0,,,,,42374,,
2017-11-27 14:08:02.905,9.5,-90.2,10.7,-89.8,1/0,,,,,42374,,
2017-11-27 14:08:03.470,11.1,-89.2,7.8,-92.6,1/0,,,,,42374,,
2017-11-27 14:08:03.995,13.7,-86.8,7.6,-94.8,1/0,,,,,42374,,
2017-11-27 14:08:04.515,8.8,-86.6,7.8,-91.9,1/0,,,,,42374,,
2017-11-27 14:08:04.775,8.8,-86.6,7.8,-91.9,1/0,,,,,36196,,
2017-11-27 14:08:04.995,10.6,-88.3,10.8,-87.9,1/0,,,,,36196,,
2017-11-27 14:08:05.745,10.1,-88.4,10.8,-90.7,1/0,,,,,36196,,
2017-11-27 14:08:06.235,3.7,-89.6,4.2,-91.7,1/0,,,,,36196,,
2017-11-27 14:08:06.750,6.3,-91.1,7.1,-92.6,1/0,,,,,36196,,
2017-11-27 14:08:06.780,6.3,-91.1,7.1,-92.6,1/0,,,,,34694,,
2017-11-27 14:08:07.265,6.8,-93.1,6.2,-93.4,1/0,,,,,34694,,
2017-11-27 14:08:07.745,5.0,-92.1,7.8,-90.8,1/0,,,,,34694,,
2017-11-27 14:08:08.285,9.6,-89.3,10.8,-90.2,1/0,,,,,34694,,
2017-11-27 14:08:08.780,9.6,-89.3,10.8,-90.2,1/0,,,,,40165,,
2017-11-27 14:08:08.950,11.8,-87.9,8.1,-94.0,1/0,,,,,40165,,
2017-11-27 14:08:10.425,8.0,-91.8,6.4,-93.9,1/0,,,,,40165,,
2017-11-27 14:08:10.780,8.0,-91.8,6.4,-93.9,1/0,,,,,25737,,
2017-11-27 14:08:10.950,5.6,-90.5,5.5,-93.8,1/0,,,,,25737,,
2017-11-27 14:08:11.435,5.8,-92.9,4.3,-96.5,1/0,,,,,25737,,
2017-11-27 14:08:11.955,6.0,-96.2,6.0,-96.7,1/0,,,,,25737,,
2017-11-27 14:08:12.435,5.5,-92.8,6.2,-94.2,1/0,,,,,25737,,
2017-11-27 14:08:12.785,5.5,-92.8,6.2,-94.2,1/0,,,,,24942,,
2017-11-27 14:08:13.210,5.9,-93.8,5.6,-95.8,1/0,,,,,24942,,
2017-11-27 14:08:14.80,7.3,-92.2,6.4,-95.3,1/0,,,,,24942,,
2017-11-27 14:08:14.555,9.8,-88.8,9.7,-91.0,1/0,,,,,24942,,
2017-11-27 14:08:14.785,9.8,-88.8,9.7,-91.0,1/0,,,,,37618,,
2017-11-27 14:08:15.65,10.5,-88.7,8.2,-93.4,1/0,,,,,37618,,
2017-11-27 14:08:15.595,8.7,-91.4,9.3,-92.9,1/0,,,,,37618,,
2017-11-27 14:08:16.115,10.5,-89.4,6.7,-94.4,1/0,,,,,37618,,
2017-11-27 14:08:16.785,10.5,-89.4,6.7,-94.4,1/0,,,,,37313,,
2017-11-27 14:08:18.115,9.5,-89.9,8.5,-93.3,1/0,,,,,37313,,
2017-11-27 14:08:18.595,10.2,-91.1,7.8,-94.6,1/0,,,,,37313,,
2017-11-27 14:08:18.785,10.2,-91.1,7.8,-94.6,1/0,,,,,29239,,
2017-11-27 14:08:19.50,10.2,-91.7,4.9,-98.2,1/0,,,,,29239,,
2017-11-27 14:08:19.635,7.7,-93.7,7.2,-95.5,1/0,,,,,29239,,
2017-11-27 14:08:20.160,8.9,-92.8,6.8,-96.3,1/0,,,,,29239,,
2017-11-27 14:08:20.665,9.6,-90.7,6.2,-95.7,1/0,,,,,29239,,
2017-11-27 14:08:20.790,9.6,-90.7,6.2,-95.7,1/0,,,,,32108,,
2017-11-27 14:08:21.195,8.7,-92.3,7.4,-95.7,1/0,,,,,32108,,
2017-11-27 14:08:21.670,7.8,-92.5,8.5,-93.2,1/0,,,,,32108,,
2017-11-27 14:08:22.315,9.2,-89.9,3.5,-99.0,1/0,,,,,32108,,
2017-11-27 14:08:22.790,9.2,-89.9,3.5,-99.0,1/0,,,,,27599,,
2017-11-27 14:08:22.795,7.8,-93.0,8.0,-94.1,1/0,,,,,27599,,
2017-11-27 14:08:23.435,9.7,-91.1,6.6,-95.2,1/0,,,,,27599,,
2017-11-27 14:08:23.955,12.0,-87.6,12.4,-89.1,1/0,,,,,27599,,
2017-11-27 14:08:24.470,7.9,-91.7,12.3,-89.3,1/0,,,,,27599,,
2017-11-27 14:08:24.790,7.9,-91.7,12.3,-89.3,1/0,,,,,38623,,
2017-11-27 14:08:24.995,10.8,-90.4,10.2,-90.4,1/0,,,,,38623,,
2017-11-27 14:08:25.635,7.2,-95.5,5.1,-96.8,1/0,,,,,38623,,
2017-11-27 14:08:26.155,6.4,-94.1,7.8,-93.6,1/0,,,,,38623,,
2017-11-27 14:08:26.675,7.4,-93.3,8.8,-92.0,1/0,,,,,38623,,
2017-11-27 14:08:26.790,7.4,-93.3,8.8,-92.0,1/0,,,,,33850,,
2017-11-27 14:08:27.155,9.5,-93.2,11.8,-91.1,1/0,,,,,33850,,
2017-11-27 14:08:27.680,9.0,-91.7,11.8,-90.5,1/0,,,,,33850,,
2017-11-27 14:08:28.155,7.6,-94.7,9.8,-91.7,1/0,,,,,33850,,
2017-11-27 14:08:28.685,7.3,-95.1,9.3,-93.0,1/0,,,,,33850,,
2017-11-27 14:08:28.795,7.3,-95.1,9.3,-93.0,1/0,,,,,33939,,
2017-11-27 14:08:29.620,8.2,-95.9,10.0,-93.9,1/0,,,,,33939,,
2017-11-27 14:08:30.125,8.8,-94.9,10.5,-93.9,1/0,,,,,33939,,
2017-11-27 14:08:30.615,9.3,-90.5,10.3,-91.6,1/0,,,,,33939,,
2017-11-27 14:08:30.795,9.3,-90.5,10.3,-91.6,1/0,,,,,35898,,
2017-11-27 14:08:31.140,8.2,-89.8,9.7,-91.4,1/0,,,,,35898,,
2017-11-27 14:08:31.660,9.5,-88.8,7.9,-93.0,1/0,,,,,35898,,
2017-11-27 14:08:32.170,10.3,-89.0,12.5,-88.8,1/0,,,,,35898,,
2017-11-27 14:08:32.795,10.3,-89.0,12.5,-88.8,1/0,,,,,54028,,
2017-11-27 14:08:33.205,12.9,-90.8,14.5,-87.9,1/0,,,,,54028,,
2017-11-27 14:08:33.810,13.8,-86.2,14.4,-85.8,1/0,,,,,54028,,
2017-11-27 14:08:34.335,12.8,-87.2,10.8,-91.4,1/0,,,,,54028,,
2017-11-27 14:08:34.800,12.8,-87.2,10.8,-91.4,1/0,,,,,38498,,
2017-11-27 14:08:34.860,9.5,-86.7,9.4,-87.4,1/0,,,,,38498,,
2017-11-27 14:08:35.370,11.3,-88.2,10.6,-88.9,1/0,,,,,38498,,
2017-11-27 14:08:35.855,11.9,-88.3,9.0,-89.3,1/0,,,,,38498,,
2017-11-27 14:08:36.370,10.9,-92.0,9.7,-94.2,1/0,,,,,38498,,
2017-11-27 14:08:36.800,10.9,-92.0,9.7,-94.2,1/0,,,,,35059,,
2017-11-27 14:08:36.900,6.2,-89.1,5.3,-91.6,1/0,,,,,35059,,
2017-11-27 14:08:37.400,10.0,-95.8,8.8,-95.6,1/0,,,,,35059,,
2017-11-27 14:08:37.660,6.0,-93.7,4.9,-96.7,1/0,,,,,35059,,
2017-11-27 14:08:38.765,10.4,-89.1,9.7,-92.6,1/0,,,,,35059,,
2017-11-27 14:08:38.800,10.4,-89.1,9.7,-92.6,1/0,,,,,20271,,
2017-11-27 14:08:39.955,8.7,-88.4,9.3,-91.1,1/0,,,,,20271,,
2017-11-27 14:08:40.435,11.5,-88.9,14.0,-89.3,1/0,,,,,20271,,
2017-11-27 14:08:40.805,11.5,-88.9,14.0,-89.3,1/0,,,,,10516,,
2017-11-27 14:08:41.0,8.9,-90.8,10.2,-90.2,1/0,,,,,10516,,
2017-11-27 14:08:41.505,8.4,-92.2,10.6,-90.7,1/0,,,,,10516,,
2017-11-27 14:08:42.0,8.7,-91.9,11.0,-92.0,1/0,,,,,10516,,
2017-11-27 14:08:42.510,7.3,-93.5,7.5,-89.0,1/0,,,,,10516,,
2017-11-27 14:08:42.805,7.3,-93.5,7.5,-89.0,1/0,,,,,7628,,
2017-11-27 14:08:43.65,9.8,-92.9,8.4,-93.6,1/0,,,,,7628,,
2017-11-27 14:08:43.565,12.2,-90.2,10.8,-87.9,1/0,,,,,7628,,
2017-11-27 14:08:44.90,11.4,-89.8,10.2,-91.7,1/0,,,,,7628,,
2017-11-27 14:08:44.585,10.4,-92.2,11.2,-90.2,1/0,,,,,7628,,
2017-11-27 14:08:44.835,10.4,-92.2,11.2,-90.2,1/0,,,,,7574,,
2017-11-27 14:08:45.440,10.4,-90.8,9.7,-91.7,1/0,,,,,7574,,
2017-11-27 14:08:45.945,6.8,-94.1,9.9,-92.5,1/0,,,,,7574,,
2017-11-27 14:08:46.440,10.0,-93.8,8.4,-90.8,1/0,,,,,7574,,
2017-11-27 14:08:46.825,10.0,-93.8,8.4,-90.8,1/0,,,,,14221,,
2017-11-27 14:08:46.960,12.1,-91.1,12.5,-91.5,1/0,,,,,14221,,
2017-11-27 14:08:47.455,9.6,-93.3,6.5,-96.5,1/0,,,,,14221,,
2017-11-27 14:08:48.70,13.7,-91.9,12.9,-91.3,1/0,,,,,14221,,
2017-11-27 14:08:48.550,13.5,-92.9,11.9,-92.6,1/0,,,,,14221,,
2017-11-27 14:08:48.835,13.5,-92.9,11.9,-92.6,1/0,,,,,15850,,
2017-11-27 14:08:49.90,12.2,-92.7,10.3,-92.7,1/0,,,,,15850,,
2017-11-27 14:08:49.555,7.4,-94.0,10.5,-94.3,1/0,,,,,15850,,
2017-11-27 14:08:50.85,7.2,-93.9,11.1,-92.6,1/0,,,,,15850,,
2017-11-27 14:08:50.640,9.9,-93.7,12.7,-91.4,1/0,,,,,15850,,
2017-11-27 14:08:50.835,9.9,-93.7,12.7,-91.4,1/0,,,,,30085,,
2017-11-27 14:08:51.225,11.8,-86.7,7.2,-93.2,1/0,,,,,30085,,
2017-11-27 14:08:51.755,10.8,-88.3,8.8,-92.5,1/0,,,,,30085,,
2017-11-27 14:08:52.270,11.3,-87.6,11.6,-87.7,1/0,,,,,30085,,
2017-11-27 14:08:52.760,14.8,-84.3,13.1,-88.1,1/0,,,,,30085,,
2017-11-27 14:08:52.835,14.8,-84.3,13.1,-88.1,1/0,,,,,35793,,
2017-11-27 14:08:53.270,13.3,-85.0,15.6,-87.5,1/0,,,,,35793,,
2017-11-27 14:08:53.795,5.1,-89.7,8.5,-90.7,1/0,,,,,35793,,
2017-11-27 14:08:54.305,11.3,-85.5,10.3,-93.9,1/0,,,,,35793,,
2017-11-27 14:08:54.835,11.3,-85.5,10.3,-93.9,1/0,,,,,37106,,
2017-11-27 14:08:55.970,15.2,-84.4,13.2,-90.0,1/0,,,,,37106,,
2017-11-27 14:08:56.435,15.0,-86.1,15.3,-91.7,1/0,,,,,37106,,
2017-11-27 14:08:56.835,15.0,-86.1,15.3,-91.7,1/0,,,,,8596,,
2017-11-27 14:08:57.305,13.9,-85.1,13.6,-88.9,1/0,,,,,8596,,
2017-11-27 14:08:57.910,10.1,-90.4,10.7,-93.6,1/0,,,,,8596,,
2017-11-27 14:08:58.440,11.5,-92.4,13.0,-93.0,1/0,,,,,8596,,
2017-11-27 14:08:58.840,11.5,-92.4,13.0,-93.0,1/0,,,,,21740,,
2017-11-27 14:08:59.70,15.9,-86.7,13.7,-92.1,1/0,,,,,21740,,
2017-11-27 14:08:59.960,15.7,-82.7,13.6,-88.9,1/0,,,,,21740,,
2017-11-27 14:09:00.840,15.7,-82.7,13.6,-88.9,1/0,,,,,41899,,
2017-11-27 14:09:02.35,14.5,-84.9,12.9,-89.4,1/0,,,,,41899,,
2017-11-27 14:09:02.515,14.4,-86.2,13.7,-87.8,1/0,,,,,41899,,
2017-11-27 14:09:02.840,14.4,-86.2,13.7,-87.8,1/0,,,,,39022,,
2017-11-27 14:09:03.25,9.4,-88.0,11.3,-88.7,1/0,,,,,39022,,
2017-11-27 14:09:03.545,6.6,-92.4,7.9,-89.8,1/0,,,,,39022,,
2017-11-27 14:09:04.140,10.9,-92.0,11.4,-94.0,1/0,,,,,39022,,
2017-11-27 14:09:04.630,13.8,-91.9,12.0,-90.7,1/0,,,,,39022,,
2017-11-27 14:09:04.845,13.8,-91.9,12.0,-90.7,1/0,,,,,20599,,
2017-11-27 14:09:05.145,12.2,-93.8,10.6,-96.7,1/0,,,,,20599,,
2017-11-27 14:09:05.655,16.6,-92.3,17.1,-91.5,1/0,,,,,20599,,
2017-11-27 14:09:06.175,15.5,-92.8,14.6,-92.1,1/0,,,,,20599,,
2017-11-27 14:09:06.680,10.0,-90.1,10.6,-89.5,1/0,,,,,20599,,
2017-11-27 14:09:06.845,10.0,-90.1,10.6,-89.5,1/0,,,,,36109,,
2017-11-27 14:09:07.200,11.4,-92.3,10.3,-94.1,1/0,,,,,36109,,
2017-11-27 14:09:07.675,14.5,-93.1,11.3,-96.3,1/0,,,,,36109,,
2017-11-27 14:09:08.225,11.9,-91.3,12.3,-91.0,1/0,,,,,36109,,
2017-11-27 14:09:08.715,13.7,-92.2,12.1,-91.8,1/0,,,,,36109,,
2017-11-27 14:09:08.845,13.7,-92.2,12.1,-91.8,1/0,,,,,25506,,
2017-11-27 14:09:09.230,12.8,-93.8,12.5,-93.4,1/0,,,,,25506,,
2017-11-27 14:09:09.715,15.9,-92.4,13.6,-92.3,1/0,,,,,25506,,
2017-11-27 14:09:10.240,8.9,-96.0,13.4,-92.0,1/0,,,,,25506,,
2017-11-27 14:09:10.835,15.8,-87.5,14.7,-91.0,1/0,,,,,25506,,
2017-11-27 14:09:10.850,15.8,-87.5,14.7,-91.0,1/0,,,,,29091,,
2017-11-27 14:09:11.360,13.0,-90.1,14.3,-89.1,1/0,,,,,29091,,
2017-11-27 14:09:11.830,12.3,-91.9,11.6,-93.8,1/0,,,,,29091,,
2017-11-27 14:09:12.390,15.5,-86.4,14.8,-88.7,1/0,,,,,29091,,
2017-11-27 14:09:12.850,15.5,-86.4,14.8,-88.7,1/0,,,,,43006,,
2017-11-27 14:09:12.870,7.8,-92.1,9.6,-93.1,1/0,,,,,43006,,
2017-11-27 14:09:13.390,15.0,-90.6,13.1,-95.3,1/0,,,,,43006,,
2017-11-27 14:09:13.910,14.7,-89.4,17.6,-89.9,1/0,,,,,43006,,
2017-11-27 14:09:14.435,12.7,-91.6,16.2,-90.0,1/0,,,,,43006,,
2017-11-27 14:09:14.855,12.7,-91.6,16.2,-90.0,1/0,,,,,28814,,
2017-11-27 14:09:14.960,14.2,-87.8,12.5,-89.6,1/0,,,,,28814,,
2017-11-27 14:09:15.460,11.7,-89.0,12.4,-92.3,1/0,,,,,28814,,
2017-11-27 14:09:15.995,7.6,-90.6,11.2,-87.8,1/0,,,,,28814,,
2017-11-27 14:09:16.510,11.6,-89.6,12.5,-89.6,1/0,,,,,28814,,
2017-11-27 14:09:16.855,11.6,-89.6,12.5,-89.6,1/0,,,,,33467,,
2017-11-27 14:09:17.5,14.4,-88.4,15.1,-89.8,1/0,,,,,33467,,
2017-11-27 14:09:17.510,16.3,-89.7,14.8,-90.9,1/0,,,,,33467,,
2017-11-27 14:09:18.265,15.2,-85.3,10.7,-91.2,1/0,,,,,33467,,
2017-11-27 14:09:18.760,10.6,-93.4,14.7,-88.1,1/0,,,,,33467,,
2017-11-27 14:09:18.860,10.6,-93.4,14.7,-88.1,1/0,,,,,22885,,
2017-11-27 14:09:19.275,18.9,-86.2,16.2,-86.3,1/0,,,,,22885,,
2017-11-27 14:09:20.310,16.8,-84.4,16.2,-82.1,1/0,,,,,22885,,
2017-11-27 14:09:20.715,10.7,-90.4,8.6,-89.7,1/0,,,,,22885,,
2017-11-27 14:09:20.880,10.7,-90.4,8.6,-89.7,1/0,,,,,35707,,
2017-11-27 14:09:22.315,14.9,-84.4,14.3,-83.9,1/0,,,,,35707,,
2017-11-27 14:09:22.800,8.0,-89.5,14.7,-87.2,1/0,,,,,35707,,
2017-11-27 14:09:22.880,8.0,-89.5,14.7,-87.2,1/0,,,,,40940,,
2017-11-27 14:09:23.345,14.7,-87.2,14.8,-87.7,1/0,,,,,40940,,
2017-11-27 14:09:23.845,16.1,-87.4,15.1,-88.8,1/0,,,,,40940,,
2017-11-27 14:09:24.345,16.3,-86.1,11.9,-92.6,1/0,,,,,40940,,
2017-11-27 14:09:24.835,14.9,-86.6,10.9,-90.6,1/0,,,,,40940,,
2017-11-27 14:09:24.875,14.9,-86.6,10.9,-90.6,1/0,,,,,52540,,
2017-11-27 14:09:26.345,15.4,-83.4,12.4,-88.9,1/0,,,,,52540,,
2017-11-27 14:09:26.830,12.2,-90.9,10.3,-92.1,1/0,,,,,52540,,
2017-11-27 14:09:26.880,12.2,-90.9,10.3,-92.1,1/0,,,,,23661,,
2017-11-27 14:09:27.355,11.4,-92.0,10.5,-92.5,1/0,,,,,23661,,
2017-11-27 14:09:27.830,14.6,-88.2,11.6,-91.0,1/0,,,,,23661,,
2017-11-27 14:09:28.350,15.7,-87.0,16.2,-88.6,1/0,,,,,23661,,
2017-11-27 14:09:28.875,15.1,-84.9,14.4,-86.6,1/0,,,,,23661,,
2017-11-27 14:09:28.880,15.1,-84.9,14.4,-86.6,1/0,,,,,49280,,
2017-11-27 14:09:29.345,9.7,-90.0,12.3,-88.3,1/0,,,,,49280,,
2017-11-27 14:09:29.870,12.9,-86.5,11.8,-88.1,1/0,,,,,49280,,
2017-11-27 14:09:30.395,15.1,-89.4,17.5,-86.2,1/0,,,,,49280,,
2017-11-27 14:09:30.880,15.1,-89.4,17.5,-86.2,1/0,,,,,39927,,
2017-11-27 14:09:30.915,14.4,-86.7,15.0,-89.0,1/0,,,,,39927,,
2017-11-27 14:09:31.425,13.1,-87.2,13.2,-87.3,1/0,,,,,39927,,
2017-11-27 14:09:31.960,13.8,-89.8,12.3,-91.8,1/0,,,,,39927,,
2017-11-27 14:09:32.435,13.6,-90.5,15.1,-87.9,1/0,,,,,39927,,
2017-11-27 14:09:32.880,13.6,-90.5,15.1,-87.9,1/0,,,,,43950,,
2017-11-27 14:09:32.960,14.3,-90.3,16.6,-88.7,1/0,,,,,43950,,
2017-11-27 14:09:33.470,15.8,-87.7,16.7,-84.3,1/0,,,,,43950,,
2017-11-27 14:09:33.990,14.8,-90.1,15.3,-87.9,1/0,,,,,43950,,
2017-11-27 14:09:34.470,14.6,-91.2,17.1,-85.6,1/0,,,,,43950,,
2017-11-27 14:09:34.885,14.6,-91.2,17.1,-85.6,1/0,,,,,62891,,
2017-11-27 14:09:34.995,8.6,-97.2,13.6,-87.7,1/0,,,,,62891,,
2017-11-27 14:09:35.470,12.1,-94.1,12.1,-90.6,1/0,,,,,62891,,
2017-11-27 14:09:36.5,14.0,-89.5,13.4,-91.9,1/0,,,,,62891,,
2017-11-27 14:09:36.515,15.6,-87.4,14.4,-88.3,1/0,,,,,62891,,
2017-11-27 14:09:36.890,15.6,-87.4,14.4,-88.3,1/0,,,,,43873,,
2017-11-27 14:09:36.990,14.3,-87.6,13.8,-88.4,1/0,,,,,43873,,
2017-11-27 14:09:37.505,13.0,-89.5,14.8,-87.9,1/0,,,,,43873,,
2017-11-27 14:09:38.35,11.2,-91.7,13.0,-90.9,1/0,,,,,43873,,
2017-11-27 14:09:38.555,13.5,-91.4,15.6,-89.2,1/0,,,,,43873,,
2017-11-27 14:09:38.890,13.5,-91.4,15.6,-89.2,1/0,,,,,37546,,
2017-11-27 14:09:39.30,12.1,-93.2,12.3,-93.3,1/0,,,,,37546,,
2017-11-27 14:09:39.560,11.9,-94.9,13.4,-94.3,1/0,,,,,37546,,
2017-11-27 14:09:40.50,11.4,-94.7,12.4,-93.5,1/0,,,,,37546,,
2017-11-27 14:09:40.550,12.5,-90.4,13.1,-90.2,1/0,,,,,37546,,
2017-11-27 14:09:41.20,12.5,-90.4,13.1,-90.2,1/0,,,,,40676,,
2017-11-27 14:09:41.60,15.0,-90.3,14.3,-88.1,1/0,,,,,40676,,
2017-11-27 14:09:41.545,14.2,-91.2,13.7,-90.0,1/0,,,,,40676,,
2017-11-27 14:09:42.30,12.5,-95.8,12.6,-93.1,1/0,,,,,40676,,
2017-11-27 14:09:42.545,16.0,-91.0,15.2,-91.0,1/0,,,,,40676,,
2017-11-27 14:09:43.25,16.0,-91.0,15.2,-91.0,1/0,,,,,30169,,
2017-11-27 14:09:43.30,16.5,-90.7,15.8,-90.0,1/0,,,,,30169,,
2017-11-27 14:09:43.555,17.0,-88.5,16.1,-90.4,1/0,,,,,30169,,
2017-11-27 14:09:44.70,13.5,-92.8,14.7,-89.1,1/0,,,,,30169,,
2017-11-27 14:09:44.545,15.5,-92.1,15.3,-92.3,1/0,,,,,30169,,
2017-11-27 14:09:45.30,15.5,-92.1,15.3,-92.3,1/0,,,,,19477,,
2017-11-27 14:09:45.70,14.3,-95.9,15.3,-92.6,1/0,,,,,19477,,
2017-11-27 14:09:45.555,17.3,-89.5,17.5,-90.0,1/0,,,,,19477,,
2017-11-27 14:09:46.80,19.2,-89.0,16.9,-91.0,1/0,,,,,19477,,
2017-11-27 14:09:46.550,17.3,-88.5,16.1,-90.7,1/0,,,,,19477,,
2017-11-27 14:09:47.25,17.3,-88.5,16.1,-90.7,1/0,,,,,30675,,
2017-11-27 14:09:47.75,17.1,-88.3,13.7,-90.7,1/0,,,,,30675,,
2017-11-27 14:09:47.585,15.0,-88.9,16.6,-88.9,1/0,,,,,30675,,
2017-11-27 14:09:48.80,12.1,-93.7,14.5,-91.5,1/0,,,,,30675,,
2017-11-27 14:09:48.585,14.5,-92.9,13.0,-94.1,1/0,,,,,30675,,
2017-11-27 14:09:49.30,14.5,-92.9,13.0,-94.1,1/0,,,,,18930,,
2017-11-27 14:09:49.115,17.5,-90.8,15.7,-92.1,1/0,,,,,18930,,
2017-11-27 14:09:49.620,17.7,-91.7,16.9,-92.0,1/0,,,,,18930,,
2017-11-27 14:09:50.110,17.5,-88.6,15.0,-92.6,1/0,,,,,18930,,
2017-11-27 14:09:50.590,17.9,-88.1,17.2,-88.0,1/0,,,,,18930,,
2017-11-27 14:09:51.30,17.9,-88.1,17.2,-88.0,1/0,,,,,34928,,
2017-11-27 14:09:51.125,15.3,-89.3,13.6,-91.6,1/0,,,,,34928,,
2017-11-27 14:09:51.630,16.1,-91.1,15.1,-89.4,1/0,,,,,34928,,
2017-11-27 14:09:52.115,17.0,-89.1,14.2,-91.3,1/0,,,,,34928,,
2017-11-27 14:09:52.630,15.4,-89.5,13.0,-89.5,1/0,,,,,34928,,
2017-11-27 14:09:53.95,15.4,-89.5,13.0,-89.5,1/0,,,,,39989,,
2017-11-27 14:09:53.130,12.0,-93.1,13.2,-92.0,1/0,,,,,39989,,
2017-11-27 14:09:53.625,15.3,-90.6,13.6,-89.9,1/0,,,,,39989,,
2017-11-27 14:09:54.205,15.5,-89.9,15.3,-89.6,1/0,,,,,39989,,
2017-11-27 14:09:54.715,16.9,-90.3,16.4,-90.6,1/0,,,,,39989,,
2017-11-27 14:09:55.95,16.9,-90.3,16.4,-90.6,1/0,,,,,63273,,
2017-11-27 14:09:55.195,15.6,-87.9,12.1,-91.9,1/0,,,,,63273,,
2017-11-27 14:09:55.680,16.2,-93.2,14.4,-92.8,1/0,,,,,63273,,
2017-11-27 14:09:56.270,14.2,-92.5,11.9,-94.9,1/0,,,,,63273,,
2017-11-27 14:09:56.760,14.9,-92.7,12.5,-94.9,1/0,,,,,63273,,
2017-11-27 14:09:57.95,14.9,-92.7,12.5,-94.9,1/0,,,,,53273,,
2017-11-27 14:09:57.270,17.4,-89.4,17.1,-91.0,1/0,,,,,53273,,
2017-11-27 14:09:57.795,16.7,-89.1,16.9,-90.5,1/0,,,,,53273,,
2017-11-27 14:09:58.310,16.5,-89.1,13.3,-91.7,1/0,,,,,53273,,
2017-11-27 14:09:58.795,12.5,-91.9,11.7,-93.4,1/0,,,,,53273,,
2017-11-27 14:09:59.95,12.5,-91.9,11.7,-93.4,1/0,,,,,45331,,
2017-11-27 14:09:59.270,13.2,-94.2,11.6,-95.1,1/0,,,,,45331,,
2017-11-27 14:09:59.830,14.6,-94.0,16.0,-92.3,1/0,,,,,45331,,
