Time,RSRP,RSRQ,RSSI,SINR Rx[0],SINR Rx[1],RSRP Rx[0],RSRQ Rx[0],RSSI Rx[0],RSRP Rx[1],RSRQ Rx[1],RSSI Rx[1],Bandwidth,Num of Subframes,Avg RB count,Average TB Size,Num of TBs,Tx Antennas,Num Pass 1st Attempt,Num of Recombined,Average MCS Index,Num QPSK (LTE DL),Num 16QAM (LTE DL),Num 64QAM (LTE DL),Number of carriers DL,Num 256QAM (LTE DL),Num ACKs,Num NACKs,QPSK Rate,16-QAM Rate,64-QAM Rate,256-QAM Rate,Reporting Mode,CQI0/CQI1,BLER,Bytes Transferred,Sched Thrpt,PDSCH Thrpt,Test KPI type,Test KPI avg,Test KPI worst,Test KPI best,Test KPI last,Intermediate KPI,IP Thrpt DL,Num of New TBs
2018-01-18 19:50:31.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18 19:50:31.375,-97.2,-6.7,-71.1,17.5,21.7,-97.7,-7.4,-71.4,-97.2,-6.7,-71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18 19:50:31.385,-97.2,-6.7,-71.1,17.5,21.7,-97.7,-7.4,-71.4,-97.2,-6.7,-71.4,,,,,,,,,,,,,,,,,,,,,3,12.8 / 0.0,,,,,,,,,,,,
2018-01-18 19:50:31.425,-97.2,-6.7,-71.1,17.5,21.7,-97.7,-7.4,-71.4,-97.2,-6.7,-71.4,,,,,,,,,,,,,,,1,0,,,,,3,12.8 / 0.0,,,,,,,,,,,,
2018-01-18 19:50:32.25,-97.2,-6.7,-71.1,17.5,21.7,-97.7,-7.4,-71.4,-97.2,-6.7,-71.4,15,,,,,,,,,,,,,,1,0,,,,,3,12.8 / 0.0,,,,,,,,,,,,
2018-01-18 19:50:32.30,-97.3,-5.9,-72.7,16.9,22.6,-99.2,-6.9,-73.6,-97.3,-5.9,-72.7,15,,,,,,,,,,,,,,1,0,,,,,3,12.8 / 0.0,,,,,,,,,,,,
2018-01-18 19:50:32.40,-97.3,-5.9,-72.7,16.9,22.6,-99.2,-6.9,-73.6,-97.3,-5.9,-72.7,15,,,,,,,,,,,,,,1,0,,,,,3,13.0 / 0.0,,,,,,,,,,,,
2018-01-18 19:50:32.430,-97.3,-5.9,-72.7,16.9,22.6,-99.2,-6.9,-73.6,-97.3,-5.9,-72.7,15,,,,,,,,,,,,,,33,1,,,,,3,13.0 / 0.0,,,,,,,,,,,,
2018-01-18 19:50:32.515,-97.2,-6.6,-71.2,18.8,22.5,-98.4,-8.0,-71.3,-97.2,-6.6,-71.5,15,,,,,,,,,,,,,,33,1,,,,,3,13.0 / 0.0,,,,,,,,,,,,
2018-01-18 19:50:32.540,-97.2,-6.6,-71.2,18.8,22.5,-98.4,-8.0,-71.3,-97.2,-6.6,-71.5,15,,,,,,,,,,,,,,33,1,,,,,3,13.2 / 0.0,,,,,,,,,,,,
2018-01-18 19:50:32.595,-97.2,-6.6,-71.2,18.8,22.5,-98.4,-8.0,-71.3,-97.2,-6.6,-71.5,15,,,,,,,,,,,,1,,33,1,,,,,3,13.2 / 0.0,,,,,,,,,,,,
2018-01-18 19:50:32.595,-97.2,-6.6,-71.2,18.8,22.5,-98.4,-8.0,-71.3,-97.2,-6.6,-71.5,15,13,36,2216.8,26,,24,1,11.9,14.0,0.0,12.0,1,12.0,33,1,53.8,0.0,46.2,0.0,3,13.2 / 0.0,3.8,57638,34638,30675,,,,,,,,25
