Time,RSRP,RSRQ,RSSI,SINR Rx[0],SINR Rx[1],RSRP Rx[0],RSRQ Rx[0],RSSI Rx[0],RSRP Rx[1],RSRQ Rx[1],RSSI Rx[1],Bandwidth,Num of Subframes,Avg RB count,Average TB Size,Num of TBs,Tx Antennas,Num Pass 1st Attempt,Num of Recombined,Average MCS Index,Num QPSK (LTE DL),Num 16QAM (LTE DL),Num 64QAM (LTE DL),Number of carriers DL,Num 256QAM (LTE DL),Num ACKs,Num NACKs,QPSK Rate,16-QAM Rate,64-QAM Rate,256-QAM Rate,Reporting Mode,CQI0/CQI1,BLER,Bytes Transferred,Sched Thrpt,PDSCH Thrpt,Test KPI type,Test KPI avg,Test KPI worst,Test KPI best,Test KPI last,Intermediate KPI,IP Thrpt DL,Num of New TBs
2018-01-18 21:51:24.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18 21:51:24.330,-97.9,-7.4,-68.0,16.8,12.9,-98.1,-7.5,-68.1,-102.1,-7.4,-72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18 21:51:24.335,-97.9,-7.4,-68.0,16.8,12.9,-98.1,-7.5,-68.1,-102.1,-7.4,-72.9,,,,,,,,,,,,,,,,,,,,,3,9.0 / 0.0,,,,,,,,,,,,
2018-01-18 21:51:24.845,-97.9,-7.4,-68.0,16.8,12.9,-98.1,-7.5,-68.1,-102.1,-7.4,-72.9,,,,,,,,,,,,,,,1,0,,,,,3,9.0 / 0.0,,,,,,,,,,,,
2018-01-18 21:51:24.885,-89.8,-5.6,-64.2,23.9,22.9,-89.8,-5.6,-64.2,-97.2,-6.0,-71.2,,,,,,,,,,,,,,,1,0,,,,,3,9.0 / 0.0,,,,,,,,,,,,
2018-01-18 21:51:24.895,-89.8,-5.6,-64.2,23.9,22.9,-89.8,-5.6,-64.2,-97.2,-6.0,-71.2,,,,,,,,,,,,,,,1,0,,,,,3,10.0 / 0.0,,,,,,,,,,,,
2018-01-18 21:51:25.145,-92.7,-6.3,-66.5,18.5,14.7,-92.7,-6.3,-66.5,-100.2,-6.8,-73.7,,,,,,,,,,,,,,,1,0,,,,,3,10.0 / 0.0,,,,,,,,,,,,
2018-01-18 21:51:25.400,-92.7,-6.3,-66.5,18.5,14.7,-92.7,-6.3,-66.5,-100.2,-6.8,-73.7,,,,,,,,,,,,,,,1,0,,,,,3,11.0 / 0.0,,,,,,,,,,,,
2018-01-18 21:51:25.430,-92.7,-6.3,-66.5,18.5,14.7,-92.7,-6.3,-66.5,-100.2,-6.8,-73.7,,,,,,,,,,,,,,,9,0,,,,,3,11.0 / 0.0,,,,,,,,,,,,
2018-01-18 21:51:25.750,-92.7,-6.3,-66.5,18.5,14.7,-92.7,-6.3,-66.5,-100.2,-6.8,-73.7,,,,,,,,,,,,,,,9,0,,,,,3,11.0 / 0.0,,,,,,,,,,,531,
2018-01-18 21:51:25.775,-92.7,-6.3,-66.5,18.5,14.7,-92.7,-6.3,-66.5,-100.2,-6.8,-73.7,,,,,,,,,,,,,1,,9,0,,,,,3,11.0 / 0.0,,,,,,,,,,,531,
2018-01-18 21:51:25.775,-92.7,-6.3,-66.5,18.5,14.7,-92.7,-6.3,-66.5,-100.2,-6.8,-73.7,,5,13,42.2,10,,8,0,0.0,10.0,0.0,0.0,1,0.0,9,0,100.0,0.0,0.0,0.0,3,11.0 / 0.0,0.0,422,659,659,,,,,,,531,8
2018-01-18 21:51:25.880,-89.2,-8.3,-59.9,22.0,18.4,-89.2,-8.3,-59.9,-100.4,-8.5,-70.4,,5,13,42.2,10,,8,0,0.0,10.0,0.0,0.0,1,0.0,9,0,100.0,0.0,0.0,0.0,3,11.0 / 0.0,0.0,422,659,659,,,,,,,531,8
2018-01-18 21:51:25.900,-89.2,-8.3,-59.9,22.0,18.4,-89.2,-8.3,-59.9,-100.4,-8.5,-70.4,,5,13,42.2,10,,8,0,0.0,10.0,0.0,0.0,1,0.0,9,0,100.0,0.0,0.0,0.0,3,11.3 / 0.0,0.0,422,659,659,,,,,,,531,8
2018-01-18 21:51:25.965,-89.2,-8.3,-59.9,22.0,18.4,-89.2,-8.3,-59.9,-100.4,-8.5,-70.4,,5,13,42.2,10,,8,0,0.0,10.0,0.0,0.0,1,0.0,220,4,100.0,0.0,0.0,0.0,3,11.3 / 0.0,0.0,422,659,659,,,,,,,531,8
2018-01-18 21:51:26.245,-89.2,-8.3,-59.9,22.0,18.4,-89.2,-8.3,-59.9,-100.4,-8.5,-70.4,,5,13,42.2,10,,8,0,0.0,10.0,0.0,0.0,1,0.0,220,4,100.0,0.0,0.0,0.0,3,15.0 / 0.0,0.0,422,659,659,,,,,,,531,8
2018-01-18 21:51:26.255,-89.2,-8.3,-59.9,22.0,18.4,-89.2,-8.3,-59.9,-100.4,-8.5,-70.4,,5,13,42.2,10,,8,0,0.0,10.0,0.0,0.0,1,0.0,220,4,100.0,0.0,0.0,0.0,3,10.7 / 0.0,0.0,422,659,659,,,,,,,531,8
2018-01-18 21:51:26.280,-89.2,-8.3,-59.9,22.0,18.4,-89.2,-8.3,-59.9,-100.4,-8.5,-70.4,,5,13,42.2,10,,8,0,0.0,10.0,0.0,0.0,1,0.0,220,4,100.0,0.0,0.0,0.0,3,10.3 / 0.0,0.0,422,659,659,,,,,,,531,8
2018-01-18 21:51:26.285,-89.2,-8.3,-59.9,22.0,18.4,-89.2,-8.3,-59.9,-100.4,-8.5,-70.4,,5,13,42.2,10,,8,0,0.0,10.0,0.0,0.0,1,0.0,220,4,100.0,0.0,0.0,0.0,3,15.0 / 0.0,0.0,422,659,659,,,,,,,531,8
2018-01-18 21:51:26.285,-89.2,-8.3,-59.9,22.0,18.4,-89.2,-8.3,-59.9,-100.4,-8.5,-70.4,,5,13,42.2,10,,8,0,0.0,10.0,0.0,0.0,1,0.0,220,4,100.0,0.0,0.0,0.0,3,9.0 / 0.0,0.0,422,659,659,,,,,,,531,8
2018-01-18 21:51:26.290,-89.2,-8.3,-59.9,22.0,18.4,-89.2,-8.3,-59.9,-100.4,-8.5,-70.4,,253,81,4602.4,499,,429,35,17.4,118.0,22.0,359.0,1,359.0,220,4,23.6,4.4,71.9,0.0,3,9.0 / 0.0,7.0,2296580,39111,34873,,,,,,,531,464
2018-01-18 21:51:26.295,-89.2,-8.3,-59.9,22.0,18.4,-89.2,-8.3,-59.9,-100.4,-8.5,-70.4,,253,81,4602.4,499,,429,35,17.4,118.0,22.0,359.0,1,359.0,220,4,23.6,4.4,71.9,0.0,3,15.0 / 0.0,7.0,2296580,39111,34873,,,,,,,531,464
2018-01-18 21:51:26.300,-89.2,-8.3,-59.9,22.0,18.4,-89.2,-8.3,-59.9,-100.4,-8.5,-70.4,,253,81,4602.4,499,,429,35,17.4,118.0,22.0,359.0,1,359.0,220,4,23.6,4.4,71.9,0.0,3,9.0 / 0.0,7.0,2296580,39111,34873,,,,,,,531,464
2018-01-18 21:51:26.315,-89.2,-8.3,-59.9,22.0,18.4,-89.2,-8.3,-59.9,-100.4,-8.5,-70.4,,253,81,4602.4,499,,429,35,17.4,118.0,22.0,359.0,1,359.0,220,4,23.6,4.4,71.9,0.0,3,10.0 / 0.0,7.0,2296580,39111,34873,,,,,,,531,464
2018-01-18 21:51:26.320,-89.2,-8.3,-59.9,22.0,18.4,-89.2,-8.3,-59.9,-100.4,-8.5,-70.4,,253,81,4602.4,499,,429,35,17.4,118.0,22.0,359.0,1,359.0,220,4,23.6,4.4,71.9,0.0,3,15.0 / 0.0,7.0,2296580,39111,34873,,,,,,,531,464
2018-01-18 21:51:26.325,-89.2,-8.3,-59.9,22.0,18.4,-89.2,-8.3,-59.9,-100.4,-8.5,-70.4,,253,81,4602.4,499,,429,35,17.4,118.0,22.0,359.0,1,359.0,220,4,23.6,4.4,71.9,0.0,3,14.5 / 0.0,7.0,2296580,39111,34873,,,,,,,531,464
2018-01-18 21:51:26.395,-90.3,-9.6,-59.6,19.1,16.6,-90.3,-9.6,-59.6,-99.5,-9.8,-67.7,,253,81,4602.4,499,,429,35,17.4,118.0,22.0,359.0,1,359.0,220,4,23.6,4.4,71.9,0.0,3,14.5 / 0.0,7.0,2296580,39111,34873,,,,,,,531,464
2018-01-18 21:51:26.495,-90.3,-9.6,-59.6,19.1,16.6,-90.3,-9.6,-59.6,-99.5,-9.8,-67.7,,253,81,4602.4,499,,429,35,17.4,118.0,22.0,359.0,1,359.0,266,5,23.6,4.4,71.9,0.0,3,14.5 / 0.0,7.0,2296580,39111,34873,,,,,,,531,464
2018-01-18 21:51:26.660,-90.3,-9.6,-59.6,19.1,16.6,-90.3,-9.6,-59.6,-99.5,-9.8,-67.7,,253,81,4602.4,499,,429,35,17.4,118.0,22.0,359.0,1,359.0,266,5,23.6,4.4,71.9,0.0,3,14.5 / 0.0,7.0,2296580,39111,34873,,,,,,,47124,464
2018-01-18 21:51:26.805,-90.3,-9.6,-59.6,19.1,16.6,-90.3,-9.6,-59.6,-99.5,-9.8,-67.7,,544,94,5303.9,1038,,842,96,21.3,12.0,3.0,1023.0,1,1023.0,266,5,1.2,0.3,98.6,0.0,3,14.5 / 0.0,9.6,5505406,64922,57708,,,,,,,47124,942
2018-01-18 21:51:26.830,-90.3,-9.6,-59.6,19.1,16.6,-90.3,-9.6,-59.6,-99.5,-9.8,-67.7,,544,94,5303.9,1038,,842,96,21.3,12.0,3.0,1023.0,1,1023.0,266,5,1.2,0.3,98.6,0.0,3,10.0 / 0.0,9.6,5505406,64922,57708,,,,,,,47124,942
2018-01-18 21:51:26.905,-91.9,-12.0,-59.8,16.3,15.3,-91.9,-12.0,-59.8,-100.6,-13.6,-67.0,,544,94,5303.9,1038,,842,96,21.3,12.0,3.0,1023.0,1,1023.0,266,5,1.2,0.3,98.6,0.0,3,10.0 / 0.0,9.6,5505406,64922,57708,,,,,,,47124,942
2018-01-18 21:51:27.40,-91.9,-12.0,-59.8,16.3,15.3,-91.9,-12.0,-59.8,-100.6,-13.6,-67.0,,544,94,5303.9,1038,,842,96,21.3,12.0,3.0,1023.0,1,1023.0,275,15,1.2,0.3,98.6,0.0,3,10.0 / 0.0,9.6,5505406,64922,57708,,,,,,,47124,942
