Time,RSRP,RSRQ,RSSI,SINR Rx[0],SINR Rx[1],RSRP Rx[0],RSRQ Rx[0],RSSI Rx[0],RSRP Rx[1],RSRQ Rx[1],RSSI Rx[1],Bandwidth,Num of Subframes,Avg RB count,Average TB Size,Num of TBs,Tx Antennas,Num Pass 1st Attempt,Num of Recombined,Average MCS Index,Num QPSK (LTE DL),Num 16QAM (LTE DL),Num 64QAM (LTE DL),Number of carriers DL,Num 256QAM (LTE DL),Num ACKs,Num NACKs,QPSK Rate,16-QAM Rate,64-QAM Rate,256-QAM Rate,Reporting Mode,CQI0/CQI1,BLER,Bytes Transferred,Sched Thrpt,PDSCH Thrpt,Test KPI type,Test KPI avg,Test KPI worst,Test KPI best,Test KPI last,Intermediate KPI,IP Thrpt DL,Num of New TBs
2018-01-18 21:30:52.780,-94.6,-6.9,-67.6,15.4,12.8,-94.6,-6.9,-67.6,-104.1,-7.2,-76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18 21:30:54.935,-94.6,-6.9,-67.6,15.4,12.8,-94.6,-6.9,-67.6,-104.1,-7.2,-76.9,,,,,,,,,,,,,,,,,,,,,3,8.0 / 0.0,,,,,,,,,,,,
2018-01-18 21:30:54.940,-93.7,-3.9,-69.9,4.0,6.9,-93.7,-3.9,-69.9,-103.3,-8.7,-74.6,,,,,,,,,,,,,,,,,,,,,3,8.0 / 0.0,,,,,,,,,,,,
2018-01-18 21:30:55.115,-93.7,-3.9,-69.9,4.0,6.9,-93.7,-3.9,-69.9,-103.3,-8.7,-74.6,,,,,,,,,,,,,1,,,,,,,,3,8.0 / 0.0,,,,,,,,,,,,
2018-01-18 21:30:55.115,-93.7,-3.9,-69.9,4.0,6.9,-93.7,-3.9,-69.9,-103.3,-8.7,-74.6,,16,11,44.6,22,,20,0,1.7,22.0,0.0,0.0,1,0.0,,,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,982,479,479,,,,,,,,20
2018-01-18 21:30:55.175,-93.7,-3.9,-69.9,4.0,6.9,-93.7,-3.9,-69.9,-103.3,-8.7,-74.6,20,16,11,44.6,22,2,20,0,1.7,22.0,0.0,0.0,1,0.0,,,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,982,479,479,,,,,,,,20
2018-01-18 21:30:55.345,-93.7,-3.9,-69.9,4.0,6.9,-93.7,-3.9,-69.9,-103.3,-8.7,-74.6,20,16,11,44.6,22,2,20,0,1.7,22.0,0.0,0.0,1,0.0,6,0,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,982,479,479,,,,,,,,20
2018-01-18 21:30:55.450,-93.2,-8.3,-64.1,10.8,9.7,-93.2,-8.3,-64.1,-100.8,-8.9,-70.8,20,16,11,44.6,22,2,20,0,1.7,22.0,0.0,0.0,1,0.0,6,0,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,982,479,479,,,,,,,,20
2018-01-18 21:30:55.455,-93.2,-8.3,-64.1,10.8,9.7,-93.2,-8.3,-64.1,-100.8,-8.9,-70.8,20,16,11,44.6,22,2,20,0,1.7,22.0,0.0,0.0,1,0.0,6,0,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,982,479,479,,,,,,,1898,20
2018-01-18 21:30:55.490,-93.2,-8.3,-64.1,10.8,9.7,-93.2,-8.3,-64.1,-100.8,-8.9,-70.8,20,16,11,44.6,22,2,20,0,1.7,22.0,0.0,0.0,1,0.0,6,0,100.0,0.0,0.0,0.0,3,8.9 / 0.0,0.0,982,479,479,,,,,,,1898,20
2018-01-18 21:30:55.635,-93.2,-8.3,-64.1,10.8,9.7,-93.2,-8.3,-64.1,-100.8,-8.9,-70.8,20,95,84,1983.4,189,2,145,19,9.5,73.0,116.0,0.0,1,0.0,6,0,38.6,61.4,0.0,0.0,3,8.9 / 0.0,10.1,374872,5814,4961,,,,,,,1898,164
2018-01-18 21:30:55.845,-93.2,-8.3,-64.1,10.8,9.7,-93.2,-8.3,-64.1,-100.8,-8.9,-70.8,20,95,84,1983.4,189,2,145,19,9.5,73.0,116.0,0.0,1,0.0,120,7,38.6,61.4,0.0,0.0,3,8.9 / 0.0,10.1,374872,5814,4961,,,,,,,1898,164
2018-01-18 21:30:55.885,-92.0,-8.2,-62.6,10.5,10.2,-92.0,-8.2,-62.6,-98.7,-8.7,-69.8,20,95,84,1983.4,189,2,145,19,9.5,73.0,116.0,0.0,1,0.0,120,7,38.6,61.4,0.0,0.0,3,8.9 / 0.0,10.1,374872,5814,4961,,,,,,,1898,164
2018-01-18 21:30:55.995,-92.0,-8.2,-62.6,10.5,10.2,-92.0,-8.2,-62.6,-98.7,-8.7,-69.8,20,95,84,1983.4,189,2,145,19,9.5,73.0,116.0,0.0,1,0.0,120,7,38.6,61.4,0.0,0.0,3,9.1 / 0.0,10.1,374872,5814,4961,,,,,,,1898,164
2018-01-18 21:30:56.145,-92.0,-8.2,-62.6,10.5,10.2,-92.0,-8.2,-62.6,-98.7,-8.7,-69.8,20,105,80,1839.6,209,2,195,7,9.7,76.0,133.0,0.0,1,0.0,120,7,36.4,63.6,0.0,0.0,3,9.1 / 0.0,3.3,384482,5890,5576,,,,,,,1898,202
2018-01-18 21:30:56.355,-92.0,-8.2,-62.6,10.5,10.2,-92.0,-8.2,-62.6,-98.7,-8.7,-69.8,20,105,80,1839.6,209,2,195,7,9.7,76.0,133.0,0.0,1,0.0,115,10,36.4,63.6,0.0,0.0,3,9.1 / 0.0,3.3,384482,5890,5576,,,,,,,1898,202
2018-01-18 21:30:56.375,-92.0,-8.2,-62.6,10.5,10.2,-92.0,-8.2,-62.6,-98.7,-8.7,-69.8,20,105,80,1839.6,209,2,195,7,9.7,76.0,133.0,0.0,1,0.0,115,10,36.4,63.6,0.0,0.0,3,9.1 / 0.0,3.3,384482,5890,5576,,,,,,,5939,202
2018-01-18 21:30:56.450,-91.2,-9.5,-59.5,13.6,11.3,-91.2,-9.5,-59.5,-99.1,-10.0,-67.6,20,105,80,1839.6,209,2,195,7,9.7,76.0,133.0,0.0,1,0.0,115,10,36.4,63.6,0.0,0.0,3,9.1 / 0.0,3.3,384482,5890,5576,,,,,,,5939,202
2018-01-18 21:30:56.495,-91.2,-9.5,-59.5,13.6,11.3,-91.2,-9.5,-59.5,-99.1,-10.0,-67.6,20,105,80,1839.6,209,2,195,7,9.7,76.0,133.0,0.0,1,0.0,115,10,36.4,63.6,0.0,0.0,3,8.4 / 0.0,3.3,384482,5890,5576,,,,,,,5939,202
2018-01-18 21:30:56.675,-91.2,-9.5,-59.5,13.6,11.3,-91.2,-9.5,-59.5,-99.1,-10.0,-67.6,20,146,84,1559.9,292,2,280,6,8.4,230.0,62.0,0.0,1,0.0,115,10,78.8,21.2,0.0,0.0,3,8.4 / 0.0,2.1,455498,6470,6221,,,,,,,5939,286
2018-01-18 21:30:56.675,-91.2,-9.5,-59.5,13.6,11.3,-91.2,-9.5,-59.5,-99.1,-10.0,-67.6,20,146,84,1559.9,292,2,280,6,8.4,230.0,62.0,0.0,1,0.0,115,10,78.8,21.2,0.0,0.0,3,6.1 / 0.0,2.1,455498,6470,6221,,,,,,,5939,286
2018-01-18 21:30:56.860,-91.2,-9.5,-59.5,13.6,11.3,-91.2,-9.5,-59.5,-99.1,-10.0,-67.6,20,146,84,1559.9,292,2,280,6,8.4,230.0,62.0,0.0,1,0.0,122,4,78.8,21.2,0.0,0.0,3,6.1 / 0.0,2.1,455498,6470,6221,,,,,,,5939,286
2018-01-18 21:30:56.980,-88.4,-10.4,-56.5,6.0,5.9,-88.4,-10.4,-56.5,-93.7,-11.2,-62.3,20,146,84,1559.9,292,2,280,6,8.4,230.0,62.0,0.0,1,0.0,122,4,78.8,21.2,0.0,0.0,3,6.1 / 0.0,2.1,455498,6470,6221,,,,,,,5939,286
2018-01-18 21:30:57.185,-88.4,-10.4,-56.5,6.0,5.9,-88.4,-10.4,-56.5,-93.7,-11.2,-62.3,20,146,84,1559.9,292,2,280,6,8.4,230.0,62.0,0.0,1,0.0,122,4,78.8,21.2,0.0,0.0,3,10.0 / 0.0,2.1,455498,6470,6221,,,,,,,5939,286
2018-01-18 21:30:57.185,-88.4,-10.4,-56.5,6.0,5.9,-88.4,-10.4,-56.5,-93.7,-11.2,-62.3,20,106,79,2611.7,122,2,122,0,13.3,42.0,33.0,47.0,1,47.0,122,4,34.4,27.0,38.5,0.0,3,10.0 / 0.0,0.0,318628,5657,5657,,,,,,,5939,122
2018-01-18 21:30:57.275,-88.4,-10.4,-56.5,6.0,5.9,-88.4,-10.4,-56.5,-93.7,-11.2,-62.3,20,106,79,2611.7,122,2,122,0,13.3,42.0,33.0,47.0,1,47.0,122,4,34.4,27.0,38.5,0.0,3,10.0 / 0.0,0.0,318628,5657,5657,,,,,,5181,5939,122
2018-01-18 21:30:57.280,-88.4,-10.4,-56.5,6.0,5.9,-88.4,-10.4,-56.5,-93.7,-11.2,-62.3,20,106,79,2611.7,122,2,122,0,13.3,42.0,33.0,47.0,1,47.0,122,4,34.4,27.0,38.5,0.0,3,10.0 / 0.0,0.0,318628,5657,5657,,,,,,5181,5389,122
2018-01-18 21:30:57.325,-88.4,-10.4,-56.5,6.0,5.9,-88.4,-10.4,-56.5,-93.7,-11.2,-62.3,20,106,79,2611.7,122,2,122,0,13.3,42.0,33.0,47.0,1,47.0,122,4,34.4,27.0,38.5,0.0,3,10.3 / 0.0,0.0,318628,5657,5657,,,,,,5181,5389,122
2018-01-18 21:30:57.375,-88.4,-10.4,-56.5,6.0,5.9,-88.4,-10.4,-56.5,-93.7,-11.2,-62.3,20,106,79,2611.7,122,2,122,0,13.3,42.0,33.0,47.0,1,47.0,110,9,34.4,27.0,38.5,0.0,3,10.3 / 0.0,0.0,318628,5657,5657,,,,,,5181,5389,122
2018-01-18 21:30:57.420,-88.4,-10.4,-56.5,6.0,5.9,-88.4,-10.4,-56.5,-93.7,-11.2,-62.3,20,106,79,2611.7,122,2,122,0,13.3,42.0,33.0,47.0,1,47.0,110,9,34.4,27.0,38.5,0.0,3,8.0 / 0.0,0.0,318628,5657,5657,,,,,,5181,5389,122
2018-01-18 21:30:57.450,-88.4,-10.4,-56.5,6.0,5.9,-88.4,-10.4,-56.5,-93.7,-11.2,-62.3,20,106,79,2611.7,122,2,122,0,13.3,42.0,33.0,47.0,1,47.0,110,9,34.4,27.0,38.5,0.0,3,11.0 / 0.0,0.0,318628,5657,5657,,,,,,5181,5389,122
2018-01-18 21:30:57.470,-88.4,-10.4,-56.5,6.0,5.9,-88.4,-10.4,-56.5,-93.7,-11.2,-62.3,20,106,79,2611.7,122,2,122,0,13.3,42.0,33.0,47.0,1,47.0,110,9,34.4,27.0,38.5,0.0,3,7.0 / 0.0,0.0,318628,5657,5657,,,,,,5181,5389,122
2018-01-18 21:30:57.480,-85.3,-10.4,-54.0,7.8,7.6,-85.3,-10.4,-54.0,-91.2,-10.3,-60.7,20,106,79,2611.7,122,2,122,0,13.3,42.0,33.0,47.0,1,47.0,110,9,34.4,27.0,38.5,0.0,3,7.0 / 0.0,0.0,318628,5657,5657,,,,,,5181,5389,122
2018-01-18 21:30:57.690,-85.3,-10.4,-54.0,7.8,7.6,-85.3,-10.4,-54.0,-91.2,-10.3,-60.7,20,123,72,3044.5,145,2,115,15,16.9,19.0,31.0,95.0,1,95.0,110,9,13.1,21.4,65.5,0.0,3,7.0 / 0.0,10.3,441448,5631,5224,,,,,,5181,5389,130
2018-01-18 21:30:57.885,-85.3,-10.4,-54.0,7.8,7.6,-85.3,-10.4,-54.0,-91.2,-10.3,-60.7,20,123,72,3044.5,145,2,115,15,16.9,19.0,31.0,95.0,1,95.0,124,6,13.1,21.4,65.5,0.0,3,7.0 / 0.0,10.3,441448,5631,5224,,,,,,5181,5389,130
2018-01-18 21:30:57.975,-85.3,-10.4,-54.0,7.8,7.6,-85.3,-10.4,-54.0,-91.2,-10.3,-60.7,20,123,72,3044.5,145,2,115,15,16.9,19.0,31.0,95.0,1,95.0,124,6,13.1,21.4,65.5,0.0,3,9.6 / 0.0,10.3,441448,5631,5224,,,,,,5181,5389,130
2018-01-18 21:30:58.45,-87.9,-11.8,-55.1,4.3,4.4,-87.9,-11.8,-55.1,-96.2,-11.2,-64.6,20,123,72,3044.5,145,2,115,15,16.9,19.0,31.0,95.0,1,95.0,124,6,13.1,21.4,65.5,0.0,3,9.6 / 0.0,10.3,441448,5631,5224,,,,,,5181,5389,130
2018-01-18 21:30:58.185,-87.9,-11.8,-55.1,4.3,4.4,-87.9,-11.8,-55.1,-96.2,-11.2,-64.6,20,123,72,3044.5,145,2,115,15,16.9,19.0,31.0,95.0,1,95.0,124,6,13.1,21.4,65.5,0.0,3,9.6 / 0.0,10.3,441448,5631,5224,,,,,,5181,5662,130
2018-01-18 21:30:58.220,-87.9,-11.8,-55.1,4.3,4.4,-87.9,-11.8,-55.1,-96.2,-11.2,-64.6,20,140,84,2863.2,140,2,124,8,15.2,1.0,101.0,38.0,1,38.0,124,6,0.7,72.1,27.1,0.0,3,9.6 / 0.0,5.7,400841,6295,5799,,,,,,5181,5662,132
2018-01-18 21:30:58.240,-87.9,-11.8,-55.1,4.3,4.4,-87.9,-11.8,-55.1,-96.2,-11.2,-64.6,20,140,84,2863.2,140,2,124,8,15.2,1.0,101.0,38.0,1,38.0,124,6,0.7,72.1,27.1,0.0,3,8.3 / 0.0,5.7,400841,6295,5799,,,,,,5181,5662,132
2018-01-18 21:30:58.390,-87.9,-11.8,-55.1,4.3,4.4,-87.9,-11.8,-55.1,-96.2,-11.2,-64.6,20,140,84,2863.2,140,2,124,8,15.2,1.0,101.0,38.0,1,38.0,117,5,0.7,72.1,27.1,0.0,3,8.3 / 0.0,5.7,400841,6295,5799,,,,,,5181,5662,132
2018-01-18 21:30:58.565,-90.8,-8.0,-60.1,12.0,9.2,-90.8,-8.0,-60.1,-98.9,-9.9,-67.5,20,140,84,2863.2,140,2,124,8,15.2,1.0,101.0,38.0,1,38.0,117,5,0.7,72.1,27.1,0.0,3,8.3 / 0.0,5.7,400841,6295,5799,,,,,,5181,5662,132
