Time,RSRP,RSRQ,RSSI,SINR Rx[0],SINR Rx[1],RSRP Rx[0],RSRQ Rx[0],RSSI Rx[0],RSRP Rx[1],RSRQ Rx[1],RSSI Rx[1],Bandwidth,Num of Subframes,Avg RB count,Average TB Size,Num of TBs,Tx Antennas,Num Pass 1st Attempt,Num of Recombined,Average MCS Index,Num QPSK (LTE DL),Num 16QAM (LTE DL),Num 64QAM (LTE DL),Number of carriers DL,Num 256QAM (LTE DL),Num ACKs,Num NACKs,QPSK Rate,16-QAM Rate,64-QAM Rate,256-QAM Rate,Reporting Mode,CQI0/CQI1,BLER,Bytes Transferred,Sched Thrpt,PDSCH Thrpt,Test KPI type,Test KPI avg,Test KPI worst,Test KPI best,Test KPI last,Intermediate KPI,IP Thrpt DL,Num of New TBs
2018-01-18 21:57:56.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18 21:57:56.315,-86.1,-7.4,-58.7,2.5,8.1,-90.9,-8.9,-61.9,-86.1,-7.4,-58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18 21:57:57.560,-86.1,-7.4,-58.7,2.5,8.1,-90.9,-8.9,-61.9,-86.1,-7.4,-58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2018-01-18 21:57:57.585,-85.9,-8.6,-57.2,2.1,9.0,-91.3,-10.2,-61.1,-85.9,-8.6,-57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2018-01-18 21:57:57.615,-85.9,-8.6,-57.2,2.1,9.0,-91.3,-10.2,-61.1,-85.9,-8.6,-57.2,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,0,
2018-01-18 21:57:57.665,-85.9,-8.6,-57.2,2.1,9.0,-91.3,-10.2,-61.1,-85.9,-8.6,-57.2,,,,,,,,,,,,,,,1,0,,,,,3,15.0 / 0.0,,,,,,,,,,,0,
2018-01-18 21:57:57.770,-85.9,-8.6,-57.2,2.1,9.0,-91.3,-10.2,-61.1,-85.9,-8.6,-57.2,,,,,,,,,,,,,1,,1,0,,,,,3,15.0 / 0.0,,,,,,,,,,,0,
2018-01-18 21:57:57.770,-85.9,-8.6,-57.2,2.1,9.0,-91.3,-10.2,-61.1,-85.9,-8.6,-57.2,,10,7,25.9,10,,8,0,1.3,10.0,0.0,0.0,1,0.0,1,0,100.0,0.0,0.0,0.0,3,15.0 / 0.0,0.0,259,202,202,,,,,,,0,8
2018-01-18 21:57:58.100,-86.1,-8.9,-56.6,13.1,18.0,-91.6,-9.3,-61.4,-86.1,-8.9,-56.6,,10,7,25.9,10,,8,0,1.3,10.0,0.0,0.0,1,0.0,1,0,100.0,0.0,0.0,0.0,3,15.0 / 0.0,0.0,259,202,202,,,,,,,0,8
2018-01-18 21:57:58.135,-86.1,-8.9,-56.6,13.1,18.0,-91.6,-9.3,-61.4,-86.1,-8.9,-56.6,,10,7,25.9,10,,8,0,1.3,10.0,0.0,0.0,1,0.0,70,7,100.0,0.0,0.0,0.0,3,15.0 / 0.0,0.0,259,202,202,,,,,,,0,8
2018-01-18 21:57:58.320,-86.1,-8.9,-56.6,13.1,18.0,-91.6,-9.3,-61.4,-86.1,-8.9,-56.6,,30,40,2749.4,30,,29,0,20.8,4.0,1.0,25.0,1,25.0,70,7,13.3,3.3,83.3,0.0,3,15.0 / 0.0,0.0,82481,1360,1360,,,,,,,0,29
2018-01-18 21:57:58.485,-86.1,-8.9,-56.6,13.1,18.0,-91.6,-9.3,-61.4,-86.1,-8.9,-56.6,,30,40,2749.4,30,,29,0,20.8,4.0,1.0,25.0,1,25.0,70,7,13.3,3.3,83.3,0.0,3,15.0 / 0.0,0.0,82481,1360,1360,,,,,,,2053,29
2018-01-18 21:57:58.575,-85.7,-10.7,-54.3,15.0,19.1,-91.1,-11.0,-58.6,-85.7,-10.7,-54.3,,30,40,2749.4,30,,29,0,20.8,4.0,1.0,25.0,1,25.0,70,7,13.3,3.3,83.3,0.0,3,15.0 / 0.0,0.0,82481,1360,1360,,,,,,,2053,29
2018-01-18 21:57:58.655,-85.7,-10.7,-54.3,15.0,19.1,-91.1,-11.0,-58.6,-85.7,-10.7,-54.3,,30,40,2749.4,30,,29,0,20.8,4.0,1.0,25.0,1,25.0,109,10,13.3,3.3,83.3,0.0,3,15.0 / 0.0,0.0,82481,1360,1360,,,,,,,2053,29
2018-01-18 21:57:58.855,-85.7,-10.7,-54.3,15.0,19.1,-91.1,-11.0,-58.6,-85.7,-10.7,-54.3,,82,65,4811.1,82,,80,0,25.0,1.0,0.0,81.0,1,81.0,109,10,1.2,0.0,98.8,0.0,3,15.0 / 0.0,1.2,394507,5479,5475,,,,,,,2053,81
2018-01-18 21:57:59.125,-84.9,-9.9,-54.4,9.3,14.1,-90.5,-9.6,-59.1,-84.9,-9.9,-54.4,,82,65,4811.1,82,,80,0,25.0,1.0,0.0,81.0,1,81.0,109,10,1.2,0.0,98.8,0.0,3,15.0 / 0.0,1.2,394507,5479,5475,,,,,,,2053,81
2018-01-18 21:57:59.170,-84.9,-9.9,-54.4,9.3,14.1,-90.5,-9.6,-59.1,-84.9,-9.9,-54.4,,82,65,4811.1,82,,80,0,25.0,1.0,0.0,81.0,1,81.0,109,8,1.2,0.0,98.8,0.0,3,15.0 / 0.0,1.2,394507,5479,5475,,,,,,,2053,81
2018-01-18 21:57:59.175,-84.9,-9.9,-54.4,9.3,14.1,-90.5,-9.6,-59.1,-84.9,-9.9,-54.4,,82,65,4811.1,82,,80,0,25.0,1.0,0.0,81.0,1,81.0,109,8,1.2,0.0,98.8,0.0,3,14.4 / 0.0,1.2,394507,5479,5475,,,,,,,2053,81
2018-01-18 21:57:59.360,-84.9,-9.9,-54.4,9.3,14.1,-90.5,-9.6,-59.1,-84.9,-9.9,-54.4,,85,63,4169.7,85,,67,9,22.6,7.0,2.0,76.0,1,76.0,109,8,8.2,2.4,89.4,0.0,3,14.4 / 0.0,9.4,354424,5971,5468,,,,,,,2053,75
2018-01-18 21:57:59.390,-84.9,-9.9,-54.4,9.3,14.1,-90.5,-9.6,-59.1,-84.9,-9.9,-54.4,,85,63,4169.7,85,,67,9,22.6,7.0,2.0,76.0,1,76.0,109,8,8.2,2.4,89.4,0.0,3,14.4 / 0.0,9.4,354424,5971,5468,,,,,,,5346,75
2018-01-18 21:57:59.650,-85.0,-9.3,-55.0,9.5,13.5,-90.9,-9.4,-60.2,-85.0,-9.3,-55.0,,85,63,4169.7,85,,67,9,22.6,7.0,2.0,76.0,1,76.0,109,8,8.2,2.4,89.4,0.0,3,14.4 / 0.0,9.4,354424,5971,5468,,,,,,,5346,75
2018-01-18 21:57:59.675,-85.0,-9.3,-55.0,9.5,13.5,-90.9,-9.4,-60.2,-85.0,-9.3,-55.0,,85,63,4169.7,85,,67,9,22.6,7.0,2.0,76.0,1,76.0,108,20,8.2,2.4,89.4,0.0,3,14.4 / 0.0,9.4,354424,5971,5468,,,,,,,5346,75
2018-01-18 21:57:59.675,-85.0,-9.3,-55.0,9.5,13.5,-90.9,-9.4,-60.2,-85.0,-9.3,-55.0,,85,63,4169.7,85,,67,9,22.6,7.0,2.0,76.0,1,76.0,108,20,8.2,2.4,89.4,0.0,3,13.8 / 0.0,9.4,354424,5971,5468,,,,,,,5346,75
2018-01-18 21:57:59.895,-85.0,-9.3,-55.0,9.5,13.5,-90.9,-9.4,-60.2,-85.0,-9.3,-55.0,,98,68,4163.7,98,,89,4,19.7,16.0,6.0,76.0,1,76.0,108,20,16.3,6.1,77.6,0.0,3,13.8 / 0.0,4.1,408042,5313,5133,,,,,,,5346,93
2018-01-18 21:57:59.915,-85.0,-9.3,-55.0,9.5,13.5,-90.9,-9.4,-60.2,-85.0,-9.3,-55.0,,98,68,4163.7,98,,89,4,19.7,16.0,6.0,76.0,1,76.0,108,20,16.3,6.1,77.6,0.0,3,13.8 / 0.0,4.1,408042,5313,5133,,,,,,4633,5346,93
2018-01-18 21:58:00.125,-84.9,-11.0,-53.3,5.3,8.8,-91.2,-11.6,-58.2,-84.9,-11.0,-53.3,,98,68,4163.7,98,,89,4,19.7,16.0,6.0,76.0,1,76.0,108,20,16.3,6.1,77.6,0.0,3,13.8 / 0.0,4.1,408042,5313,5133,,,,,,4633,5346,93
2018-01-18 21:58:00.170,-84.9,-11.0,-53.3,5.3,8.8,-91.2,-11.6,-58.2,-84.9,-11.0,-53.3,,98,68,4163.7,98,,89,4,19.7,16.0,6.0,76.0,1,76.0,117,8,16.3,6.1,77.6,0.0,3,13.8 / 0.0,4.1,408042,5313,5133,,,,,,4633,5346,93
2018-01-18 21:58:00.175,-84.9,-11.0,-53.3,5.3,8.8,-91.2,-11.6,-58.2,-84.9,-11.0,-53.3,,98,68,4163.7,98,,89,4,19.7,16.0,6.0,76.0,1,76.0,117,8,16.3,6.1,77.6,0.0,3,13.5 / 0.0,4.1,408042,5313,5133,,,,,,4633,5346,93
2018-01-18 21:58:00.305,-84.9,-11.0,-53.3,5.3,8.8,-91.2,-11.6,-58.2,-84.9,-11.0,-53.3,,98,68,4163.7,98,,89,4,19.7,16.0,6.0,76.0,1,76.0,117,8,16.3,6.1,77.6,0.0,3,13.5 / 0.0,4.1,408042,5313,5133,,,,,,4633,4924,93
2018-01-18 21:58:00.430,-84.9,-11.0,-53.3,5.3,8.8,-91.2,-11.6,-58.2,-84.9,-11.0,-53.3,20,98,68,4163.7,98,2,89,4,19.7,16.0,6.0,76.0,1,76.0,117,8,16.3,6.1,77.6,0.0,3,13.5 / 0.0,4.1,408042,5313,5133,,,,,,4633,4924,93
2018-01-18 21:58:00.430,-84.9,-11.0,-53.3,5.3,8.8,-91.2,-11.6,-58.2,-84.9,-11.0,-53.3,20,108,56,3660.9,108,2,65,21,23.6,0.0,0.0,108.0,1,108.0,117,8,0.0,0.0,100.0,0.0,3,13.5 / 0.0,20.4,395372,5668,5018,,,,,,4633,4924,87
2018-01-18 21:58:00.655,-84.7,-10.8,-53.1,6.6,9.9,-90.9,-11.6,-58.1,-84.7,-10.8,-53.1,20,108,56,3660.9,108,2,65,21,23.6,0.0,0.0,108.0,1,108.0,117,8,0.0,0.0,100.0,0.0,3,13.5 / 0.0,20.4,395372,5668,5018,,,,,,4633,4924,87
2018-01-18 21:58:00.655,-84.7,-10.8,-53.1,6.6,9.9,-90.9,-11.6,-58.1,-84.7,-10.8,-53.1,20,108,56,3660.9,108,2,65,21,23.6,0.0,0.0,108.0,1,108.0,110,8,0.0,0.0,100.0,0.0,3,13.5 / 0.0,20.4,395372,5668,5018,,,,,,4633,4924,87
2018-01-18 21:58:00.680,-84.7,-10.8,-53.1,6.6,9.9,-90.9,-11.6,-58.1,-84.7,-10.8,-53.1,20,108,56,3660.9,108,2,65,21,23.6,0.0,0.0,108.0,1,108.0,110,8,0.0,0.0,100.0,0.0,3,13.7 / 0.0,20.4,395372,5668,5018,,,,,,4633,4924,87
2018-01-18 21:58:00.970,-84.7,-10.8,-53.1,6.6,9.9,-90.9,-11.6,-58.1,-84.7,-10.8,-53.1,20,89,53,3397.2,89,2,60,12,23.2,3.0,1.0,85.0,1,85.0,110,8,3.4,1.1,95.5,0.0,3,13.7 / 0.0,13.5,302348,5093,5027,,,,,,4633,4924,71
2018-01-18 21:58:01.170,-85.0,-9.9,-54.6,7.0,11.2,-90.6,-10.0,-59.6,-85.0,-9.9,-54.6,20,89,53,3397.2,89,2,60,12,23.2,3.0,1.0,85.0,1,85.0,110,8,3.4,1.1,95.5,0.0,3,13.7 / 0.0,13.5,302348,5093,5027,,,,,,4633,4924,71
2018-01-18 21:58:01.175,-85.0,-9.9,-54.6,7.0,11.2,-90.6,-10.0,-59.6,-85.0,-9.9,-54.6,20,89,53,3397.2,89,2,60,12,23.2,3.0,1.0,85.0,1,85.0,132,2,3.4,1.1,95.5,0.0,3,13.7 / 0.0,13.5,302348,5093,5027,,,,,,4633,4924,71
2018-01-18 21:58:01.180,-85.0,-9.9,-54.6,7.0,11.2,-90.6,-10.0,-59.6,-85.0,-9.9,-54.6,20,89,53,3397.2,89,2,60,12,23.2,3.0,1.0,85.0,1,85.0,132,2,3.4,1.1,95.5,0.0,3,13.3 / 0.0,13.5,302348,5093,5027,,,,,,4633,4924,71
2018-01-18 21:58:01.215,-85.0,-9.9,-54.6,7.0,11.2,-90.6,-10.0,-59.6,-85.0,-9.9,-54.6,20,89,53,3397.2,89,2,60,12,23.2,3.0,1.0,85.0,1,85.0,132,2,3.4,1.1,95.5,0.0,3,13.3 / 0.0,13.5,302348,5093,5027,,,,,,4633,4776,71
2018-01-18 21:58:01.470,-85.0,-9.9,-54.6,7.0,11.2,-90.6,-10.0,-59.6,-85.0,-9.9,-54.6,20,81,61,3757.6,81,2,71,5,22.7,0.0,0.0,81.0,1,81.0,132,2,0.0,0.0,100.0,0.0,3,13.3 / 0.0,6.2,304369,4840,4820,,,,,,4633,4776,76
2018-01-18 21:58:01.665,-85.2,-10.8,-53.9,10.8,15.8,-90.2,-10.8,-58.3,-85.2,-10.8,-53.9,20,81,61,3757.6,81,2,71,5,22.7,0.0,0.0,81.0,1,81.0,132,2,0.0,0.0,100.0,0.0,3,13.3 / 0.0,6.2,304369,4840,4820,,,,,,4633,4776,76
2018-01-18 21:58:01.665,-85.2,-10.8,-53.9,10.8,15.8,-90.2,-10.8,-58.3,-85.2,-10.8,-53.9,20,81,61,3757.6,81,2,71,5,22.7,0.0,0.0,81.0,1,81.0,107,5,0.0,0.0,100.0,0.0,3,13.3 / 0.0,6.2,304369,4840,4820,,,,,,4633,4776,76
2018-01-18 21:58:01.685,-85.2,-10.8,-53.9,10.8,15.8,-90.2,-10.8,-58.3,-85.2,-10.8,-53.9,20,81,61,3757.6,81,2,71,5,22.7,0.0,0.0,81.0,1,81.0,107,5,0.0,0.0,100.0,0.0,3,13.5 / 0.0,6.2,304369,4840,4820,,,,,,4633,4776,76
2018-01-18 21:58:01.950,-85.2,-10.8,-53.9,10.8,15.8,-90.2,-10.8,-58.3,-85.2,-10.8,-53.9,20,81,61,3757.6,81,2,71,5,22.7,0.0,0.0,81.0,1,81.0,107,5,0.0,0.0,100.0,0.0,3,13.5 / 0.0,6.2,304369,4840,4820,,,,,,4764,4776,76
2018-01-18 21:58:01.985,-85.2,-10.8,-53.9,10.8,15.8,-90.2,-10.8,-58.3,-85.2,-10.8,-53.9,20,95,58,4178.1,95,2,95,0,24.7,1.0,0.0,94.0,1,94.0,107,5,1.1,0.0,98.9,0.0,3,13.5 / 0.0,0.0,396920,5168,5168,,,,,,4764,4776,95
2018-01-18 21:58:02.120,-85.2,-10.8,-53.9,10.8,15.8,-90.2,-10.8,-58.3,-85.2,-10.8,-53.9,20,95,58,4178.1,95,2,95,0,24.7,1.0,0.0,94.0,1,94.0,107,5,1.1,0.0,98.9,0.0,3,13.5 / 0.0,0.0,396920,5168,5168,,,,,,4764,4968,95
2018-01-18 21:58:02.165,-85.9,-9.4,-56.0,11.6,17.0,-90.7,-8.7,-61.3,-85.9,-9.4,-56.0,20,95,58,4178.1,95,2,95,0,24.7,1.0,0.0,94.0,1,94.0,107,5,1.1,0.0,98.9,0.0,3,13.5 / 0.0,0.0,396920,5168,5168,,,,,,4764,4968,95
2018-01-18 21:58:02.170,-85.9,-9.4,-56.0,11.6,17.0,-90.7,-8.7,-61.3,-85.9,-9.4,-56.0,20,95,58,4178.1,95,2,95,0,24.7,1.0,0.0,94.0,1,94.0,114,4,1.1,0.0,98.9,0.0,3,13.5 / 0.0,0.0,396920,5168,5168,,,,,,4764,4968,95
2018-01-18 21:58:02.265,-85.9,-9.4,-56.0,11.6,17.0,-90.7,-8.7,-61.3,-85.9,-9.4,-56.0,20,95,58,4178.1,95,2,95,0,24.7,1.0,0.0,94.0,1,94.0,114,4,1.1,0.0,98.9,0.0,3,13.6 / 0.0,0.0,396920,5168,5168,,,,,,4764,4968,95
2018-01-18 21:58:02.515,-85.9,-9.4,-56.0,11.6,17.0,-90.7,-8.7,-61.3,-85.9,-9.4,-56.0,20,68,63,4397.1,68,2,42,13,24.7,0.0,0.0,68.0,1,68.0,114,4,0.0,0.0,100.0,0.0,3,13.6 / 0.0,19.1,299005,5680,4895,,,,,,4764,4968,55
2018-01-18 21:58:02.755,-85.9,-9.4,-56.0,11.6,17.0,-90.7,-8.7,-61.3,-85.9,-9.4,-56.0,20,68,63,4397.1,68,2,42,13,24.7,0.0,0.0,68.0,1,68.0,179,6,0.0,0.0,100.0,0.0,3,13.6 / 0.0,19.1,299005,5680,4895,,,,,,4764,4968,55
2018-01-18 21:58:02.765,-85.8,-9.7,-55.6,8.3,13.3,-91.6,-9.5,-61.2,-85.8,-9.7,-55.6,20,68,63,4397.1,68,2,42,13,24.7,0.0,0.0,68.0,1,68.0,179,6,0.0,0.0,100.0,0.0,3,13.6 / 0.0,19.1,299005,5680,4895,,,,,,4764,4968,55
2018-01-18 21:58:02.770,-85.8,-9.7,-55.6,8.3,13.3,-91.6,-9.5,-61.2,-85.8,-9.7,-55.6,20,68,63,4397.1,68,2,42,13,24.7,0.0,0.0,68.0,1,68.0,179,6,0.0,0.0,100.0,0.0,3,12.9 / 0.0,19.1,299005,5680,4895,,,,,,4764,4968,55
2018-01-18 21:58:03.30,-85.8,-9.7,-55.6,8.3,13.3,-91.6,-9.5,-61.2,-85.8,-9.7,-55.6,20,68,63,4397.1,68,2,42,13,24.7,0.0,0.0,68.0,1,68.0,179,6,0.0,0.0,100.0,0.0,3,12.9 / 0.0,19.1,299005,5680,4895,,,,,,4764,4713,55
2018-01-18 21:58:03.60,-85.8,-9.7,-55.6,8.3,13.3,-91.6,-9.5,-61.2,-85.8,-9.7,-55.6,20,106,68,3967.6,106,2,78,13,22.1,0.0,0.0,106.0,1,106.0,179,6,0.0,0.0,100.0,0.0,3,12.9 / 0.0,14.2,420567,5499,4594,,,,,,4764,4713,93
2018-01-18 21:58:03.245,-85.2,-10.0,-54.4,4.2,10.4,-89.4,-10.9,-57.0,-85.6,-9.7,-55.4,20,106,68,3967.6,106,2,78,13,22.1,0.0,0.0,106.0,1,106.0,179,6,0.0,0.0,100.0,0.0,3,12.9 / 0.0,14.2,420567,5499,4594,,,,,,4764,4713,93
2018-01-18 21:58:03.245,-85.2,-10.0,-54.4,4.2,10.4,-89.4,-10.9,-57.0,-85.6,-9.7,-55.4,20,106,68,3967.6,106,2,78,13,22.1,0.0,0.0,106.0,1,106.0,121,6,0.0,0.0,100.0,0.0,3,12.9 / 0.0,14.2,420567,5499,4594,,,,,,4764,4713,93
2018-01-18 21:58:03.270,-85.2,-10.0,-54.4,4.2,10.4,-89.4,-10.9,-57.0,-85.6,-9.7,-55.4,20,106,68,3967.6,106,2,78,13,22.1,0.0,0.0,106.0,1,106.0,121,6,0.0,0.0,100.0,0.0,3,12.1 / 0.0,14.2,420567,5499,4594,,,,,,4764,4713,93
