Time,RSRP,RSRQ,RSSI,SINR Rx[0],SINR Rx[1],RSRP Rx[0],RSRQ Rx[0],RSSI Rx[0],RSRP Rx[1],RSRQ Rx[1],RSSI Rx[1],Bandwidth,Num of Subframes,Avg RB count,Average TB Size,Num of TBs,Tx Antennas,Num Pass 1st Attempt,Num of Recombined,Average MCS Index,Num QPSK (LTE DL),Num 16QAM (LTE DL),Num 64QAM (LTE DL),Number of carriers DL,Num 256QAM (LTE DL),Num ACKs,Num NACKs,QPSK Rate,16-QAM Rate,64-QAM Rate,256-QAM Rate,Reporting Mode,CQI0/CQI1,BLER,Bytes Transferred,Sched Thrpt,PDSCH Thrpt,Test KPI type,Test KPI avg,Test KPI worst,Test KPI best,Test KPI last,Intermediate KPI,IP Thrpt DL,Num of New TBs
2018-01-18 21:46:21.880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18 21:46:21.895,-95.1,-13.5,-61.6,12.6,15.6,-95.1,-13.5,-61.6,-101.1,-13.8,-67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18 21:46:23.185,-95.3,-8.5,-66.8,16.1,17.8,-95.3,-8.5,-66.8,-101.0,-6.9,-74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18 21:46:23.410,-95.3,-8.5,-66.8,16.1,17.8,-95.3,-8.5,-66.8,-101.0,-6.9,-74.1,,,,,,,,,,,,,,,11,0,,,,,,,,,,,,,,,,,,
2018-01-18 21:46:23.420,-95.3,-8.5,-66.8,16.1,17.8,-95.3,-8.5,-66.8,-101.0,-6.9,-74.1,,,,,,,,,,,,,,,11,0,,,,,0,10.0 / 0.0,,,,,,,,,,,,
2018-01-18 21:46:23.555,-95.3,-8.5,-66.8,16.1,17.8,-95.3,-8.5,-66.8,-101.0,-6.9,-74.1,,,,,,,,,,,,,,,11,0,,,,,0,10.0 / 0.0,,,,,,,,,,,4,
2018-01-18 21:46:23.615,-95.3,-8.5,-66.8,16.1,17.8,-95.3,-8.5,-66.8,-101.0,-6.9,-74.1,,,,,,,,,,,,,1,,11,0,,,,,0,10.0 / 0.0,,,,,,,,,,,4,
2018-01-18 21:46:23.615,-95.3,-8.5,-66.8,16.1,17.8,-95.3,-8.5,-66.8,-101.0,-6.9,-74.1,,15,14,58.5,15,,13,0,0.7,15.0,0.0,0.0,1,0.0,11,0,100.0,0.0,0.0,0.0,0,10.0 / 0.0,0.0,878,457,457,,,,,,,4,13
2018-01-18 21:46:23.665,-94.4,-8.2,-66.1,12.1,13.6,-94.4,-8.2,-66.1,-101.1,-7.9,-73.1,,15,14,58.5,15,,13,0,0.7,15.0,0.0,0.0,1,0.0,11,0,100.0,0.0,0.0,0.0,0,10.0 / 0.0,0.0,878,457,457,,,,,,,4,13
2018-01-18 21:46:23.715,-94.4,-8.2,-66.1,12.1,13.6,-94.4,-8.2,-66.1,-101.1,-7.9,-73.1,,15,14,58.5,15,,13,0,0.7,15.0,0.0,0.0,1,0.0,11,0,100.0,0.0,0.0,0.0,3,11.9 / 0.0,0.0,878,457,457,,,,,,,4,13
2018-01-18 21:46:23.760,-94.4,-8.2,-66.1,12.1,13.6,-94.4,-8.2,-66.1,-101.1,-7.9,-73.1,,15,14,58.5,15,,13,0,0.7,15.0,0.0,0.0,1,0.0,11,0,100.0,0.0,0.0,0.0,3,9.0 / 0.0,0.0,878,457,457,,,,,,,4,13
2018-01-18 21:46:23.905,-94.4,-8.2,-66.1,12.1,13.6,-94.4,-8.2,-66.1,-101.1,-7.9,-73.1,,15,14,58.5,15,,13,0,0.7,15.0,0.0,0.0,1,0.0,135,3,100.0,0.0,0.0,0.0,3,9.0 / 0.0,0.0,878,457,457,,,,,,,4,13
2018-01-18 21:46:23.910,-94.4,-8.2,-66.1,12.1,13.6,-94.4,-8.2,-66.1,-101.1,-7.9,-73.1,,15,14,58.5,15,,13,0,0.7,15.0,0.0,0.0,1,0.0,135,3,100.0,0.0,0.0,0.0,3,12.3 / 0.0,0.0,878,457,457,,,,,,,4,13
2018-01-18 21:46:23.920,-94.4,-8.2,-66.1,12.1,13.6,-94.4,-8.2,-66.1,-101.1,-7.9,-73.1,,15,14,58.5,15,,13,0,0.7,15.0,0.0,0.0,1,0.0,135,3,100.0,0.0,0.0,0.0,3,9.0 / 0.0,0.0,878,457,457,,,,,,,4,13
2018-01-18 21:46:23.960,-94.4,-8.2,-66.1,12.1,13.6,-94.4,-8.2,-66.1,-101.1,-7.9,-73.1,,15,14,58.5,15,,13,0,0.7,15.0,0.0,0.0,1,0.0,135,3,100.0,0.0,0.0,0.0,3,13.0 / 0.0,0.0,878,457,457,,,,,,,4,13
2018-01-18 21:46:23.965,-94.4,-8.2,-66.1,12.1,13.6,-94.4,-8.2,-66.1,-101.1,-7.9,-73.1,,15,14,58.5,15,,13,0,0.7,15.0,0.0,0.0,1,0.0,135,3,100.0,0.0,0.0,0.0,3,9.0 / 0.0,0.0,878,457,457,,,,,,,4,13
2018-01-18 21:46:23.975,-94.4,-8.2,-66.1,12.1,13.6,-94.4,-8.2,-66.1,-101.1,-7.9,-73.1,,15,14,58.5,15,,13,0,0.7,15.0,0.0,0.0,1,0.0,135,3,100.0,0.0,0.0,0.0,3,13.0 / 0.0,0.0,878,457,457,,,,,,,4,13
2018-01-18 21:46:24.35,-94.4,-8.2,-66.1,12.1,13.6,-94.4,-8.2,-66.1,-101.1,-7.9,-73.1,,15,14,58.5,15,,13,0,0.7,15.0,0.0,0.0,1,0.0,135,3,100.0,0.0,0.0,0.0,3,9.0 / 0.0,0.0,878,457,457,,,,,,,4,13
2018-01-18 21:46:24.205,-94.4,-8.2,-66.1,12.1,13.6,-94.4,-8.2,-66.1,-101.1,-7.9,-73.1,,305,92,4537.3,400,,340,24,18.4,33.0,92.0,275.0,1,275.0,135,3,8.3,23.0,68.8,0.0,3,9.0 / 0.0,7.5,1814914,30575,27689,,,,,,,4,370
2018-01-18 21:46:24.245,-94.4,-14.1,-60.3,13.8,15.1,-94.4,-14.1,-60.3,-101.0,-12.1,-69.0,,305,92,4537.3,400,,340,24,18.4,33.0,92.0,275.0,1,275.0,135,3,8.3,23.0,68.8,0.0,3,9.0 / 0.0,7.5,1814914,30575,27689,,,,,,,4,370
2018-01-18 21:46:24.250,-94.4,-14.1,-60.3,13.8,15.1,-94.4,-14.1,-60.3,-101.0,-12.1,-69.0,,305,92,4537.3,400,,340,24,18.4,33.0,92.0,275.0,1,275.0,135,3,8.3,23.0,68.8,0.0,3,12.7 / 0.0,7.5,1814914,30575,27689,,,,,,,4,370
2018-01-18 21:46:24.250,-94.4,-14.1,-60.3,13.8,15.1,-94.4,-14.1,-60.3,-101.0,-12.1,-69.0,,305,92,4537.3,400,,340,24,18.4,33.0,92.0,275.0,1,275.0,135,3,8.3,23.0,68.8,0.0,3,8.0 / 0.0,7.5,1814914,30575,27689,,,,,,,4,370
2018-01-18 21:46:24.265,-94.4,-14.1,-60.3,13.8,15.1,-94.4,-14.1,-60.3,-101.0,-12.1,-69.0,,305,92,4537.3,400,,340,24,18.4,33.0,92.0,275.0,1,275.0,135,3,8.3,23.0,68.8,0.0,3,12.0 / 0.0,7.5,1814914,30575,27689,,,,,,,4,370
2018-01-18 21:46:24.290,-94.4,-14.1,-60.3,13.8,15.1,-94.4,-14.1,-60.3,-101.0,-12.1,-69.0,,305,92,4537.3,400,,340,24,18.4,33.0,92.0,275.0,1,275.0,135,3,8.3,23.0,68.8,0.0,3,9.0 / 0.0,7.5,1814914,30575,27689,,,,,,,4,370
2018-01-18 21:46:24.300,-94.4,-14.1,-60.3,13.8,15.1,-94.4,-14.1,-60.3,-101.0,-12.1,-69.0,20,305,92,4537.3,400,2,340,24,18.4,33.0,92.0,275.0,1,275.0,135,3,8.3,23.0,68.8,0.0,3,9.0 / 0.0,7.5,1814914,30575,27689,,,,,,,4,370
2018-01-18 21:46:24.300,-94.4,-14.1,-60.3,13.8,15.1,-94.4,-14.1,-60.3,-101.0,-12.1,-69.0,20,305,92,4537.3,400,2,340,24,18.4,33.0,92.0,275.0,1,275.0,135,3,8.3,23.0,68.8,0.0,3,12.0 / 0.0,7.5,1814914,30575,27689,,,,,,,4,370
2018-01-18 21:46:24.305,-94.4,-14.1,-60.3,13.8,15.1,-94.4,-14.1,-60.3,-101.0,-12.1,-69.0,20,305,92,4537.3,400,2,340,24,18.4,33.0,92.0,275.0,1,275.0,135,3,8.3,23.0,68.8,0.0,3,8.0 / 0.0,7.5,1814914,30575,27689,,,,,,,4,370
2018-01-18 21:46:24.315,-94.4,-14.1,-60.3,13.8,15.1,-94.4,-14.1,-60.3,-101.0,-12.1,-69.0,20,305,92,4537.3,400,2,340,24,18.4,33.0,92.0,275.0,1,275.0,135,3,8.3,23.0,68.8,0.0,3,12.0 / 0.0,7.5,1814914,30575,27689,,,,,,,4,370
2018-01-18 21:46:24.315,-94.4,-14.1,-60.3,13.8,15.1,-94.4,-14.1,-60.3,-101.0,-12.1,-69.0,20,305,92,4537.3,400,2,340,24,18.4,33.0,92.0,275.0,1,275.0,135,3,8.3,23.0,68.8,0.0,3,8.0 / 0.0,7.5,1814914,30575,27689,,,,,,,4,370
2018-01-18 21:46:24.320,-94.4,-14.1,-60.3,13.8,15.1,-94.4,-14.1,-60.3,-101.0,-12.1,-69.0,20,305,92,4537.3,400,2,340,24,18.4,33.0,92.0,275.0,1,275.0,135,3,8.3,23.0,68.8,0.0,3,12.0 / 0.0,7.5,1814914,30575,27689,,,,,,,4,370
2018-01-18 21:46:24.325,-94.4,-14.1,-60.3,13.8,15.1,-94.4,-14.1,-60.3,-101.0,-12.1,-69.0,20,305,92,4537.3,400,2,340,24,18.4,33.0,92.0,275.0,1,275.0,135,3,8.3,23.0,68.8,0.0,3,8.0 / 0.0,7.5,1814914,30575,27689,,,,,,,4,370
2018-01-18 21:46:24.390,-94.4,-14.1,-60.3,13.8,15.1,-94.4,-14.1,-60.3,-101.0,-12.1,-69.0,20,305,92,4537.3,400,2,340,24,18.4,33.0,92.0,275.0,1,275.0,150,4,8.3,23.0,68.8,0.0,3,8.0 / 0.0,7.5,1814914,30575,27689,,,,,,,4,370
2018-01-18 21:46:24.425,-94.4,-14.1,-60.3,13.8,15.1,-94.4,-14.1,-60.3,-101.0,-12.1,-69.0,20,305,92,4537.3,400,2,340,24,18.4,33.0,92.0,275.0,1,275.0,150,4,8.3,23.0,68.8,0.0,3,11.1 / 0.0,7.5,1814914,30575,27689,,,,,,,4,370
