Time,Intermediate KPI,RSRP
2018-01-18 21:25:00.645,33063,-82.0
2018-01-18 21:25:01.135,33063,-82.2
2018-01-18 21:25:01.635,33063,-82.1
2018-01-18 21:25:02.130,33063,-82.9
2018-01-18 21:25:02.330,23217,-82.9
2018-01-18 21:25:02.645,23217,-83.6
2018-01-18 21:25:03.175,23217,-86.2
2018-01-18 21:25:03.640,23217,-86.9
2018-01-18 21:25:04.205,23217,-86.0
2018-01-18 21:25:04.330,26111,-86.0
2018-01-18 21:25:04.730,26111,-85.9
2018-01-18 21:25:05.210,26111,-83.0
2018-01-18 21:25:05.725,26111,-79.4
2018-01-18 21:25:06.250,26111,-79.2
2018-01-18 21:25:06.330,43651,-79.2
2018-01-18 21:25:06.770,43651,-80.9
2018-01-18 21:25:07.280,43651,-81.1
2018-01-18 21:25:07.730,43651,-82.5
2018-01-18 21:25:08.335,32430,-82.5
2018-01-18 21:25:08.365,32430,-80.8
2018-01-18 21:25:08.860,32430,-81.0
2018-01-18 21:25:09.375,32430,-81.2
2018-01-18 21:25:09.880,32430,-81.4
2018-01-18 21:25:10.335,15434,-81.4
2018-01-18 21:25:10.445,15434,-82.0
2018-01-18 21:25:10.925,15434,-82.5
2018-01-18 21:25:11.485,15434,-82.1
2018-01-18 21:25:11.970,15434,-81.1
2018-01-18 21:25:12.335,46433,-81.1
2018-01-18 21:25:12.525,46433,-80.3
2018-01-18 21:25:13.45,46433,-81.4
2018-01-18 21:25:13.560,46433,-83.8
2018-01-18 21:25:14.60,46433,-85.9
2018-01-18 21:25:14.335,29770,-85.9
2018-01-18 21:25:14.605,29770,-88.0
2018-01-18 21:25:15.125,29770,-87.5
2018-01-18 21:25:15.610,29770,-83.8
2018-01-18 21:25:16.160,29770,-82.5
2018-01-18 21:25:16.350,26942,-82.5
2018-01-18 21:25:16.680,26942,-82.9
2018-01-18 21:25:17.165,26942,-84.3
2018-01-18 21:25:17.690,26942,-85.7
2018-01-18 21:25:18.210,26942,-84.6
