Time,Intermediate KPI,RSRP
2018-01-18 21:19:35.905,,
2018-01-18 21:19:36.230,,-91.5
2018-01-18 21:19:37.945,,-88.3
2018-01-18 21:19:38.485,,-88.7
2018-01-18 21:19:39.0,,-88.9
2018-01-18 21:19:39.525,,-89.1
2018-01-18 21:19:39.950,10531,-89.1
2018-01-18 21:19:40.0,10531,-88.9
2018-01-18 21:19:41.5,10531,-89.6
2018-01-18 21:19:41.520,10531,-90.5
2018-01-18 21:19:41.955,12995,-90.5
2018-01-18 21:19:41.990,12995,-91.4
2018-01-18 21:19:42.505,12995,-90.4
2018-01-18 21:19:43.25,12995,-90.2
2018-01-18 21:19:43.535,12995,-88.9
2018-01-18 21:19:43.955,22862,-88.9
2018-01-18 21:19:44.35,22862,-90.7
2018-01-18 21:19:44.535,22862,-91.2
2018-01-18 21:19:45.100,22862,-92.6
2018-01-18 21:19:45.580,22862,-89.2
2018-01-18 21:19:45.970,24631,-89.2
2018-01-18 21:19:46.105,24631,-91.3
2018-01-18 21:19:46.615,24631,-91.7
2018-01-18 21:19:47.10,24631,-94.5
2018-01-18 21:19:47.600,24631,-89.4
2018-01-18 21:19:47.965,6519,-89.4
2018-01-18 21:19:48.130,6519,-88.0
2018-01-18 21:19:48.600,6519,-87.4
2018-01-18 21:19:49.130,6519,-87.3
2018-01-18 21:19:49.645,6519,-87.7
2018-01-18 21:19:49.965,24343,-87.7
2018-01-18 21:19:50.130,24343,-87.5
2018-01-18 21:19:50.640,24343,-87.8
2018-01-18 21:19:51.175,24343,-88.6
2018-01-18 21:19:51.650,24343,-89.7
2018-01-18 21:19:51.970,12509,-89.7
2018-01-18 21:19:52.205,12509,-90.5
2018-01-18 21:19:52.680,12509,-90.9
2018-01-18 21:19:53.205,12509,-91.0
2018-01-18 21:19:53.730,12509,-91.3
2018-01-18 21:19:53.970,18973,-91.3
2018-01-18 21:19:54.245,18973,-91.9
2018-01-18 21:19:54.775,18973,-93.6
2018-01-18 21:19:55.290,18973,-95.2
2018-01-18 21:19:55.765,18973,-95.1
2018-01-18 21:19:55.975,13807,-95.1
2018-01-18 21:19:56.285,13807,-94.6
2018-01-18 21:19:56.770,13807,-95.9
2018-01-18 21:19:57.280,13807,-95.6
2018-01-18 21:19:57.775,13807,-100.7
2018-01-18 21:19:58.15,6509,-100.7
2018-01-18 21:19:58.295,6509,-102.2
2018-01-18 21:19:58.790,6509,-98.7
2018-01-18 21:19:59.285,6509,-97.8
2018-01-18 21:19:59.800,6509,-98.0
2018-01-18 21:20:00.5,11620,-98.0
2018-01-18 21:20:00.330,11620,-98.9
2018-01-18 21:20:00.640,11620,-90.8
2018-01-18 21:20:01.145,11620,-90.7
2018-01-18 21:20:01.665,11620,-91.3
2018-01-18 21:20:02.10,19457,-91.3
2018-01-18 21:20:02.230,19457,-90.8
2018-01-18 21:20:02.715,19457,-92.6
2018-01-18 21:20:03.180,19457,-88.1
2018-01-18 21:20:03.780,19457,-90.5
2018-01-18 21:20:04.10,29990,-90.5
2018-01-18 21:20:04.305,29990,-89.7
2018-01-18 21:20:04.790,29990,-88.2
2018-01-18 21:20:05.275,29990,-89.3
2018-01-18 21:20:05.785,29990,-89.4
2018-01-18 21:20:06.10,27394,-89.4
2018-01-18 21:20:06.280,27394,-88.4
2018-01-18 21:20:06.835,27394,-87.9
2018-01-18 21:20:07.345,27394,-90.5
2018-01-18 21:20:07.870,27394,-95.4
2018-01-18 21:20:08.15,18857,-95.4
2018-01-18 21:20:08.340,18857,-92.4
2018-01-18 21:20:08.875,18857,-88.3
2018-01-18 21:20:09.385,18857,-89.8
2018-01-18 21:20:09.880,18857,-86.6
2018-01-18 21:20:10.15,20044,-86.6
2018-01-18 21:20:10.385,20044,-87.5
2018-01-18 21:20:10.870,20044,-86.9
2018-01-18 21:20:11.395,20044,-87.7
2018-01-18 21:20:11.880,20044,-89.5
2018-01-18 21:20:12.20,10705,-89.5
2018-01-18 21:20:12.180,10705,-83.1
2018-01-18 21:20:12.655,10705,-82.3
2018-01-18 21:20:13.300,10705,-81.0
2018-01-18 21:20:13.790,10705,-80.2
2018-01-18 21:20:14.20,34688,-80.2
2018-01-18 21:20:14.300,34688,-80.5
2018-01-18 21:20:14.860,34688,-80.7
2018-01-18 21:20:15.345,34688,-81.2
2018-01-18 21:20:15.895,34688,-81.8
2018-01-18 21:20:16.25,29294,-81.8
2018-01-18 21:20:16.380,29294,-81.9
2018-01-18 21:20:16.895,29294,-82.5
2018-01-18 21:20:17.420,29294,-81.7
2018-01-18 21:20:17.900,29294,-81.0
2018-01-18 21:20:18.25,10516,-81.0
2018-01-18 21:20:18.420,10516,-81.6
2018-01-18 21:20:18.935,10516,-82.1
2018-01-18 21:20:19.440,10516,-85.7
2018-01-18 21:20:19.875,10516,-88.4
2018-01-18 21:20:20.30,9666,-88.4
2018-01-18 21:20:20.460,9666,-78.3
2018-01-18 21:20:20.975,9666,-76.7
2018-01-18 21:20:21.540,9666,-77.9
2018-01-18 21:20:22.30,21053,-77.9
2018-01-18 21:20:22.60,21053,-78.1
2018-01-18 21:20:22.505,21053,-77.4
2018-01-18 21:20:23.145,21053,-76.6
2018-01-18 21:20:23.630,21053,-77.2
2018-01-18 21:20:24.35,19340,-77.2
2018-01-18 21:20:24.140,19340,-76.5
2018-01-18 21:20:24.620,19340,-78.6
2018-01-18 21:20:25.180,19340,-77.6
2018-01-18 21:20:25.705,19340,-75.9
2018-01-18 21:20:26.35,24138,-75.9
2018-01-18 21:20:26.185,24138,-71.3
2018-01-18 21:20:26.700,24138,-70.1
2018-01-18 21:20:27.220,24138,-69.1
2018-01-18 21:20:27.695,24138,-68.2
2018-01-18 21:20:28.35,44422,-68.2
2018-01-18 21:20:28.215,44422,-67.7
2018-01-18 21:20:28.740,44422,-67.6
2018-01-18 21:20:29.255,44422,-67.9
2018-01-18 21:20:29.740,44422,-68.0
2018-01-18 21:20:30.40,48715,-68.0
2018-01-18 21:20:30.295,48715,-67.4
2018-01-18 21:20:30.780,48715,-66.9
2018-01-18 21:20:31.290,48715,-65.7
2018-01-18 21:20:31.815,48715,-64.9
2018-01-18 21:20:32.40,58082,-64.9
2018-01-18 21:20:32.340,58082,-63.0
2018-01-18 21:20:32.860,58082,-62.9
2018-01-18 21:20:33.350,58082,-62.5
2018-01-18 21:20:33.910,58082,-62.0
2018-01-18 21:20:34.45,33208,-62.0
2018-01-18 21:20:34.350,33208,-62.5
2018-01-18 21:20:34.950,33208,-62.8
2018-01-18 21:20:36.0,33208,-66.9
2018-01-18 21:20:36.45,77100,-66.9
2018-01-18 21:20:36.515,77100,-68.5
2018-01-18 21:20:37.40,77100,-70.0
2018-01-18 21:20:37.560,77100,-71.5
2018-01-18 21:20:38.40,77100,-72.4
2018-01-18 21:20:38.45,75166,-72.4
2018-01-18 21:20:38.560,75166,-69.7
2018-01-18 21:20:39.35,75166,-66.1
2018-01-18 21:20:39.595,75166,-65.5
2018-01-18 21:20:40.80,75166,-63.8
2018-01-18 21:20:40.110,73072,-63.8
2018-01-18 21:20:40.600,73072,-65.9
2018-01-18 21:20:41.120,73072,-64.4
2018-01-18 21:20:41.640,73072,-62.0
2018-01-18 21:20:42.95,79044,-62.0
2018-01-18 21:20:42.155,79044,-60.3
2018-01-18 21:20:42.640,79044,-60.2
2018-01-18 21:20:43.275,79044,-61.5
2018-01-18 21:20:43.795,79044,-62.2
2018-01-18 21:20:44.100,50226,-62.2
2018-01-18 21:20:44.270,50226,-63.4
2018-01-18 21:20:44.805,50226,-67.2
2018-01-18 21:20:45.270,50226,-70.2
2018-01-18 21:20:45.805,50226,-70.7
2018-01-18 21:20:46.100,39156,-70.7
2018-01-18 21:20:46.325,39156,-68.4
2018-01-18 21:20:47.325,39156,-71.8
2018-01-18 21:20:47.840,39156,-77.9
2018-01-18 21:20:48.65,39156,-73.8
2018-01-18 21:20:48.100,14435,-73.8
2018-01-18 21:20:48.540,14435,-75.8
2018-01-18 21:20:49.60,14435,-72.4
2018-01-18 21:20:49.585,14435,-71.5
