Time,Intermediate KPI,RSRP
2018-01-18 21:09:56.145,,-84.9
2018-01-18 21:09:58.475,,-84.8
2018-01-18 21:09:59.10,,-86.2
2018-01-18 21:09:59.530,,-85.9
2018-01-18 21:09:59.970,,-87.1
2018-01-18 21:10:00.450,,-87.3
2018-01-18 21:10:00.635,33482,-87.3
2018-01-18 21:10:01.90,33482,-89.1
2018-01-18 21:10:01.615,33482,-89.6
2018-01-18 21:10:02.100,33482,-87.8
2018-01-18 21:10:02.615,33482,-87.0
2018-01-18 21:10:02.630,38320,-87.0
2018-01-18 21:10:03.85,38320,-84.3
2018-01-18 21:10:03.610,38320,-85.6
2018-01-18 21:10:04.125,38320,-88.2
2018-01-18 21:10:04.610,38320,-86.6
2018-01-18 21:10:04.630,45570,-86.6
2018-01-18 21:10:05.130,45570,-86.9
2018-01-18 21:10:05.620,45570,-89.6
2018-01-18 21:10:06.40,45570,-85.0
2018-01-18 21:10:06.540,45570,-87.0
2018-01-18 21:10:06.630,37339,-87.0
2018-01-18 21:10:07.25,37339,-87.1
2018-01-18 21:10:07.505,37339,-86.2
2018-01-18 21:10:08.25,37339,-84.7
2018-01-18 21:10:08.540,37339,-84.3
2018-01-18 21:10:08.635,45914,-84.3
2018-01-18 21:10:09.65,45914,-83.5
2018-01-18 21:10:09.540,45914,-83.6
2018-01-18 21:10:10.70,45914,-82.1
2018-01-18 21:10:10.580,45914,-82.3
2018-01-18 21:10:10.635,61294,-82.3
2018-01-18 21:10:11.100,61294,-83.1
2018-01-18 21:10:11.615,61294,-84.5
2018-01-18 21:10:12.145,61294,-84.6
2018-01-18 21:10:12.615,61294,-83.0
2018-01-18 21:10:12.640,62048,-83.0
2018-01-18 21:10:13.140,62048,-83.4
2018-01-18 21:10:13.655,62048,-86.5
2018-01-18 21:10:14.145,62048,-87.0
2018-01-18 21:10:14.640,48631,-87.0
2018-01-18 21:10:14.655,48631,-86.9
2018-01-18 21:10:15.190,48631,-87.5
2018-01-18 21:10:15.665,48631,-86.9
2018-01-18 21:10:16.185,48631,-89.0
2018-01-18 21:10:16.640,37113,-89.0
2018-01-18 21:10:16.655,37113,-89.7
2018-01-18 21:10:17.185,37113,-89.1
2018-01-18 21:10:17.700,37113,-89.4
2018-01-18 21:10:18.190,37113,-88.8
2018-01-18 21:10:18.685,27217,-88.8
2018-01-18 21:10:18.700,27217,-88.4
2018-01-18 21:10:19.230,27217,-86.5
2018-01-18 21:10:19.750,27217,-85.8
2018-01-18 21:10:20.260,27217,-85.4
2018-01-18 21:10:20.670,42658,-85.4
2018-01-18 21:10:20.785,42658,-84.7
2018-01-18 21:10:21.260,42658,-84.6
2018-01-18 21:10:21.780,42658,-81.1
2018-01-18 21:10:22.295,42658,-85.7
2018-01-18 21:10:22.670,48661,-85.7
2018-01-18 21:10:22.780,48661,-87.8
2018-01-18 21:10:23.300,48661,-88.5
2018-01-18 21:10:23.830,48661,-87.7
2018-01-18 21:10:24.295,48661,-88.0
2018-01-18 21:10:24.670,47211,-88.0
2018-01-18 21:10:24.825,47211,-88.6
2018-01-18 21:10:25.335,47211,-87.4
2018-01-18 21:10:25.740,47211,-88.8
2018-01-18 21:10:26.380,47211,-89.1
2018-01-18 21:10:26.670,58840,-89.1
2018-01-18 21:10:26.910,58840,-89.9
2018-01-18 21:10:27.390,58840,-88.5
2018-01-18 21:10:27.910,58840,-89.3
2018-01-18 21:10:28.380,58840,-90.2
2018-01-18 21:10:28.675,31975,-90.2
2018-01-18 21:10:28.905,31975,-91.5
2018-01-18 21:10:29.420,31975,-92.1
2018-01-18 21:10:29.945,31975,-91.5
2018-01-18 21:10:30.420,31975,-90.8
2018-01-18 21:10:30.675,27056,-90.8
2018-01-18 21:10:30.940,27056,-91.1
2018-01-18 21:10:31.265,27056,-80.2
2018-01-18 21:10:31.745,27056,-80.0
2018-01-18 21:10:32.270,27056,-76.9
2018-01-18 21:10:32.680,62673,-76.9
2018-01-18 21:10:32.820,62673,-78.3
2018-01-18 21:10:33.310,62673,-76.9
2018-01-18 21:10:33.860,62673,-73.7
2018-01-18 21:10:34.390,62673,-73.4
2018-01-18 21:10:34.680,84236,-73.4
2018-01-18 21:10:34.905,84236,-75.4
2018-01-18 21:10:35.380,84236,-80.0
2018-01-18 21:10:35.915,84236,-77.1
