Time,RSRP,RSRQ,RSSI,SINR Rx[0],SINR Rx[1],RSRP Rx[0],RSRQ Rx[0],RSSI Rx[0],RSRP Rx[1],RSRQ Rx[1],RSSI Rx[1],Bandwidth,Num of Subframes,Avg RB count,Average TB Size,Num of TBs,Tx Antennas,Num Pass 1st Attempt,Num of Recombined,Average MCS Index,Num QPSK (LTE DL),Num 16QAM (LTE DL),Num 64QAM (LTE DL),Number of carriers DL,Num 256QAM (LTE DL),Num ACKs,Num NACKs,QPSK Rate,16-QAM Rate,64-QAM Rate,256-QAM Rate,Reporting Mode,CQI0/CQI1,BLER,Bytes Transferred,Sched Thrpt,PDSCH Thrpt,Test KPI type,Test KPI avg,Test KPI worst,Test KPI best,Test KPI last,Intermediate KPI,IP Thrpt DL,Num of New TBs
2018-01-18 21:09:56.145,-84.9,-7.1,-57.8,19.9,21.9,-84.9,-7.1,-57.8,-89.9,-6.8,-63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18 21:09:56.145,-84.9,-7.1,-57.8,19.9,21.9,-84.9,-7.1,-57.8,-89.9,-6.8,-63.1,20,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18 21:09:58.315,-84.9,-7.1,-57.8,19.9,21.9,-84.9,-7.1,-57.8,-89.9,-6.8,-63.1,20,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2018-01-18 21:09:58.410,-84.9,-7.1,-57.8,19.9,21.9,-84.9,-7.1,-57.8,-89.9,-6.8,-63.1,20,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,
2018-01-18 21:09:58.410,-84.9,-7.1,-57.8,19.9,21.9,-84.9,-7.1,-57.8,-89.9,-6.8,-63.1,20,1,3,9.0,1,2,0,0,0.0,1.0,0.0,0.0,1,0.0,,,100.0,0.0,0.0,0.0,,,0.0,9,70,70,,,,,,,0,0
2018-01-18 21:09:58.455,-84.9,-7.1,-57.8,19.9,21.9,-84.9,-7.1,-57.8,-89.9,-6.8,-63.1,20,1,3,9.0,1,2,0,0,0.0,1.0,0.0,0.0,1,0.0,,,100.0,0.0,0.0,0.0,0,10.2 / 0.0,0.0,9,70,70,,,,,,,0,0
2018-01-18 21:09:58.475,-84.8,-9.9,-54.9,9.0,12.6,-84.8,-9.9,-54.9,-90.6,-8.8,-61.7,20,1,3,9.0,1,2,0,0,0.0,1.0,0.0,0.0,1,0.0,,,100.0,0.0,0.0,0.0,0,10.2 / 0.0,0.0,9,70,70,,,,,,,0,0
2018-01-18 21:09:58.915,-84.8,-9.9,-54.9,9.0,12.6,-84.8,-9.9,-54.9,-90.6,-8.8,-61.7,20,1,3,9.0,1,2,0,0,0.0,1.0,0.0,0.0,1,0.0,10,0,100.0,0.0,0.0,0.0,0,10.2 / 0.0,0.0,9,70,70,,,,,,,0,0
2018-01-18 21:09:58.920,-84.8,-9.9,-54.9,9.0,12.6,-84.8,-9.9,-54.9,-90.6,-8.8,-61.7,20,106,78,2105.8,204,2,191,2,10.0,63.0,141.0,0.0,1,0.0,10,0,30.9,69.1,0.0,0.0,0,10.2 / 0.0,1.0,429589,6259,6181,,,,,,,0,193
2018-01-18 21:09:58.970,-84.8,-9.9,-54.9,9.0,12.6,-84.8,-9.9,-54.9,-90.6,-8.8,-61.7,20,106,78,2105.8,204,2,191,2,10.0,63.0,141.0,0.0,1,0.0,10,0,30.9,69.1,0.0,0.0,3,8.9 / 0.0,1.0,429589,6259,6181,,,,,,,0,193
2018-01-18 21:09:59.10,-86.2,-11.4,-54.3,12.9,13.9,-86.2,-11.4,-54.3,-92.5,-10.6,-60.6,20,106,78,2105.8,204,2,191,2,10.0,63.0,141.0,0.0,1,0.0,10,0,30.9,69.1,0.0,0.0,3,8.9 / 0.0,1.0,429589,6259,6181,,,,,,,0,193
2018-01-18 21:09:59.220,-86.2,-11.4,-54.3,12.9,13.9,-86.2,-11.4,-54.3,-92.5,-10.6,-60.6,20,106,78,2105.8,204,2,191,2,10.0,63.0,141.0,0.0,1,0.0,10,0,30.9,69.1,0.0,0.0,3,8.9 / 0.0,1.0,429589,6259,6181,,,,,,,21100,193
2018-01-18 21:09:59.285,-86.2,-11.4,-54.3,12.9,13.9,-86.2,-11.4,-54.3,-92.5,-10.6,-60.6,20,106,78,2105.8,204,2,191,2,10.0,63.0,141.0,0.0,1,0.0,10,0,30.9,69.1,0.0,0.0,3,9.2 / 0.0,1.0,429589,6259,6181,,,,,,,21100,193
2018-01-18 21:09:59.295,-86.2,-11.4,-54.3,12.9,13.9,-86.2,-11.4,-54.3,-92.5,-10.6,-60.6,20,106,78,2105.8,204,2,191,2,10.0,63.0,141.0,0.0,1,0.0,10,0,30.9,69.1,0.0,0.0,3,13.0 / 0.0,1.0,429589,6259,6181,,,,,,,21100,193
2018-01-18 21:09:59.295,-86.2,-11.4,-54.3,12.9,13.9,-86.2,-11.4,-54.3,-92.5,-10.6,-60.6,20,106,78,2105.8,204,2,191,2,10.0,63.0,141.0,0.0,1,0.0,10,0,30.9,69.1,0.0,0.0,3,8.0 / 0.0,1.0,429589,6259,6181,,,,,,,21100,193
2018-01-18 21:09:59.300,-86.2,-11.4,-54.3,12.9,13.9,-86.2,-11.4,-54.3,-92.5,-10.6,-60.6,20,106,78,2105.8,204,2,191,2,10.0,63.0,141.0,0.0,1,0.0,10,0,30.9,69.1,0.0,0.0,3,12.0 / 0.0,1.0,429589,6259,6181,,,,,,,21100,193
2018-01-18 21:09:59.430,-86.2,-11.4,-54.3,12.9,13.9,-86.2,-11.4,-54.3,-92.5,-10.6,-60.6,20,106,78,2105.8,204,2,191,2,10.0,63.0,141.0,0.0,1,0.0,173,0,30.9,69.1,0.0,0.0,3,12.0 / 0.0,1.0,429589,6259,6181,,,,,,,21100,193
2018-01-18 21:09:59.450,-86.2,-11.4,-54.3,12.9,13.9,-86.2,-11.4,-54.3,-92.5,-10.6,-60.6,20,515,99,3603.7,1020,2,922,49,15.4,8.0,906.0,106.0,1,106.0,173,0,0.8,88.8,10.4,0.0,3,12.0 / 0.0,5.0,3675781,55492,52211,,,,,,,21100,969
2018-01-18 21:09:59.530,-85.9,-14.8,-50.5,13.8,13.7,-85.9,-14.8,-50.5,-90.6,-13.2,-56.9,20,515,99,3603.7,1020,2,922,49,15.4,8.0,906.0,106.0,1,106.0,173,0,0.8,88.8,10.4,0.0,3,12.0 / 0.0,5.0,3675781,55492,52211,,,,,,,21100,969
2018-01-18 21:09:59.740,-85.9,-14.8,-50.5,13.8,13.7,-85.9,-14.8,-50.5,-90.6,-13.2,-56.9,20,515,99,3603.7,1020,2,922,49,15.4,8.0,906.0,106.0,1,106.0,173,0,0.8,88.8,10.4,0.0,3,8.5 / 0.0,5.0,3675781,55492,52211,,,,,,,21100,969
2018-01-18 21:09:59.745,-85.9,-14.8,-50.5,13.8,13.7,-85.9,-14.8,-50.5,-90.6,-13.2,-56.9,20,515,99,3603.7,1020,2,922,49,15.4,8.0,906.0,106.0,1,106.0,173,0,0.8,88.8,10.4,0.0,3,13.0 / 0.0,5.0,3675781,55492,52211,,,,,,,21100,969
2018-01-18 21:09:59.840,-85.9,-14.8,-50.5,13.8,13.7,-85.9,-14.8,-50.5,-90.6,-13.2,-56.9,20,515,99,3603.7,1020,2,922,49,15.4,8.0,906.0,106.0,1,106.0,173,0,0.8,88.8,10.4,0.0,3,8.9 / 0.0,5.0,3675781,55492,52211,,,,,,,21100,969
2018-01-18 21:09:59.850,-85.9,-14.8,-50.5,13.8,13.7,-85.9,-14.8,-50.5,-90.6,-13.2,-56.9,20,515,99,3603.7,1020,2,922,49,15.4,8.0,906.0,106.0,1,106.0,173,0,0.8,88.8,10.4,0.0,3,12.0 / 0.0,5.0,3675781,55492,52211,,,,,,,21100,969
2018-01-18 21:09:59.905,-85.9,-14.8,-50.5,13.8,13.7,-85.9,-14.8,-50.5,-90.6,-13.2,-56.9,20,515,99,3603.7,1020,2,922,49,15.4,8.0,906.0,106.0,1,106.0,173,0,0.8,88.8,10.4,0.0,3,9.9 / 0.0,5.0,3675781,55492,52211,,,,,,,21100,969
2018-01-18 21:09:59.910,-85.9,-14.8,-50.5,13.8,13.7,-85.9,-14.8,-50.5,-90.6,-13.2,-56.9,20,515,99,3603.7,1020,2,922,49,15.4,8.0,906.0,106.0,1,106.0,173,0,0.8,88.8,10.4,0.0,3,14.0 / 0.0,5.0,3675781,55492,52211,,,,,,,21100,969
2018-01-18 21:09:59.925,-85.9,-14.8,-50.5,13.8,13.7,-85.9,-14.8,-50.5,-90.6,-13.2,-56.9,20,515,99,3603.7,1020,2,922,49,15.4,8.0,906.0,106.0,1,106.0,173,0,0.8,88.8,10.4,0.0,3,7.0 / 0.0,5.0,3675781,55492,52211,,,,,,,21100,969
2018-01-18 21:09:59.940,-85.9,-14.8,-50.5,13.8,13.7,-85.9,-14.8,-50.5,-90.6,-13.2,-56.9,20,515,99,3603.7,1020,2,922,49,15.4,8.0,906.0,106.0,1,106.0,164,0,0.8,88.8,10.4,0.0,3,7.0 / 0.0,5.0,3675781,55492,52211,,,,,,,21100,969
2018-01-18 21:09:59.945,-85.9,-14.8,-50.5,13.8,13.7,-85.9,-14.8,-50.5,-90.6,-13.2,-56.9,20,515,99,3603.7,1020,2,922,49,15.4,8.0,906.0,106.0,1,106.0,164,0,0.8,88.8,10.4,0.0,3,11.0 / 0.0,5.0,3675781,55492,52211,,,,,,,21100,969
2018-01-18 21:09:59.950,-85.9,-14.8,-50.5,13.8,13.7,-85.9,-14.8,-50.5,-90.6,-13.2,-56.9,20,333,91,3160.2,664,2,538,61,15.2,0.0,553.0,111.0,1,111.0,164,0,0.0,83.3,16.7,0.0,3,11.0 / 0.0,9.8,2098389,36737,33440,,,,,,,21100,599
2018-01-18 21:09:59.950,-85.9,-14.8,-50.5,13.8,13.7,-85.9,-14.8,-50.5,-90.6,-13.2,-56.9,20,333,91,3160.2,664,2,538,61,15.2,0.0,553.0,111.0,1,111.0,164,0,0.0,83.3,16.7,0.0,3,7.0 / 0.0,9.8,2098389,36737,33440,,,,,,,21100,599
2018-01-18 21:09:59.960,-85.9,-14.8,-50.5,13.8,13.7,-85.9,-14.8,-50.5,-90.6,-13.2,-56.9,20,333,91,3160.2,664,2,538,61,15.2,0.0,553.0,111.0,1,111.0,164,0,0.0,83.3,16.7,0.0,3,9.3 / 0.0,9.8,2098389,36737,33440,,,,,,,21100,599
2018-01-18 21:09:59.970,-87.1,-15.2,-51.9,14.4,11.8,-87.1,-15.2,-51.9,-90.7,-14.3,-56.3,20,333,91,3160.2,664,2,538,61,15.2,0.0,553.0,111.0,1,111.0,164,0,0.0,83.3,16.7,0.0,3,9.3 / 0.0,9.8,2098389,36737,33440,,,,,,,21100,599
2018-01-18 21:10:00.125,-87.1,-15.2,-51.9,14.4,11.8,-87.1,-15.2,-51.9,-90.7,-14.3,-56.3,20,333,91,3160.2,664,2,538,61,15.2,0.0,553.0,111.0,1,111.0,164,0,0.0,83.3,16.7,0.0,3,9.3 / 0.0,9.8,2098389,36737,33440,,,,,,,36764,599
2018-01-18 21:10:00.450,-87.3,-15.0,-52.1,15.6,14.5,-87.3,-15.0,-52.1,-93.2,-13.9,-59.1,20,333,91,3160.2,664,2,538,61,15.2,0.0,553.0,111.0,1,111.0,164,0,0.0,83.3,16.7,0.0,3,9.3 / 0.0,9.8,2098389,36737,33440,,,,,,,36764,599
2018-01-18 21:10:00.460,-87.3,-15.0,-52.1,15.6,14.5,-87.3,-15.0,-52.1,-93.2,-13.9,-59.1,20,490,92,3335.3,965,2,804,80,15.7,4.0,696.0,265.0,1,265.0,164,0,0.4,72.1,27.5,0.0,3,9.3 / 0.0,8.4,3218526,44603,40448,,,,,,,36764,884
2018-01-18 21:10:00.470,-87.3,-15.0,-52.1,15.6,14.5,-87.3,-15.0,-52.1,-93.2,-13.9,-59.1,20,490,92,3335.3,965,2,804,80,15.7,4.0,696.0,265.0,1,265.0,164,0,0.4,72.1,27.5,0.0,3,8.7 / 0.0,8.4,3218526,44603,40448,,,,,,,36764,884
2018-01-18 21:10:00.635,-87.3,-15.0,-52.1,15.6,14.5,-87.3,-15.0,-52.1,-93.2,-13.9,-59.1,20,490,92,3335.3,965,2,804,80,15.7,4.0,696.0,265.0,1,265.0,164,0,0.4,72.1,27.5,0.0,3,8.7 / 0.0,8.4,3218526,44603,40448,,,,,,33482,36764,884
2018-01-18 21:10:00.970,-87.3,-15.0,-52.1,15.6,14.5,-87.3,-15.0,-52.1,-93.2,-13.9,-59.1,20,490,92,3335.3,965,2,804,80,15.7,4.0,696.0,265.0,1,265.0,145,1,0.4,72.1,27.5,0.0,3,8.7 / 0.0,8.4,3218526,44603,40448,,,,,,33482,36764,884
