Time,RSRP,RSRQ,RSSI,SINR Rx[0],SINR Rx[1],RSRP Rx[0],RSRQ Rx[0],RSSI Rx[0],RSRP Rx[1],RSRQ Rx[1],RSSI Rx[1],Bandwidth,Num of Subframes,Avg RB count,Average TB Size,Num of TBs,Tx Antennas,Num Pass 1st Attempt,Num of Recombined,Average MCS Index,Num QPSK (LTE DL),Num 16QAM (LTE DL),Num 64QAM (LTE DL),Number of carriers DL,Num 256QAM (LTE DL),Num ACKs,Num NACKs,QPSK Rate,16-QAM Rate,64-QAM Rate,256-QAM Rate,Reporting Mode,CQI0/CQI1,BLER,Bytes Transferred,Sched Thrpt,PDSCH Thrpt,Test KPI type,Test KPI avg,Test KPI worst,Test KPI best,Test KPI last,Intermediate KPI,IP Thrpt DL,Num of New TBs
2018-01-18 21:19:35.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18 21:19:36.230,-91.5,-11.5,-59.9,-1.8,1.5,-94.7,-14.8,-59.9,-91.5,-11.5,-60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18 21:19:36.445,-91.5,-11.5,-59.9,-1.8,1.5,-94.7,-14.8,-59.9,-91.5,-11.5,-60.0,,,,,,,,,,,,,,,,,,,,,3,8.0 / 0.0,,,,,,,,,,,,
2018-01-18 21:19:36.445,-91.5,-11.5,-59.9,-1.8,1.5,-94.7,-14.8,-59.9,-91.5,-11.5,-60.0,,,,,,,,,,,,,1,,,,,,,,3,8.0 / 0.0,,,,,,,,,,,,
2018-01-18 21:19:36.445,-91.5,-11.5,-59.9,-1.8,1.5,-94.7,-14.8,-59.9,-91.5,-11.5,-60.0,,1,8,32.0,1,,1,0,1.0,1.0,0.0,0.0,1,0.0,,,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,32,1,1,,,,,,,,1
2018-01-18 21:19:37.480,-91.5,-11.5,-59.9,-1.8,1.5,-94.7,-14.8,-59.9,-91.5,-11.5,-60.0,,1,6,18.0,1,,1,0,2.0,1.0,0.0,0.0,1,0.0,,,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,18,0,0,,,,,,,,1
2018-01-18 21:19:37.775,-91.5,-11.5,-59.9,-1.8,1.5,-94.7,-14.8,-59.9,-91.5,-11.5,-60.0,,1,6,18.0,1,,1,0,2.0,1.0,0.0,0.0,1,0.0,,,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,18,0,0,,,,,,,0,1
2018-01-18 21:19:37.865,-91.5,-11.5,-59.9,-1.8,1.5,-94.7,-14.8,-59.9,-91.5,-11.5,-60.0,,1,6,18.0,1,,1,0,2.0,1.0,0.0,0.0,1,0.0,1,0,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,18,0,0,,,,,,,0,1
2018-01-18 21:19:37.875,-91.5,-11.5,-59.9,-1.8,1.5,-94.7,-14.8,-59.9,-91.5,-11.5,-60.0,,1,6,18.0,1,,1,0,2.0,1.0,0.0,0.0,1,0.0,1,0,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,18,0,0,,,,,,,0,1
2018-01-18 21:19:37.945,-88.3,-11.6,-56.3,0.6,2.8,-92.2,-13.1,-59.3,-88.3,-11.6,-56.3,,1,6,18.0,1,,1,0,2.0,1.0,0.0,0.0,1,0.0,1,0,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,18,0,0,,,,,,,0,1
2018-01-18 21:19:37.995,-88.3,-11.6,-56.3,0.6,2.8,-92.2,-13.1,-59.3,-88.3,-11.6,-56.3,,1,3,7.0,1,,0,0,2.0,1.0,0.0,0.0,1,0.0,1,0,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,7,0,0,,,,,,,0,0
2018-01-18 21:19:38.75,-88.3,-11.6,-56.3,0.6,2.8,-92.2,-13.1,-59.3,-88.3,-11.6,-56.3,,1,3,7.0,1,,0,0,2.0,1.0,0.0,0.0,1,0.0,1,0,100.0,0.0,0.0,0.0,3,9.2 / 0.0,0.0,7,0,0,,,,,,,0,0
2018-01-18 21:19:38.165,-88.3,-11.6,-56.3,0.6,2.8,-92.2,-13.1,-59.3,-88.3,-11.6,-56.3,,1,3,7.0,1,,0,0,2.0,1.0,0.0,0.0,1,0.0,1,0,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,7,0,0,,,,,,,0,0
2018-01-18 21:19:38.165,-88.3,-11.6,-56.3,0.6,2.8,-92.2,-13.1,-59.3,-88.3,-11.6,-56.3,,1,3,7.0,1,,0,0,2.0,1.0,0.0,0.0,1,0.0,1,0,100.0,0.0,0.0,0.0,3,8.0 / 0.0,0.0,7,0,0,,,,,,,0,0
2018-01-18 21:19:38.190,-88.3,-11.6,-56.3,0.6,2.8,-92.2,-13.1,-59.3,-88.3,-11.6,-56.3,,1,3,7.0,1,,0,0,2.0,1.0,0.0,0.0,1,0.0,1,0,100.0,0.0,0.0,0.0,3,6.4 / 0.0,0.0,7,0,0,,,,,,,0,0
2018-01-18 21:19:38.210,-88.3,-11.6,-56.3,0.6,2.8,-92.2,-13.1,-59.3,-88.3,-11.6,-56.3,,1,3,7.0,1,,0,0,2.0,1.0,0.0,0.0,1,0.0,1,0,100.0,0.0,0.0,0.0,3,9.7 / 0.0,0.0,7,0,0,,,,,,,0,0
2018-01-18 21:19:38.220,-88.3,-11.6,-56.3,0.6,2.8,-92.2,-13.1,-59.3,-88.3,-11.6,-56.3,,1,3,7.0,1,,0,0,2.0,1.0,0.0,0.0,1,0.0,1,0,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,7,0,0,,,,,,,0,0
2018-01-18 21:19:38.365,-88.3,-11.6,-56.3,0.6,2.8,-92.2,-13.1,-59.3,-88.3,-11.6,-56.3,,1,3,7.0,1,,0,0,2.0,1.0,0.0,0.0,1,0.0,112,0,100.0,0.0,0.0,0.0,3,6.0 / 0.0,0.0,7,0,0,,,,,,,0,0
2018-01-18 21:19:38.470,-88.3,-11.6,-56.3,0.6,2.8,-92.2,-13.1,-59.3,-88.3,-11.6,-56.3,,1,3,7.0,1,,0,0,2.0,1.0,0.0,0.0,1,0.0,112,0,100.0,0.0,0.0,0.0,3,9.9 / 0.0,0.0,7,0,0,,,,,,,0,0
2018-01-18 21:19:38.485,-88.7,-10.7,-57.3,5.2,7.6,-92.2,-11.7,-59.4,-88.7,-10.7,-57.3,,1,3,7.0,1,,0,0,2.0,1.0,0.0,0.0,1,0.0,112,0,100.0,0.0,0.0,0.0,3,9.9 / 0.0,0.0,7,0,0,,,,,,,0,0
2018-01-18 21:19:38.490,-88.7,-10.7,-57.3,5.2,7.6,-92.2,-11.7,-59.4,-88.7,-10.7,-57.3,,1,3,7.0,1,,0,0,2.0,1.0,0.0,0.0,1,0.0,112,0,100.0,0.0,0.0,0.0,3,7.6 / 0.0,0.0,7,0,0,,,,,,,0,0
2018-01-18 21:19:38.510,-88.7,-10.7,-57.3,5.2,7.6,-92.2,-11.7,-59.4,-88.7,-10.7,-57.3,,106,63,1510.1,136,,113,3,10.1,77.0,46.0,13.0,1,13.0,112,0,56.6,33.8,9.6,0.0,3,7.6 / 0.0,6.6,205377,1963,1814,,,,,,,0,122
2018-01-18 21:19:38.585,-88.7,-10.7,-57.3,5.2,7.6,-92.2,-11.7,-59.4,-88.7,-10.7,-57.3,,106,63,1510.1,136,,113,3,10.1,77.0,46.0,13.0,1,13.0,112,0,56.6,33.8,9.6,0.0,3,9.4 / 0.0,6.6,205377,1963,1814,,,,,,,0,122
