Time,RSRP,RSRQ,RSSI,SINR Rx[0],SINR Rx[1],RSRP Rx[0],RSRQ Rx[0],RSSI Rx[0],RSRP Rx[1],RSRQ Rx[1],RSSI Rx[1],Bandwidth,Num of Subframes,Avg RB count,Average TB Size,Num of TBs,Tx Antennas,Num Pass 1st Attempt,Num of Recombined,Average MCS Index,Num QPSK (LTE DL),Num 16QAM (LTE DL),Num 64QAM (LTE DL),Number of carriers DL,Num 256QAM (LTE DL),Num ACKs,Num NACKs,QPSK Rate,16-QAM Rate,64-QAM Rate,256-QAM Rate,Reporting Mode,CQI0/CQI1,BLER,Bytes Transferred,Sched Thrpt,PDSCH Thrpt,Test KPI type,Test KPI avg,Test KPI worst,Test KPI best,Test KPI last,Intermediate KPI,IP Thrpt DL,Num of New TBs
2018-01-18 21:04:46.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18 21:04:46.910,-81.4,-8.2,-54.4,22.1,19.6,-81.4,-8.2,-54.4,-87.1,-6.0,-62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18 21:04:48.165,-85.0,-6.3,-60.0,17.8,17.2,-85.0,-6.3,-60.0,-86.2,-6.0,-61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18 21:04:48.285,-85.0,-6.3,-60.0,17.8,17.2,-85.0,-6.3,-60.0,-86.2,-6.0,-61.4,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,
2018-01-18 21:04:48.285,-85.0,-6.3,-60.0,17.8,17.2,-85.0,-6.3,-60.0,-86.2,-6.0,-61.4,,,,,,,,,,,,,,,1,0,,,,,3,13.0 / 0.0,,,,,,,,,,,,
2018-01-18 21:04:48.495,-85.0,-6.3,-60.0,17.8,17.2,-85.0,-6.3,-60.0,-86.2,-6.0,-61.4,,,,,,,,,,,,,1,,1,0,,,,,3,13.0 / 0.0,,,,,,,,,,,,
2018-01-18 21:04:48.495,-85.0,-6.3,-60.0,17.8,17.2,-85.0,-6.3,-60.0,-86.2,-6.0,-61.4,,20,16,516.2,31,,25,0,5.5,25.0,2.0,4.0,1,4.0,1,0,80.6,6.5,12.9,0.0,3,13.0 / 0.0,0.0,16001,6250,6250,,,,,,,,25
2018-01-18 21:04:48.695,-84.2,-8.4,-56.3,16.6,17.3,-85.0,-7.4,-58.4,-84.3,-8.4,-56.5,,20,16,516.2,31,,25,0,5.5,25.0,2.0,4.0,1,4.0,1,0,80.6,6.5,12.9,0.0,3,13.0 / 0.0,0.0,16001,6250,6250,,,,,,,,25
2018-01-18 21:04:48.775,-84.2,-8.4,-56.3,16.6,17.3,-85.0,-7.4,-58.4,-84.3,-8.4,-56.5,,20,16,516.2,31,,25,0,5.5,25.0,2.0,4.0,1,4.0,1,0,80.6,6.5,12.9,0.0,3,13.7 / 0.0,0.0,16001,6250,6250,,,,,,,,25
2018-01-18 21:04:48.820,-84.2,-8.4,-56.3,16.6,17.3,-85.0,-7.4,-58.4,-84.3,-8.4,-56.5,,20,16,516.2,31,,25,0,5.5,25.0,2.0,4.0,1,4.0,136,1,80.6,6.5,12.9,0.0,3,13.7 / 0.0,0.0,16001,6250,6250,,,,,,,,25
2018-01-18 21:04:48.835,-84.2,-8.4,-56.3,16.6,17.3,-85.0,-7.4,-58.4,-84.3,-8.4,-56.5,,20,16,516.2,31,,25,0,5.5,25.0,2.0,4.0,1,4.0,136,1,80.6,6.5,12.9,0.0,3,13.7 / 0.0,0.0,16001,6250,6250,,,,,,,2204,25
2018-01-18 21:04:49.15,-84.2,-8.4,-56.3,16.6,17.3,-85.0,-7.4,-58.4,-84.3,-8.4,-56.5,,54,46,2985.4,108,,106,0,21.6,14.0,0.0,94.0,1,94.0,136,1,13.0,0.0,87.0,0.0,3,13.7 / 0.0,0.0,322424,5317,5317,,,,,,,2204,106
2018-01-18 21:04:49.210,-83.5,-7.1,-56.3,18.8,18.1,-83.5,-7.1,-56.4,-86.2,-8.7,-58.1,,54,46,2985.4,108,,106,0,21.6,14.0,0.0,94.0,1,94.0,136,1,13.0,0.0,87.0,0.0,3,13.7 / 0.0,0.0,322424,5317,5317,,,,,,,2204,106
2018-01-18 21:04:49.280,-83.5,-7.1,-56.3,18.8,18.1,-83.5,-7.1,-56.4,-86.2,-8.7,-58.1,,54,46,2985.4,108,,106,0,21.6,14.0,0.0,94.0,1,94.0,136,1,13.0,0.0,87.0,0.0,3,14.6 / 0.0,0.0,322424,5317,5317,,,,,,,2204,106
2018-01-18 21:04:49.350,-83.5,-7.1,-56.3,18.8,18.1,-83.5,-7.1,-56.4,-86.2,-8.7,-58.1,15,54,46,2985.4,108,2,106,0,21.6,14.0,0.0,94.0,1,94.0,136,1,13.0,0.0,87.0,0.0,3,14.6 / 0.0,0.0,322424,5317,5317,,,,,,,2204,106
2018-01-18 21:04:49.350,-83.5,-7.1,-56.3,18.8,18.1,-83.5,-7.1,-56.4,-86.2,-8.7,-58.1,15,54,46,2985.4,108,2,106,0,21.6,14.0,0.0,94.0,1,94.0,125,1,13.0,0.0,87.0,0.0,3,14.6 / 0.0,0.0,322424,5317,5317,,,,,,,2204,106
2018-01-18 21:04:49.555,-83.5,-7.1,-56.3,18.8,18.1,-83.5,-7.1,-56.4,-86.2,-8.7,-58.1,15,81,42,2660.2,162,2,160,0,18.6,38.0,10.0,114.0,1,114.0,125,1,23.5,6.2,70.4,0.0,3,14.6 / 0.0,0.0,430950,6413,6413,,,,,,,2204,160
2018-01-18 21:04:49.700,-80.1,-6.6,-54.4,20.3,17.6,-80.3,-6.3,-54.8,-84.2,-7.7,-57.5,15,81,42,2660.2,162,2,160,0,18.6,38.0,10.0,114.0,1,114.0,125,1,23.5,6.2,70.4,0.0,3,14.6 / 0.0,0.0,430950,6413,6413,,,,,,,2204,160
2018-01-18 21:04:49.760,-80.1,-6.6,-54.4,20.3,17.6,-80.3,-6.3,-54.8,-84.2,-7.7,-57.5,15,81,42,2660.2,162,2,160,0,18.6,38.0,10.0,114.0,1,114.0,125,1,23.5,6.2,70.4,0.0,3,14.6 / 0.0,0.0,430950,6413,6413,,,,,,,7890,160
2018-01-18 21:04:49.785,-80.1,-6.6,-54.4,20.3,17.6,-80.3,-6.3,-54.8,-84.2,-7.7,-57.5,15,81,42,2660.2,162,2,160,0,18.6,38.0,10.0,114.0,1,114.0,125,1,23.5,6.2,70.4,0.0,3,15.0 / 0.0,0.0,430950,6413,6413,,,,,,,7890,160
2018-01-18 21:04:49.865,-80.1,-6.6,-54.4,20.3,17.6,-80.3,-6.3,-54.8,-84.2,-7.7,-57.5,15,81,42,2660.2,162,2,160,0,18.6,38.0,10.0,114.0,1,114.0,130,2,23.5,6.2,70.4,0.0,3,15.0 / 0.0,0.0,430950,6413,6413,,,,,,,7890,160
2018-01-18 21:04:50.60,-80.1,-6.6,-54.4,20.3,17.6,-80.3,-6.3,-54.8,-84.2,-7.7,-57.5,15,204,37,2624.8,406,2,392,6,22.9,46.0,16.0,344.0,1,344.0,130,2,11.3,3.9,84.7,0.0,3,15.0 / 0.0,1.7,1065685,15276,15191,,,,,,,7890,398
2018-01-18 21:04:50.65,-81.8,-9.2,-51.4,18.6,17.4,-82.5,-9.5,-51.7,-83.3,-9.5,-54.4,15,204,37,2624.8,406,2,392,6,22.9,46.0,16.0,344.0,1,344.0,130,2,11.3,3.9,84.7,0.0,3,15.0 / 0.0,1.7,1065685,15276,15191,,,,,,,7890,398
2018-01-18 21:04:50.350,-81.8,-9.2,-51.4,18.6,17.4,-82.5,-9.5,-51.7,-83.3,-9.5,-54.4,15,204,37,2624.8,406,2,392,6,22.9,46.0,16.0,344.0,1,344.0,130,2,11.3,3.9,84.7,0.0,3,15.0 / 0.0,1.7,1065685,15276,15191,,,,,,9415,7890,398
2018-01-18 21:04:50.370,-81.8,-9.2,-51.4,18.6,17.4,-82.5,-9.5,-51.7,-83.3,-9.5,-54.4,15,204,37,2624.8,406,2,392,6,22.9,46.0,16.0,344.0,1,344.0,110,4,11.3,3.9,84.7,0.0,3,15.0 / 0.0,1.7,1065685,15276,15191,,,,,,9415,7890,398
2018-01-18 21:04:50.615,-81.8,-9.2,-51.4,18.6,17.4,-82.5,-9.5,-51.7,-83.3,-9.5,-54.4,15,223,38,3125.0,446,2,413,16,27.3,0.0,0.0,446.0,1,446.0,110,4,0.0,0.0,100.0,0.0,3,15.0 / 0.0,3.6,1393746,19575,18934,,,,,,9415,7890,429
2018-01-18 21:04:50.665,-81.8,-9.2,-51.4,18.6,17.4,-82.5,-9.5,-51.7,-83.3,-9.5,-54.4,15,223,38,3125.0,446,2,413,16,27.3,0.0,0.0,446.0,1,446.0,110,4,0.0,0.0,100.0,0.0,3,15.0 / 0.0,3.6,1393746,19575,18934,,,,,,9415,18227,429
2018-01-18 21:04:50.770,-80.9,-9.4,-50.6,19.0,18.9,-81.3,-9.2,-51.0,-82.5,-9.9,-52.6,15,223,38,3125.0,446,2,413,16,27.3,0.0,0.0,446.0,1,446.0,110,4,0.0,0.0,100.0,0.0,3,15.0 / 0.0,3.6,1393746,19575,18934,,,,,,9415,18227,429
2018-01-18 21:04:50.795,-80.9,-9.4,-50.6,19.0,18.9,-81.3,-9.2,-51.0,-82.5,-9.9,-52.6,15,223,38,3125.0,446,2,413,16,27.3,0.0,0.0,446.0,1,446.0,110,4,0.0,0.0,100.0,0.0,3,14.9 / 0.0,3.6,1393746,19575,18934,,,,,,9415,18227,429
2018-01-18 21:04:50.875,-80.9,-9.4,-50.6,19.0,18.9,-81.3,-9.2,-51.0,-82.5,-9.9,-52.6,15,223,38,3125.0,446,2,413,16,27.3,0.0,0.0,446.0,1,446.0,182,4,0.0,0.0,100.0,0.0,3,14.9 / 0.0,3.6,1393746,19575,18934,,,,,,9415,18227,429
2018-01-18 21:04:51.160,-80.9,-9.4,-50.6,19.0,18.9,-81.3,-9.2,-51.0,-82.5,-9.9,-52.6,15,231,39,3423.2,461,2,435,13,27.6,0.0,0.0,461.0,1,461.0,182,4,0.0,0.0,100.0,0.0,3,14.9 / 0.0,2.8,1578097,23153,22758,,,,,,9415,18227,448
2018-01-18 21:04:51.250,-79.7,-8.4,-50.2,19.5,19.1,-79.8,-8.5,-50.3,-81.5,-9.6,-52.0,15,231,39,3423.2,461,2,435,13,27.6,0.0,0.0,461.0,1,461.0,182,4,0.0,0.0,100.0,0.0,3,14.9 / 0.0,2.8,1578097,23153,22758,,,,,,9415,18227,448
2018-01-18 21:04:51.295,-79.7,-8.4,-50.2,19.5,19.1,-79.8,-8.5,-50.3,-81.5,-9.6,-52.0,15,231,39,3423.2,461,2,435,13,27.6,0.0,0.0,461.0,1,461.0,182,4,0.0,0.0,100.0,0.0,3,15.0 / 0.0,2.8,1578097,23153,22758,,,,,,9415,18227,448
