Time,Intermediate KPI,RSRP
2018-01-18 21:57:56.305,,
2018-01-18 21:57:56.315,,-86.1
2018-01-18 21:57:57.585,,-85.9
2018-01-18 21:57:58.100,,-86.1
2018-01-18 21:57:58.575,,-85.7
2018-01-18 21:57:59.125,,-84.9
2018-01-18 21:57:59.650,,-85.0
2018-01-18 21:57:59.915,4633,-85.0
2018-01-18 21:58:00.125,4633,-84.9
2018-01-18 21:58:00.655,4633,-84.7
2018-01-18 21:58:01.170,4633,-85.0
2018-01-18 21:58:01.665,4633,-85.2
2018-01-18 21:58:01.950,4764,-85.2
2018-01-18 21:58:02.165,4764,-85.9
2018-01-18 21:58:02.765,4764,-85.8
2018-01-18 21:58:03.245,4764,-85.2
2018-01-18 21:58:03.770,4764,-82.2
2018-01-18 21:58:03.965,4787,-82.2
2018-01-18 21:58:04.300,4787,-80.0
2018-01-18 21:58:04.790,4787,-81.1
2018-01-18 21:58:05.325,4787,-81.7
2018-01-18 21:58:05.840,4787,-86.0
2018-01-18 21:58:05.960,4983,-86.0
2018-01-18 21:58:06.345,4983,-89.8
2018-01-18 21:58:06.835,4983,-94.1
2018-01-18 21:58:07.335,4983,-99.4
2018-01-18 21:58:07.830,4983,-98.0
2018-01-18 21:58:07.960,4658,-98.0
2018-01-18 21:58:08.365,4658,-99.8
2018-01-18 21:58:08.810,4658,-92.4
2018-01-18 21:58:09.525,4658,-92.3
2018-01-18 21:58:09.960,7316,-92.3
2018-01-18 21:58:10.55,7316,-93.4
2018-01-18 21:58:10.565,7316,-89.8
2018-01-18 21:58:11.75,7316,-90.2
2018-01-18 21:58:11.570,7316,-91.2
2018-01-18 21:58:11.965,18875,-91.2
2018-01-18 21:58:12.120,18875,-90.7
2018-01-18 21:58:12.615,18875,-93.8
2018-01-18 21:58:13.115,18875,-94.6
2018-01-18 21:58:13.675,18875,-94.9
2018-01-18 21:58:13.970,17097,-94.9
2018-01-18 21:58:14.205,17097,-94.3
2018-01-18 21:58:14.720,17097,-92.1
2018-01-18 21:58:15.760,17097,-92.5
2018-01-18 21:58:16.35,18647,-92.5
2018-01-18 21:58:16.250,18647,-92.0
2018-01-18 21:58:16.765,18647,-93.6
2018-01-18 21:58:17.290,18647,-94.1
2018-01-18 21:58:17.805,18647,-93.3
2018-01-18 21:58:18.10,19597,-93.3
2018-01-18 21:58:18.310,19597,-95.0
2018-01-18 21:58:18.800,19597,-94.2
2018-01-18 21:58:19.280,19597,-94.3
2018-01-18 21:58:19.810,19597,-93.6
2018-01-18 21:58:20.10,18292,-93.6
2018-01-18 21:58:20.325,18292,-92.3
2018-01-18 21:58:20.840,18292,-91.4
2018-01-18 21:58:21.360,18292,-98.9
2018-01-18 21:58:21.855,18292,-98.5
2018-01-18 21:58:22.105,19568,-98.5
2018-01-18 21:58:22.360,19568,-101.4
2018-01-18 21:58:22.840,19568,-102.9
2018-01-18 21:58:23.365,19568,-98.6
2018-01-18 21:58:23.850,19568,-100.3
2018-01-18 21:58:24.75,15749,-100.3
2018-01-18 21:58:24.410,15749,-100.9
2018-01-18 21:58:24.935,15749,-102.4
2018-01-18 21:58:25.450,15749,-102.1
2018-01-18 21:58:25.950,15749,-101.8
2018-01-18 21:58:26.80,17848,-101.8
2018-01-18 21:58:26.495,17848,-100.8
2018-01-18 21:58:26.980,17848,-100.1
2018-01-18 21:58:27.495,17848,-99.1
2018-01-18 21:58:28.25,17848,-102.5
2018-01-18 21:58:28.85,14848,-102.5
2018-01-18 21:58:28.510,14848,-101.2
2018-01-18 21:58:29.70,14848,-102.2
2018-01-18 21:58:29.580,14848,-100.9
2018-01-18 21:58:30.75,14848,-102.6
2018-01-18 21:58:30.80,19241,-102.6
2018-01-18 21:58:30.540,19241,-101.6
2018-01-18 21:58:31.75,19241,-101.2
2018-01-18 21:58:31.595,19241,-98.8
2018-01-18 21:58:32.80,14005,-98.8
2018-01-18 21:58:32.85,14005,-96.1
2018-01-18 21:58:32.590,14005,-98.5
2018-01-18 21:58:33.100,14005,-96.2
2018-01-18 21:58:33.590,14005,-95.6
2018-01-18 21:58:34.80,17721,-95.6
2018-01-18 21:58:34.150,17721,-98.4
2018-01-18 21:58:34.630,17721,-100.4
2018-01-18 21:58:35.140,17721,-100.1
2018-01-18 21:58:35.620,17721,-101.6
2018-01-18 21:58:36.85,22602,-101.6
2018-01-18 21:58:36.265,22602,-103.6
2018-01-18 21:58:36.740,22602,-104.2
2018-01-18 21:58:37.270,22602,-105.3
