Time,Intermediate KPI,RSRP
2018-01-18 19:50:31.300,,
2018-01-18 19:50:31.375,,-97.2
2018-01-18 19:50:32.30,,-97.3
2018-01-18 19:50:32.515,,-97.2
2018-01-18 19:50:33.35,,-96.8
2018-01-18 19:50:33.505,,-96.9
2018-01-18 19:50:34.35,,-97.0
2018-01-18 19:50:34.405,33555,-97.0
2018-01-18 19:50:34.500,33555,-97.1
2018-01-18 19:50:35.30,33555,-97.0
2018-01-18 19:50:35.550,33555,-96.4
2018-01-18 19:50:36.30,33555,-96.5
2018-01-18 19:50:36.405,55094,-96.5
2018-01-18 19:50:36.545,55094,-95.2
2018-01-18 19:50:37.545,55094,-96.7
2018-01-18 19:50:38.85,55094,-97.5
2018-01-18 19:50:38.405,70929,-97.5
2018-01-18 19:50:38.540,70929,-96.1
2018-01-18 19:50:39.115,70929,-96.4
2018-01-18 19:50:39.630,70929,-96.5
2018-01-18 19:50:40.145,70929,-97.1
2018-01-18 19:50:40.405,69432,-97.1
2018-01-18 19:50:40.640,69432,-94.7
2018-01-18 19:50:41.145,69432,-96.6
2018-01-18 19:50:41.670,69432,-95.7
2018-01-18 19:50:42.140,69432,-97.7
2018-01-18 19:50:42.405,76801,-97.7
2018-01-18 19:50:43.180,76801,-97.4
2018-01-18 19:50:43.715,76801,-100.4
2018-01-18 19:50:44.225,76801,-100.2
2018-01-18 19:50:44.410,73341,-100.2
2018-01-18 19:50:44.710,73341,-101.2
2018-01-18 19:50:45.225,73341,-99.0
2018-01-18 19:50:45.755,73341,-100.2
2018-01-18 19:50:46.275,73341,-99.6
2018-01-18 19:50:46.410,73956,-99.6
2018-01-18 19:50:46.750,73956,-99.1
2018-01-18 19:50:47.270,73956,-101.1
2018-01-18 19:50:47.755,73956,-102.8
2018-01-18 19:50:48.280,73956,-103.3
2018-01-18 19:50:48.415,61410,-103.3
2018-01-18 19:50:48.795,61410,-101.9
2018-01-18 19:50:49.275,61410,-101.5
2018-01-18 19:50:49.790,61410,-103.1
2018-01-18 19:50:50.305,61410,-102.2
