Time,Intermediate KPI,RSRP
2018-01-18 20:02:00.100,50502,-108.1
2018-01-18 20:02:00.570,50502,-106.9
2018-01-18 20:02:01.90,50502,-107.8
2018-01-18 20:02:01.375,54821,-107.8
2018-01-18 20:02:01.605,54821,-108.2
2018-01-18 20:02:02.130,54821,-109.1
2018-01-18 20:02:02.610,54821,-109.5
2018-01-18 20:02:03.140,54821,-109.2
2018-01-18 20:02:03.375,59599,-109.2
2018-01-18 20:02:03.695,59599,-108.9
2018-01-18 20:02:04.210,59599,-108.7
2018-01-18 20:02:04.735,59599,-110.0
2018-01-18 20:02:05.205,59599,-107.3
2018-01-18 20:02:05.375,45665,-107.3
2018-01-18 20:02:05.735,45665,-105.1
2018-01-18 20:02:06.245,45665,-101.6
2018-01-18 20:02:06.730,45665,-101.2
2018-01-18 20:02:07.255,45665,-102.8
2018-01-18 20:02:07.380,69841,-102.8
2018-01-18 20:02:07.770,69841,-97.9
2018-01-18 20:02:08.250,69841,-97.0
2018-01-18 20:02:08.785,69841,-96.2
2018-01-18 20:02:09.285,69841,-94.5
2018-01-18 20:02:09.380,77240,-94.5
2018-01-18 20:02:09.790,77240,-95.2
2018-01-18 20:02:10.290,77240,-91.1
2018-01-18 20:02:10.805,77240,-92.6
2018-01-18 20:02:11.290,77240,-92.0
2018-01-18 20:02:11.385,76633,-92.0
2018-01-18 20:02:11.815,76633,-91.6
2018-01-18 20:02:12.290,76633,-89.0
2018-01-18 20:02:12.845,76633,-88.2
2018-01-18 20:02:13.330,76633,-90.1
2018-01-18 20:02:13.385,65163,-90.1
2018-01-18 20:02:13.850,65163,-93.7
2018-01-18 20:02:14.345,65163,-93.1
2018-01-18 20:02:14.845,65163,-96.7
2018-01-18 20:02:15.370,65163,-98.6
2018-01-18 20:02:15.385,30325,-98.6
2018-01-18 20:02:15.890,30325,-97.2
2018-01-18 20:02:16.380,30325,-99.4
2018-01-18 20:02:16.885,30325,-98.4
2018-01-18 20:02:17.330,30325,-102.1
2018-01-18 20:02:17.480,30170,-102.1
2018-01-18 20:02:17.930,30170,-99.1
2018-01-18 20:02:18.415,30170,-101.6
2018-01-18 20:02:18.930,30170,-102.3
2018-01-18 20:02:19.450,30170,-102.6
2018-01-18 20:02:19.455,62790,-102.6
2018-01-18 20:02:19.945,62790,-101.6
2018-01-18 20:02:20.450,62790,-101.5
2018-01-18 20:02:20.970,62790,-103.0
2018-01-18 20:02:21.455,62790,-104.5
2018-01-18 20:02:21.460,65656,-104.5
2018-01-18 20:02:21.975,65656,-103.4
2018-01-18 20:02:22.490,65656,-103.3
2018-01-18 20:02:23.10,65656,-104.0
2018-01-18 20:02:23.460,68178,-104.0
2018-01-18 20:02:23.490,68178,-103.0
2018-01-18 20:02:24.15,68178,-103.9
2018-01-18 20:02:24.490,68178,-104.9
